"year","month","day","team","opponent","location","teamscore","oppscore","canceled","postponed","OT","D1"
2025,2,8,"A&M-Corpus Christi","SFA","V",64,78,FALSE,FALSE,NA,2
2025,2,10,"A&M-Corpus Christi","Lamar University","V",56,67,FALSE,FALSE,NA,2
2025,2,15,"A&M-Corpus Christi","UIW","H",69,55,FALSE,FALSE,NA,2
2025,2,17,"A&M-Corpus Christi","Houston Christian","H",68,62,FALSE,FALSE,NA,2
2025,2,22,"A&M-Corpus Christi","McNeese","V",57,73,FALSE,FALSE,NA,2
2025,2,24,"A&M-Corpus Christi","Nicholls","V",69,71,FALSE,FALSE,NA,2
2025,3,1,"A&M-Corpus Christi","Southeastern La.","H",68,54,FALSE,FALSE,NA,2
2025,3,3,"A&M-Corpus Christi","New Orleans","H",95,62,FALSE,FALSE,NA,2
2025,3,9,"A&M-Corpus Christi","Houston Christian","N",62,48,FALSE,FALSE,NA,2
2025,3,10,"A&M-Corpus Christi","Northwestern St.","N",63,66,FALSE,FALSE,NA,2
2024,11,4,"Abilene Christian","Howard Payne","H",107,74,FALSE,FALSE,NA,1
2024,11,9,"Abilene Christian","Middle Tenn.","H",56,79,FALSE,FALSE,NA,2
2024,11,12,"Abilene Christian","McMurry","H",101,55,FALSE,FALSE,NA,1
2024,11,16,"Abilene Christian","Texas St.","H",72,60,FALSE,FALSE,NA,2
2024,11,20,"Abilene Christian","Kennesaw St.","V",78,84,FALSE,FALSE,NA,2
2024,11,25,"Abilene Christian","Southern Miss.","N",82,74,FALSE,FALSE,NA,2
2024,11,26,"Abilene Christian","Montana St.","V",59,85,FALSE,FALSE,NA,2
2024,11,30,"Abilene Christian","Omaha","V",71,55,FALSE,FALSE,NA,2
2024,12,4,"Abilene Christian","New Mexico St.","V",78,70,FALSE,FALSE,NA,2
2024,12,9,"Abilene Christian","Baylor","V",57,88,FALSE,FALSE,NA,2
2024,12,14,"Abilene Christian","Hardin-Simmons","H",93,62,FALSE,FALSE,NA,1
2024,12,18,"Abilene Christian","Tex. A&M-Commerce","V",67,68,FALSE,FALSE,NA,2
2024,12,21,"Abilene Christian","Texas Southern","H",69,65,FALSE,FALSE,NA,2
2024,12,28,"Abilene Christian","Texas A&M","V",54,92,FALSE,FALSE,NA,2
2024,12,31,"Abilene Christian","SFA","H",57,62,FALSE,FALSE,NA,2
2025,1,4,"Abilene Christian","Utah Valley","V",53,64,FALSE,FALSE,NA,2
2025,1,11,"Abilene Christian","Seattle U","V",64,66,FALSE,FALSE,NA,2
2025,1,16,"Abilene Christian","Grand Canyon","V",58,88,FALSE,FALSE,NA,2
2025,1,18,"Abilene Christian","California Baptist","H",54,60,FALSE,FALSE,NA,2
2025,1,23,"Abilene Christian","Tarleton St.","H",67,56,FALSE,FALSE,NA,2
2025,1,25,"Abilene Christian","UT Arlington","H",76,79,FALSE,FALSE,NA,2
2025,1,30,"Abilene Christian","California Baptist","V",60,83,FALSE,FALSE,NA,2
2025,2,6,"Abilene Christian","Utah Tech","V",86,72,FALSE,FALSE,NA,2
2025,2,8,"Abilene Christian","Southern Utah","V",84,70,FALSE,FALSE,NA,2
2025,2,13,"Abilene Christian","Seattle U","H",75,59,FALSE,FALSE,NA,2
2025,2,20,"Abilene Christian","Southern Utah","H",75,59,FALSE,FALSE,NA,2
2025,2,22,"Abilene Christian","Utah Tech","H",80,72,FALSE,FALSE,NA,2
2025,2,27,"Abilene Christian","Tarleton St.","V",52,67,FALSE,FALSE,NA,2
2025,3,1,"Abilene Christian","UT Arlington","V",70,59,FALSE,FALSE,NA,2
2025,3,6,"Abilene Christian","Utah Valley","H",60,73,FALSE,FALSE,NA,2
2025,3,8,"Abilene Christian","Grand Canyon","H",82,81,FALSE,FALSE,NA,2
2025,3,13,"Abilene Christian","Seattle U","N",63,69,FALSE,FALSE,NA,2
2024,11,4,"Air Force","North Ala.","H",57,73,FALSE,FALSE,NA,2
2024,11,7,"Air Force","Jacksonville St.","H",73,67,FALSE,FALSE,NA,2
2024,11,11,"Air Force","LIU","H",54,63,FALSE,FALSE,NA,2
2024,11,15,"Air Force","Belmont","H",71,79,FALSE,FALSE,NA,2
2024,11,21,"Air Force","California","V",69,78,FALSE,FALSE,NA,2
2024,11,24,"Air Force","Mercyhurst","H",82,48,FALSE,FALSE,NA,2
2024,11,27,"Air Force","Sacramento St.","H",61,63,FALSE,FALSE,NA,2
2024,11,30,"Air Force","Wright St.","V",57,70,FALSE,FALSE,NA,2
2024,12,2,"Air Force","Miami (OH)","V",60,73,FALSE,FALSE,NA,2
2024,12,7,"Air Force","Stony Brook","N",69,61,FALSE,FALSE,NA,2
2024,12,16,"Air Force","Northern Colo.","V",76,81,FALSE,FALSE,NA,2
2024,12,21,"Air Force","Boise St.","V",59,77,FALSE,FALSE,NA,2
2024,12,31,"Air Force","UNLV","H",58,77,FALSE,FALSE,NA,2
2025,1,4,"Air Force","Wyoming","H",65,70,FALSE,FALSE,NA,2
2025,1,8,"Air Force","San Diego St.","V",38,67,FALSE,FALSE,NA,2
2025,1,11,"Air Force","San Jose St.","H",62,69,FALSE,FALSE,NA,2
2025,1,14,"Air Force","Nevada","V",62,68,FALSE,FALSE,NA,2
2025,1,17,"Air Force","Fresno St.","V",65,74,FALSE,FALSE,NA,2
2025,1,22,"Air Force","San Diego St.","H",76,77,FALSE,FALSE,NA,2
2025,1,25,"Air Force","Utah St.","H",58,87,FALSE,FALSE,NA,2
2025,1,28,"Air Force","Colorado St.","V",58,79,FALSE,FALSE,NA,2
2025,2,1,"Air Force","San Jose St.","V",64,75,FALSE,FALSE,NA,2
2025,2,4,"Air Force","Nevada","H",60,74,FALSE,FALSE,NA,2
2025,2,8,"Air Force","New Mexico","H",53,88,FALSE,FALSE,NA,2
2025,2,11,"Air Force","UNLV","V",52,77,FALSE,FALSE,NA,2
2025,2,18,"Air Force","Wyoming","V",62,69,FALSE,FALSE,NA,2
2025,2,22,"Air Force","Fresno St.","H",72,69,FALSE,FALSE,NA,2
2025,2,25,"Air Force","Colorado St.","H",55,77,FALSE,FALSE,NA,2
2025,3,1,"Air Force","New Mexico","V",71,92,FALSE,FALSE,NA,2
2025,3,4,"Air Force","Boise St.","H",57,80,FALSE,FALSE,NA,2
2025,3,8,"Air Force","Utah St.","V",47,87,FALSE,FALSE,NA,2
2025,3,12,"Air Force","UNLV","N",59,68,FALSE,FALSE,NA,2
2024,11,4,"Akron","Arkansas St.","V",75,80,FALSE,FALSE,NA,2
2024,11,8,"Akron","Ohio Wesleyan","H",88,57,FALSE,FALSE,NA,1
2024,11,12,"Akron","Saint Mary's (CA)","V",68,87,FALSE,FALSE,NA,2
2024,11,22,"Akron","Lamar University","H",79,72,FALSE,FALSE,NA,2
2024,11,23,"Akron","Omaha","H",92,84,FALSE,FALSE,NA,2
2024,11,24,"Akron","Alabama St.","H",97,78,FALSE,FALSE,NA,2
2024,12,3,"Akron","Northern Ky.","H",86,73,FALSE,FALSE,NA,2
2024,12,7,"Akron","SUNY Brockport","H",101,48,FALSE,FALSE,NA,1
2024,12,15,"Akron","Milwaukee","N",81,100,FALSE,FALSE,NA,2
2024,12,20,"Akron","Yale","N",58,74,FALSE,FALSE,NA,2
2024,12,21,"Akron","Jackson St.","N",68,50,FALSE,FALSE,NA,2
2024,12,30,"Akron","Princeton","V",75,76,FALSE,FALSE,NA,2
2025,1,3,"Akron","Bowling Green","V",71,68,FALSE,FALSE,NA,2
2025,1,7,"Akron","Central Mich.","H",87,71,FALSE,FALSE,NA,2
2025,1,11,"Akron","Eastern Mich.","V",105,81,FALSE,FALSE,NA,2
2025,1,14,"Akron","Toledo","H",85,78,FALSE,FALSE,NA,2
2025,1,17,"Akron","Ohio","H",92,80,FALSE,FALSE,NA,2
2025,1,21,"Akron","Buffalo","V",90,58,FALSE,FALSE,NA,2
2025,1,25,"Akron","Miami (OH)","H",102,75,FALSE,FALSE,NA,2
2025,1,28,"Akron","NIU","V",80,70,FALSE,FALSE,NA,2
2025,1,31,"Akron","Kent St.","V",85,71,FALSE,FALSE,NA,2
2025,2,4,"Akron","Ball St.","H",81,73,FALSE,FALSE,NA,2
2025,2,8,"Akron","South Alabama","H",80,67,FALSE,FALSE,NA,2
2025,2,11,"Akron","Western Mich.","H",105,92,FALSE,FALSE,NA,2
2025,2,15,"Akron","Central Mich.","V",85,82,FALSE,FALSE,NA,2
2025,2,18,"Akron","NIU","H",73,63,FALSE,FALSE,NA,2
2025,2,22,"Akron","Ohio","V",67,84,FALSE,FALSE,NA,2
2025,2,25,"Akron","Ball St.","V",87,82,FALSE,FALSE,NA,2
2025,2,28,"Akron","Kent St.","H",77,72,FALSE,FALSE,NA,2
2025,3,4,"Akron","Toledo","V",96,87,FALSE,FALSE,NA,2
2025,3,7,"Akron","Buffalo","H",88,70,FALSE,FALSE,NA,2
2025,3,13,"Akron","Bowling Green","N",96,67,FALSE,FALSE,NA,2
2025,3,14,"Akron","Toledo","N",100,90,FALSE,FALSE,NA,2
2025,3,15,"Akron","Miami (OH)","N",76,74,FALSE,FALSE,NA,2
2024,11,4,"Alabama","UNC Asheville","H",110,54,FALSE,FALSE,NA,2
2024,11,8,"Alabama","Arkansas St.","H",88,79,FALSE,FALSE,NA,2
2024,11,11,"Alabama","McNeese","H",72,64,FALSE,FALSE,NA,2
2024,11,15,"Alabama","Purdue","V",78,87,FALSE,FALSE,NA,2
2024,11,20,"Alabama","Illinois","N",100,87,FALSE,FALSE,NA,2
2024,11,26,"Alabama","Houston","N",85,80,FALSE,FALSE,NA,2
2024,11,27,"Alabama","Rutgers","N",95,90,FALSE,FALSE,NA,2
2024,11,30,"Alabama","Oregon","N",81,83,FALSE,FALSE,NA,2
2024,12,4,"Alabama","North Carolina","V",94,79,FALSE,FALSE,NA,2
2024,12,14,"Alabama","Creighton","H",83,75,FALSE,FALSE,NA,2
2024,12,18,"Alabama","North Dakota","V",97,90,FALSE,FALSE,NA,2
2024,12,22,"Alabama","Kent St.","H",81,54,FALSE,FALSE,NA,2
2024,12,29,"Alabama","South Dakota St.","H",105,82,FALSE,FALSE,NA,2
2025,1,4,"Alabama","Oklahoma","H",107,79,FALSE,FALSE,NA,2
2025,1,8,"Alabama","South Carolina","V",88,68,FALSE,FALSE,NA,2
2025,1,11,"Alabama","Texas A&M","V",94,88,FALSE,FALSE,NA,2
2025,1,14,"Alabama","Ole Miss","H",64,74,FALSE,FALSE,NA,2
2025,1,18,"Alabama","Kentucky","V",102,97,FALSE,FALSE,NA,2
2025,1,21,"Alabama","Vanderbilt","H",103,87,FALSE,FALSE,NA,2
2025,1,25,"Alabama","LSU","H",80,73,FALSE,FALSE,NA,2
2025,1,29,"Alabama","Mississippi St.","V",88,84,FALSE,FALSE,NA,2
2025,2,1,"Alabama","Georgia","H",90,69,FALSE,FALSE,NA,2
2025,2,8,"Alabama","Arkansas","V",85,81,FALSE,FALSE,NA,2
2025,2,11,"Alabama","Texas","V",103,80,FALSE,FALSE,NA,2
2025,2,15,"Alabama","Auburn","H",85,94,FALSE,FALSE,NA,2
2025,2,19,"Alabama","Missouri","V",98,110,FALSE,FALSE,NA,2
2025,2,22,"Alabama","Kentucky","H",96,83,FALSE,FALSE,NA,2
2025,2,25,"Alabama","Mississippi St.","H",111,73,FALSE,FALSE,NA,2
2025,3,1,"Alabama","Tennessee","V",76,79,FALSE,FALSE,NA,2
2025,3,5,"Alabama","Florida","H",94,99,FALSE,FALSE,NA,2
2025,3,8,"Alabama","Auburn","V",93,91,FALSE,FALSE,NA,2
2025,3,14,"Alabama","Kentucky","N",99,70,FALSE,FALSE,NA,2
2025,3,15,"Alabama","Florida","N",82,104,FALSE,FALSE,NA,2
2024,11,7,"Alabama A&M","Oakwood","H",121,78,FALSE,FALSE,NA,1
2024,11,11,"Alabama A&M","Ark. Baptist","H",103,57,FALSE,FALSE,NA,1
2024,11,13,"Alabama A&M","Fisk","H",103,69,FALSE,FALSE,NA,1
2024,11,16,"Alabama A&M","Tennessee St.","V",71,81,FALSE,FALSE,NA,2
2024,11,19,"Alabama A&M","Georgia","V",45,93,FALSE,FALSE,NA,2
2024,11,22,"Alabama A&M","South Carolina St.","H",70,82,FALSE,FALSE,NA,2
2024,11,23,"Alabama A&M","Coastal Carolina","H",77,70,FALSE,FALSE,NA,2
2024,11,25,"Alabama A&M","IU Indy","H",83,88,FALSE,FALSE,NA,2
2024,11,30,"Alabama A&M","Lipscomb","H",44,82,FALSE,FALSE,NA,2
2024,12,15,"Alabama A&M","Chattanooga","V",63,85,FALSE,FALSE,NA,2
2024,12,18,"Alabama A&M","UAB","V",67,96,FALSE,FALSE,NA,2
2024,12,21,"Alabama A&M","Samford","H",90,97,FALSE,FALSE,NA,2
2024,12,28,"Alabama A&M","Georgia Tech","V",49,92,FALSE,FALSE,NA,2
2025,1,4,"Alabama A&M","Ark.-Pine Bluff","H",89,79,FALSE,FALSE,NA,2
2025,1,6,"Alabama A&M","Mississippi Val.","H",79,67,FALSE,FALSE,NA,2
2025,1,11,"Alabama A&M","Alcorn","V",52,62,FALSE,FALSE,NA,2
2025,1,13,"Alabama A&M","Jackson St.","V",93,103,FALSE,FALSE,NA,2
2025,1,18,"Alabama A&M","Alabama St.","H",65,69,FALSE,FALSE,NA,2
2025,1,25,"Alabama A&M","Texas Southern","H",78,82,FALSE,FALSE,NA,2
2025,1,27,"Alabama A&M","Prairie View","H",98,82,FALSE,FALSE,NA,2
2025,2,1,"Alabama A&M","Florida A&M","V",79,95,FALSE,FALSE,NA,2
2025,2,3,"Alabama A&M","Bethune-Cookman","V",75,89,FALSE,FALSE,NA,2
2025,2,8,"Alabama A&M","Southern U.","H",68,81,FALSE,FALSE,NA,2
2025,2,10,"Alabama A&M","Grambling","H",61,72,FALSE,FALSE,NA,2
2025,2,15,"Alabama A&M","Mississippi Val.","V",82,70,FALSE,FALSE,NA,2
2025,2,17,"Alabama A&M","Ark.-Pine Bluff","V",75,61,FALSE,FALSE,NA,2
2025,2,22,"Alabama A&M","Bethune-Cookman","H",64,68,FALSE,FALSE,NA,2
2025,2,24,"Alabama A&M","Florida A&M","H",77,66,FALSE,FALSE,NA,2
2025,3,1,"Alabama A&M","Alabama St.","V",52,94,FALSE,FALSE,NA,2
2025,3,6,"Alabama A&M","Grambling","V",51,67,FALSE,FALSE,NA,2
2025,3,8,"Alabama A&M","Southern U.","V",57,71,FALSE,FALSE,NA,2
2025,3,11,"Alabama A&M","Grambling","N",56,73,FALSE,FALSE,NA,2
2024,11,4,"Alabama St.","UNLV","V",79,93,FALSE,FALSE,NA,2
2024,11,10,"Alabama St.","LSU","V",61,74,FALSE,FALSE,NA,2
2024,11,18,"Alabama St.","Virginia-Lynchburg","H",115,64,FALSE,FALSE,NA,1
2024,11,22,"Alabama St.","Omaha","N",85,67,FALSE,FALSE,NA,2
2024,11,23,"Alabama St.","Lamar University","N",77,75,FALSE,FALSE,NA,2
2024,11,24,"Alabama St.","Akron","V",78,97,FALSE,FALSE,NA,2
2024,11,27,"Alabama St.","Cincinnati","V",59,77,FALSE,FALSE,NA,2
2024,12,3,"Alabama St.","SMU","V",72,101,FALSE,FALSE,NA,2
2024,12,5,"Alabama St.","Southern Miss.","V",64,81,FALSE,FALSE,NA,2
2024,12,11,"Alabama St.","UT Martin","H",103,93,FALSE,FALSE,NA,2
2024,12,19,"Alabama St.","Norfolk St.","N",54,71,FALSE,FALSE,NA,2
2024,12,20,"Alabama St.","Delaware St.","N",80,83,FALSE,FALSE,NA,2
2024,12,30,"Alabama St.","Missouri","V",65,82,FALSE,FALSE,NA,2
2025,1,4,"Alabama St.","Mississippi Val.","H",84,55,FALSE,FALSE,NA,2
2025,1,6,"Alabama St.","Ark.-Pine Bluff","H",93,91,FALSE,FALSE,NA,2
2025,1,11,"Alabama St.","Jackson St.","V",70,77,FALSE,FALSE,NA,2
2025,1,13,"Alabama St.","Alcorn","V",65,67,FALSE,FALSE,NA,2
2025,1,18,"Alabama St.","Alabama A&M","V",69,65,FALSE,FALSE,NA,2
2025,1,25,"Alabama St.","Prairie View","H",66,63,FALSE,FALSE,NA,2
2025,1,27,"Alabama St.","Texas Southern","H",69,80,FALSE,FALSE,NA,2
2025,2,1,"Alabama St.","Bethune-Cookman","V",64,67,FALSE,FALSE,NA,2
2025,2,3,"Alabama St.","Florida A&M","V",67,66,FALSE,FALSE,NA,2
2025,2,8,"Alabama St.","Grambling","H",67,77,FALSE,FALSE,NA,2
2025,2,10,"Alabama St.","Southern U.","H",82,81,FALSE,FALSE,NA,2
2025,2,15,"Alabama St.","Ark.-Pine Bluff","V",75,63,FALSE,FALSE,NA,2
2025,2,17,"Alabama St.","Mississippi Val.","V",79,56,FALSE,FALSE,NA,2
2025,2,22,"Alabama St.","Florida A&M","H",60,59,FALSE,FALSE,NA,2
2025,2,24,"Alabama St.","Bethune-Cookman","H",68,70,FALSE,FALSE,NA,2
2025,3,1,"Alabama St.","Alabama A&M","H",94,52,FALSE,FALSE,NA,2
2025,3,6,"Alabama St.","Southern U.","V",66,65,FALSE,FALSE,NA,2
2025,3,8,"Alabama St.","Grambling","V",59,47,FALSE,FALSE,NA,2
2025,3,13,"Alabama St.","Texas Southern","N",84,79,FALSE,FALSE,NA,2
2025,3,14,"Alabama St.","Grambling","N",64,62,FALSE,FALSE,NA,2
2025,3,15,"Alabama St.","Jackson St.","N",60,56,FALSE,FALSE,NA,2
2024,11,4,"Alcorn","Utah","V",59,100,FALSE,FALSE,NA,2
2024,11,6,"Alcorn","Utah St.","V",46,101,FALSE,FALSE,NA,2
2024,11,9,"Alcorn","Xavier (LA)","V",56,62,FALSE,FALSE,NA,1
2024,11,11,"Alcorn","Tulane","V",51,84,FALSE,FALSE,NA,2
2024,11,19,"Alcorn","TCU","V",48,71,FALSE,FALSE,NA,2
2024,11,22,"Alcorn","Washington","V",60,77,FALSE,FALSE,NA,2
2024,11,24,"Alcorn","UC Riverside","V",52,69,FALSE,FALSE,NA,2
2024,11,29,"Alcorn","South Alabama","V",65,74,FALSE,FALSE,NA,2
2024,12,1,"Alcorn","Maryland","V",58,96,FALSE,FALSE,NA,2
2024,12,4,"Alcorn","Wichita St.","V",54,78,FALSE,FALSE,NA,2
2024,12,7,"Alcorn","Oklahoma","V",78,94,FALSE,FALSE,NA,2
2024,12,16,"Alcorn","Rice","V",75,77,FALSE,FALSE,NA,2
2024,12,22,"Alcorn","UAB","V",74,91,FALSE,FALSE,NA,2
2025,1,4,"Alcorn","Jackson St.","H",69,72,FALSE,FALSE,NA,2
2025,1,11,"Alcorn","Alabama A&M","H",62,52,FALSE,FALSE,NA,2
2025,1,13,"Alcorn","Alabama St.","H",67,65,FALSE,FALSE,NA,2
2025,1,18,"Alcorn","Texas Southern","V",57,66,FALSE,FALSE,NA,2
2025,1,20,"Alcorn","Prairie View","V",78,70,FALSE,FALSE,NA,2
2025,1,25,"Alcorn","Florida A&M","H",64,65,FALSE,FALSE,NA,2
2025,1,27,"Alcorn","Bethune-Cookman","H",70,61,FALSE,FALSE,NA,2
2025,2,1,"Alcorn","Southern U.","V",69,74,FALSE,FALSE,NA,2
2025,2,3,"Alcorn","Grambling","V",60,53,FALSE,FALSE,NA,2
2025,2,8,"Alcorn","Ark.-Pine Bluff","H",79,60,FALSE,FALSE,NA,2
2025,2,10,"Alcorn","Mississippi Val.","H",86,39,FALSE,FALSE,NA,2
2025,2,15,"Alcorn","Bethune-Cookman","V",78,74,FALSE,FALSE,NA,2
2025,2,17,"Alcorn","Florida A&M","V",76,85,FALSE,FALSE,NA,2
2025,2,22,"Alcorn","Jackson St.","V",63,71,FALSE,FALSE,NA,2
2025,3,1,"Alcorn","Prairie View","H",71,55,FALSE,FALSE,NA,2
2025,3,3,"Alcorn","Texas Southern","H",59,75,FALSE,FALSE,NA,2
2025,3,6,"Alcorn","Mississippi Val.","V",72,64,FALSE,FALSE,NA,2
2025,3,8,"Alcorn","Ark.-Pine Bluff","V",65,63,FALSE,FALSE,NA,2
2025,3,13,"Alcorn","Bethune-Cookman","N",60,69,FALSE,FALSE,NA,2
2024,11,4,"American","La Salle","V",52,65,FALSE,FALSE,NA,2
2024,11,10,"American","Harvard","H",67,55,FALSE,FALSE,NA,2
2024,11,12,"American","Siena","V",66,74,FALSE,FALSE,NA,2
2024,11,15,"American","North Carolina","V",55,107,FALSE,FALSE,NA,2
2024,11,18,"American","High Point","V",73,80,FALSE,FALSE,NA,2
2024,11,22,"American","Kansas City","N",64,60,FALSE,FALSE,NA,2
2024,11,23,"American","P.R.-Bayamon","N",73,56,FALSE,FALSE,NA,1
2024,11,24,"American","UAlbany","N",81,77,FALSE,FALSE,NA,2
2024,12,1,"American","Notre Dame (MD)","H",97,52,FALSE,FALSE,NA,1
2024,12,4,"American","George Washington","H",81,71,FALSE,FALSE,NA,2
2024,12,18,"American","Saint Joseph's","V",57,84,FALSE,FALSE,NA,2
2024,12,22,"American","Virginia","V",58,63,FALSE,FALSE,NA,2
2024,12,29,"American","UMBC","H",93,96,FALSE,FALSE,NA,2
2025,1,2,"American","Navy","V",58,81,FALSE,FALSE,NA,2
2025,1,5,"American","Holy Cross","H",75,64,FALSE,FALSE,NA,2
2025,1,8,"American","Boston U.","V",54,60,FALSE,FALSE,NA,2
2025,1,11,"American","Bucknell","H",68,58,FALSE,FALSE,NA,2
2025,1,13,"American","Loyola Maryland","V",73,54,FALSE,FALSE,NA,2
2025,1,18,"American","Holy Cross","V",74,65,FALSE,FALSE,NA,2
2025,1,22,"American","Lehigh","H",68,67,FALSE,FALSE,NA,2
2025,1,25,"American","Colgate","H",81,77,FALSE,FALSE,NA,2
2025,1,29,"American","Lafayette","V",75,68,FALSE,FALSE,NA,2
2025,2,1,"American","Army West Point","H",71,68,FALSE,FALSE,NA,2
2025,2,5,"American","Bucknell","V",49,71,FALSE,FALSE,NA,2
2025,2,8,"American","Lehigh","V",78,75,FALSE,FALSE,NA,2
2025,2,10,"American","Lafayette","H",60,58,FALSE,FALSE,NA,2
2025,2,15,"American","Loyola Maryland","H",72,51,FALSE,FALSE,NA,2
2025,2,19,"American","Army West Point","V",69,76,FALSE,FALSE,NA,2
2025,2,22,"American","Boston U.","H",48,44,FALSE,FALSE,NA,2
2025,2,26,"American","Navy","H",60,68,FALSE,FALSE,NA,2
2025,3,1,"American","Colgate","V",67,59,FALSE,FALSE,NA,2
2025,3,6,"American","Lafayette","H",71,69,FALSE,FALSE,NA,2
2025,3,9,"American","Colgate","H",72,62,FALSE,FALSE,NA,2
2025,3,12,"American","Navy","H",74,52,FALSE,FALSE,NA,2
2024,11,4,"App State","Miami (OH)","H",63,77,FALSE,FALSE,NA,2
2024,11,6,"App State","St. Andrews","H",108,54,FALSE,FALSE,NA,1
2024,11,10,"App State","Wisconsin","V",56,87,FALSE,FALSE,NA,2
2024,11,19,"App State","Queens (NC)","H",65,53,FALSE,FALSE,NA,2
2024,11,24,"App State","William & Mary","H",79,76,FALSE,FALSE,NA,2
2024,11,27,"App State","Sam Houston","N",66,63,FALSE,FALSE,NA,2
2024,11,29,"App State","Colgate","N",72,50,FALSE,FALSE,NA,2
2024,11,30,"App State","UNCW","V",61,76,FALSE,FALSE,NA,2
2024,12,3,"App State","Mid-Atlantic Christ.","H",85,43,FALSE,FALSE,NA,1
2024,12,14,"App State","High Point","N",59,65,FALSE,FALSE,NA,2
2024,12,18,"App State","Louisiana","V",62,68,FALSE,FALSE,NA,2
2024,12,20,"App State","North Texas","V",64,68,FALSE,FALSE,NA,2
2025,1,2,"App State","Troy","H",61,69,FALSE,FALSE,NA,2
2025,1,4,"App State","Texas St.","H",72,61,FALSE,FALSE,NA,2
2025,1,8,"App State","Coastal Carolina","H",74,51,FALSE,FALSE,NA,2
2025,1,11,"App State","James Madison","H",86,66,FALSE,FALSE,NA,2
2025,1,16,"App State","Old Dominion","V",62,43,FALSE,FALSE,NA,2
2025,1,18,"App State","James Madison","V",58,50,FALSE,FALSE,NA,2
2025,1,23,"App State","Arkansas St.","V",55,65,FALSE,FALSE,NA,2
2025,1,25,"App State","ULM","V",66,58,FALSE,FALSE,NA,2
2025,1,29,"App State","Old Dominion","H",77,78,FALSE,FALSE,NA,2
2025,2,1,"App State","Georgia St.","H",80,76,FALSE,FALSE,NA,2
2025,2,5,"App State","Southern Miss.","H",60,58,FALSE,FALSE,NA,2
2025,2,8,"App State","Ohio","V",72,59,FALSE,FALSE,NA,2
2025,2,13,"App State","Coastal Carolina","V",64,46,FALSE,FALSE,NA,2
2025,2,15,"App State","Georgia St.","V",65,70,FALSE,FALSE,NA,2
2025,2,20,"App State","Ga. Southern","H",79,74,FALSE,FALSE,NA,2
2025,2,22,"App State","Marshall","H",59,69,FALSE,FALSE,NA,2
2025,2,25,"App State","Ga. Southern","V",59,61,FALSE,FALSE,NA,2
2025,2,28,"App State","Marshall","V",57,75,FALSE,FALSE,NA,2
2025,3,7,"App State","Old Dominion","N",56,61,FALSE,FALSE,NA,2
2024,11,4,"Arizona","Canisius","H",93,64,FALSE,FALSE,NA,2
2024,11,9,"Arizona","Old Dominion","H",102,44,FALSE,FALSE,NA,2
2024,11,15,"Arizona","Wisconsin","V",88,103,FALSE,FALSE,NA,2
2024,11,22,"Arizona","Duke","H",55,69,FALSE,FALSE,NA,2
2024,11,27,"Arizona","Davidson","N",104,71,FALSE,FALSE,NA,2
2024,11,28,"Arizona","Oklahoma","N",77,82,FALSE,FALSE,NA,2
