"year","month","day","team","opponent","location","teamscore","oppscore","canceled","postponed","OT","D1"
2021,11,22,"Abilene Christian","Jacksonville St.","N",NA,NA,TRUE,FALSE,NA,2
2021,11,23,"Abilene Christian","TBA","N",NA,NA,TRUE,FALSE,NA,1
2021,11,24,"Abilene Christian","TBA","N",NA,NA,TRUE,FALSE,NA,1
2021,11,27,"Abilene Christian","McMurry","H",89,54,FALSE,FALSE,NA,1
2021,11,29,"Abilene Christian","Schreiner","H",88,47,FALSE,FALSE,NA,1
2021,12,1,"Abilene Christian","Dallas","H",108,65,FALSE,FALSE,NA,1
2021,12,4,"Abilene Christian","UIW","H",98,65,FALSE,FALSE,NA,2
2021,12,11,"Abilene Christian","Drexel","H",73,56,FALSE,FALSE,NA,2
2021,12,15,"Abilene Christian","CSU Bakersfield","H",69,59,FALSE,FALSE,NA,2
2021,12,19,"Abilene Christian","Howard Payne","H",112,41,FALSE,FALSE,NA,1
2021,12,22,"Abilene Christian","Longwood","H",74,58,FALSE,FALSE,NA,2
2021,12,30,"Abilene Christian","Utah Valley","V",80,76,FALSE,FALSE,NA,2
2022,1,1,"Abilene Christian","Dixie St.","V",64,50,FALSE,FALSE,NA,2
2022,1,6,"Abilene Christian","SFA","H",58,64,FALSE,FALSE,NA,2
2022,1,8,"Abilene Christian","Sam Houston St.","H",63,65,FALSE,FALSE,NA,2
2022,1,13,"Abilene Christian","Grand Canyon","V",68,95,FALSE,FALSE,NA,2
2022,1,15,"Abilene Christian","New Mexico St.","V",63,77,FALSE,FALSE,NA,2
2022,1,20,"Abilene Christian","Seattle U","H",62,72,FALSE,FALSE,NA,2
2022,1,22,"Abilene Christian","California Baptist","H",77,68,FALSE,FALSE,NA,2
2022,1,26,"Abilene Christian","UTRGV","V",87,85,FALSE,FALSE,NA,2
2022,1,29,"Abilene Christian","Lamar University","V",85,82,FALSE,FALSE,NA,2
2022,2,2,"Abilene Christian","Chicago St.","H",77,73,FALSE,FALSE,NA,2
2022,2,5,"Abilene Christian","UTRGV","H",83,66,FALSE,FALSE,NA,2
2022,2,12,"Abilene Christian","Tarleton St.","V",77,63,FALSE,FALSE,NA,2
2022,2,17,"Abilene Christian","Sam Houston St.","V",71,75,FALSE,FALSE,NA,2
2022,2,24,"Abilene Christian","Lamar University","H",77,42,FALSE,FALSE,NA,2
2022,2,26,"Abilene Christian","SFA","V",71,73,FALSE,FALSE,NA,2
2022,3,3,"Abilene Christian","Dixie St.","H",80,64,FALSE,FALSE,NA,2
2022,3,5,"Abilene Christian","Tarleton St.","H",61,56,FALSE,FALSE,NA,2
2022,3,9,"Abilene Christian","Utah Valley","N",NA,NA,FALSE,FALSE,NA,2
2021,11,11,"Air Force","South Dakota","N",53,59,FALSE,FALSE,NA,2
2021,11,13,"Air Force","Tulsa","V",59,58,FALSE,FALSE,NA,2
2021,11,17,"Air Force","Texas Southern","H",61,57,FALSE,FALSE,NA,2
2021,11,20,"Air Force","Holy Cross","N",72,53,FALSE,FALSE,NA,2
2021,11,21,"Air Force","Bethune-Cookman","N",73,65,FALSE,FALSE,NA,2
2021,11,24,"Air Force","Denver","H",66,65,FALSE,FALSE,NA,2
2021,11,27,"Air Force","Idaho St.","H",59,48,FALSE,FALSE,NA,2
2021,12,4,"Air Force","Army West Point","H",76,58,FALSE,FALSE,NA,2
2021,12,8,"Air Force","Montana","V",48,66,FALSE,FALSE,NA,2
2021,12,19,"Air Force","Arkansas St.","V",46,68,FALSE,FALSE,NA,2
2021,12,21,"Air Force","Tarleton St.","V",45,67,FALSE,FALSE,NA,2
2021,12,29,"Air Force","Utah St.","H",49,47,FALSE,FALSE,NA,2
2022,1,1,"Air Force","Fresno St.","V",NA,NA,FALSE,TRUE,NA,2
2022,1,4,"Air Force","Colorado St.","V",59,67,FALSE,FALSE,NA,2
2022,1,15,"Air Force","Nevada","H",68,75,FALSE,FALSE,NA,2
2022,1,18,"Air Force","Boise St.","V",56,62,FALSE,FALSE,NA,2
2022,1,20,"Air Force","UNLV","H",69,62,FALSE,FALSE,NA,2
2022,1,22,"Air Force","Colorado St.","H",53,73,FALSE,FALSE,NA,2
2022,1,25,"Air Force","San Jose St.","V",63,53,FALSE,FALSE,NA,2
2022,1,28,"Air Force","Wyoming","H",61,63,FALSE,FALSE,NA,2
2022,2,1,"Air Force","Utah St.","V",46,73,FALSE,FALSE,NA,2
2022,2,5,"Air Force","New Mexico","H",77,91,FALSE,FALSE,NA,2
2022,2,8,"Air Force","UNLV","V",44,78,FALSE,FALSE,NA,2
2022,2,12,"Air Force","San Diego St.","V",64,76,FALSE,FALSE,NA,2
2022,2,16,"Air Force","Boise St.","H",59,85,FALSE,FALSE,NA,2
2022,2,19,"Air Force","Wyoming","V",67,75,FALSE,FALSE,NA,2
2022,2,22,"Air Force","Fresno St.","H",40,65,FALSE,FALSE,NA,2
2022,2,26,"Air Force","New Mexico","V",65,69,FALSE,FALSE,NA,2
2022,3,1,"Air Force","San Jose St.","H",58,54,FALSE,FALSE,NA,2
2022,3,9,"Air Force","Utah St.","N",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Akron","Ohio St.","V",66,67,FALSE,FALSE,NA,2
2021,11,13,"Akron","Point Park","H",102,46,FALSE,FALSE,NA,1
2021,11,18,"Akron","Wheeling","H",99,38,FALSE,FALSE,NA,1
2021,11,22,"Akron","Fordham","N",43,63,FALSE,FALSE,NA,2
2021,11,23,"Akron","Appalachian St.","N",45,57,FALSE,FALSE,NA,2
2021,11,24,"Akron","Evansville","N",69,60,FALSE,FALSE,NA,2
2021,12,1,"Akron","Marshall","H",88,86,FALSE,FALSE,NA,2
2021,12,4,"Akron","Southern U.","H",79,62,FALSE,FALSE,NA,2
2021,12,12,"Akron","Florida A&M","H",73,66,FALSE,FALSE,NA,2
2021,12,15,"Akron","Wright St.","V",66,48,FALSE,FALSE,NA,2
2021,12,20,"Akron","Radford","H",NA,NA,FALSE,TRUE,NA,2
2022,1,1,"Akron","Buffalo","H",88,76,FALSE,FALSE,NA,2
2022,1,4,"Akron","Ohio","H",63,69,FALSE,FALSE,NA,2
2022,1,11,"Akron","Ball St.","H",84,74,FALSE,FALSE,NA,2
2022,1,14,"Akron","Kent St.","V",55,67,FALSE,FALSE,NA,2
2022,1,18,"Akron","Western Mich.","H",74,73,FALSE,FALSE,NA,2
2022,1,20,"Akron","Bowling Green","V",91,66,FALSE,FALSE,NA,2
2022,1,22,"Akron","Eastern Mich.","H",46,44,FALSE,FALSE,NA,2
2022,1,25,"Akron","Central Mich.","V",60,56,FALSE,FALSE,NA,2
2022,1,28,"Akron","Toledo","V",76,84,FALSE,FALSE,NA,2
2022,2,4,"Akron","Miami (OH)","H",66,55,FALSE,FALSE,NA,2
2022,2,6,"Akron","Miami (OH)","V",71,59,FALSE,FALSE,NA,2
2022,2,8,"Akron","Northern Ill.","V",70,64,FALSE,FALSE,NA,2
2022,2,11,"Akron","Kent St.","H",64,66,FALSE,FALSE,NA,2
2022,2,15,"Akron","Western Mich.","V",57,61,FALSE,FALSE,NA,2
2022,2,17,"Akron","Northern Ill.","H",63,66,FALSE,FALSE,NA,2
2022,2,19,"Akron","Eastern Mich.","V",67,48,FALSE,FALSE,NA,2
2022,2,22,"Akron","Bowling Green","H",82,68,FALSE,FALSE,NA,2
2022,2,25,"Akron","Ohio","V",91,83,FALSE,FALSE,NA,2
2022,3,1,"Akron","Ball St.","V",79,60,FALSE,FALSE,NA,2
2022,3,4,"Akron","Central Mich.","H",57,56,FALSE,FALSE,NA,2
2022,3,10,"Akron","Buffalo","N",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Alabama","Louisiana Tech","H",93,64,FALSE,FALSE,NA,2
2021,11,12,"Alabama","South Dakota St.","H",104,88,FALSE,FALSE,NA,2
2021,11,16,"Alabama","South Alabama","H",73,68,FALSE,FALSE,NA,2
2021,11,19,"Alabama","Oakland","H",86,59,FALSE,FALSE,NA,2
2021,11,25,"Alabama","Iona","N",68,72,FALSE,FALSE,NA,2
2021,11,26,"Alabama","Drake","N",80,71,FALSE,FALSE,NA,2
2021,11,28,"Alabama","Miami (FL)","N",96,64,FALSE,FALSE,NA,2
2021,12,4,"Alabama","Gonzaga","N",91,82,FALSE,FALSE,NA,2
2021,12,11,"Alabama","Houston","H",83,82,FALSE,FALSE,NA,2
2021,12,14,"Alabama","Memphis","V",78,92,FALSE,FALSE,NA,2
2021,12,18,"Alabama","Jacksonville St.","H",65,59,FALSE,FALSE,NA,2
2021,12,21,"Alabama","Davidson","N",78,79,FALSE,FALSE,NA,2
2021,12,21,"Alabama","Colorado St.","N",NA,NA,TRUE,FALSE,NA,2
2021,12,29,"Alabama","Tennessee","H",73,68,FALSE,FALSE,NA,2
2022,1,5,"Alabama","Florida","V",83,70,FALSE,FALSE,NA,2
2022,1,8,"Alabama","Missouri","V",86,92,FALSE,FALSE,NA,2
2022,1,11,"Alabama","Auburn","H",77,81,FALSE,FALSE,NA,2
2022,1,15,"Alabama","Mississippi St.","V",76,78,FALSE,FALSE,NA,2
2022,1,19,"Alabama","LSU","H",70,67,FALSE,FALSE,NA,2
2022,1,22,"Alabama","Missouri","H",86,76,FALSE,FALSE,NA,2
2022,1,25,"Alabama","Georgia","V",76,82,FALSE,FALSE,NA,2
2022,1,29,"Alabama","Baylor","H",87,78,FALSE,FALSE,NA,2
2022,2,1,"Alabama","Auburn","V",81,100,FALSE,FALSE,NA,2
2022,2,5,"Alabama","Kentucky","H",55,66,FALSE,FALSE,NA,2
2022,2,9,"Alabama","Ole Miss","V",97,83,FALSE,FALSE,NA,2
2022,2,12,"Alabama","Arkansas","H",68,67,FALSE,FALSE,NA,2
2022,2,16,"Alabama","Mississippi St.","H",80,75,FALSE,FALSE,NA,2
2022,2,19,"Alabama","Kentucky","V",81,90,FALSE,FALSE,NA,2
2022,2,22,"Alabama","Vanderbilt","V",74,72,FALSE,FALSE,NA,2
2022,2,26,"Alabama","South Carolina","H",90,71,FALSE,FALSE,NA,2
2022,3,2,"Alabama","Texas A&M","H",71,87,FALSE,FALSE,NA,2
2022,3,5,"Alabama","LSU","V",77,80,FALSE,FALSE,NA,2
2022,3,10,"Alabama","TBA","N",NA,NA,FALSE,FALSE,NA,1
2021,11,9,"Alabama A&M","Tennessee St.","H",82,73,FALSE,FALSE,NA,2
2021,11,13,"Alabama A&M","Jacksonville St.","V",47,70,FALSE,FALSE,NA,2
2021,11,16,"Alabama A&M","Cincinnati","V",66,89,FALSE,FALSE,NA,2
2021,11,21,"Alabama A&M","UAB","V",41,86,FALSE,FALSE,NA,2
2021,11,24,"Alabama A&M","Western Ky.","V",62,88,FALSE,FALSE,NA,2
2021,12,8,"Alabama A&M","North Ala.","V",45,56,FALSE,FALSE,NA,2
2021,12,11,"Alabama A&M","Samford","V",50,52,FALSE,FALSE,NA,2
2021,12,14,"Alabama A&M","Troy","V",57,66,FALSE,FALSE,NA,2
2021,12,18,"Alabama A&M","Indiana St.","V",43,67,FALSE,FALSE,NA,2
2021,12,23,"Alabama A&M","Georgia Tech","V",NA,NA,FALSE,TRUE,NA,2
2021,12,30,"Alabama A&M","Lipscomb","V",63,66,FALSE,FALSE,NA,2
2022,1,3,"Alabama A&M","Ark.-Pine Bluff","V",70,50,FALSE,FALSE,NA,2
2022,1,5,"Alabama A&M","Mississippi Val.","V",72,67,FALSE,FALSE,NA,2
2022,1,8,"Alabama A&M","Alcorn","H",71,78,FALSE,FALSE,NA,2
2022,1,10,"Alabama A&M","Jackson St.","H",60,58,FALSE,FALSE,NA,2
2022,1,15,"Alabama A&M","Alabama St.","V",55,59,FALSE,FALSE,NA,2
2022,1,22,"Alabama A&M","Texas Southern","V",44,78,FALSE,FALSE,NA,2
2022,1,24,"Alabama A&M","Prairie View","V",48,72,FALSE,FALSE,NA,2
2022,1,29,"Alabama A&M","Florida A&M","H",60,65,FALSE,FALSE,NA,2
2022,1,31,"Alabama A&M","Bethune-Cookman","H",67,52,FALSE,FALSE,NA,2
2022,2,5,"Alabama A&M","Southern U.","V",64,73,FALSE,FALSE,NA,2
2022,2,7,"Alabama A&M","Grambling","V",50,58,FALSE,FALSE,NA,2
2022,2,12,"Alabama A&M","Mississippi Val.","H",94,92,FALSE,FALSE,NA,2
2022,2,14,"Alabama A&M","Ark.-Pine Bluff","H",74,69,FALSE,FALSE,NA,2
2022,2,19,"Alabama A&M","Bethune-Cookman","V",62,60,FALSE,FALSE,NA,2
2022,2,21,"Alabama A&M","Florida A&M","V",71,63,FALSE,FALSE,NA,2
2022,2,26,"Alabama A&M","Alabama St.","H",80,65,FALSE,FALSE,NA,2
2022,3,3,"Alabama A&M","Grambling","H",71,63,FALSE,FALSE,NA,2
2022,3,5,"Alabama A&M","Southern U.","H",49,50,FALSE,FALSE,NA,2
2022,3,10,"Alabama A&M","Florida A&M","N",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Alabama St.","Western Ky.","V",74,79,FALSE,FALSE,NA,2
2021,11,10,"Alabama St.","Vanderbilt","V",72,91,FALSE,FALSE,NA,2
2021,11,13,"Alabama St.","Missouri St.","V",60,78,FALSE,FALSE,NA,2
2021,11,16,"Alabama St.","Iowa St.","V",60,68,FALSE,FALSE,NA,2
2021,11,18,"Alabama St.","Iowa","V",82,108,FALSE,FALSE,NA,2
2021,11,20,"Alabama St.","N.C. Central","H",80,74,FALSE,FALSE,NA,2
2021,11,22,"Alabama St.","Tuskegee","H",91,65,FALSE,FALSE,NA,1
2021,11,28,"Alabama St.","North Ala.","H",69,81,FALSE,FALSE,NA,2
2021,12,1,"Alabama St.","Dayton","V",54,93,FALSE,FALSE,NA,2
2021,12,8,"Alabama St.","Samford","H",64,74,FALSE,FALSE,NA,2
2021,12,11,"Alabama St.","Pepperdine","V",62,79,FALSE,FALSE,NA,2
2021,12,15,"Alabama St.","UCLA","V",NA,NA,TRUE,FALSE,NA,2
2021,12,21,"Alabama St.","Memphis","V",NA,NA,FALSE,TRUE,NA,2
2021,12,22,"Alabama St.","Texas","V",48,68,FALSE,FALSE,NA,2
2021,12,28,"Alabama St.","Texas Tech","V",53,75,FALSE,FALSE,NA,2
2022,1,3,"Alabama St.","Mississippi Val.","V",84,75,FALSE,FALSE,NA,2
2022,1,5,"Alabama St.","Ark.-Pine Bluff","V",68,70,FALSE,FALSE,NA,2
2022,1,8,"Alabama St.","Jackson St.","H",72,57,FALSE,FALSE,NA,2
2022,1,10,"Alabama St.","Alcorn","H",60,70,FALSE,FALSE,NA,2
2022,1,15,"Alabama St.","Alabama A&M","H",59,55,FALSE,FALSE,NA,2
2022,1,22,"Alabama St.","Prairie View","V",67,70,FALSE,FALSE,NA,2
2022,1,24,"Alabama St.","Texas Southern","V",66,73,FALSE,FALSE,NA,2
2022,1,29,"Alabama St.","Bethune-Cookman","N",79,73,FALSE,FALSE,NA,2
2022,1,31,"Alabama St.","Florida A&M","H",65,66,FALSE,FALSE,NA,2
2022,2,5,"Alabama St.","Grambling","V",80,72,FALSE,FALSE,NA,2
2022,2,7,"Alabama St.","Southern U.","V",58,72,FALSE,FALSE,NA,2
2022,2,12,"Alabama St.","Ark.-Pine Bluff","H",70,75,FALSE,FALSE,NA,2
2022,2,14,"Alabama St.","Mississippi Val.","H",71,85,FALSE,FALSE,NA,2
2022,2,19,"Alabama St.","Florida A&M","V",83,86,FALSE,FALSE,NA,2
2022,2,21,"Alabama St.","Bethune-Cookman","V",89,78,FALSE,FALSE,NA,2
2022,2,26,"Alabama St.","Alabama A&M","V",65,80,FALSE,FALSE,NA,2
2022,3,3,"Alabama St.","Southern U.","H",77,67,FALSE,FALSE,NA,2
2022,3,5,"Alabama St.","Grambling","H",78,75,FALSE,FALSE,NA,2
2021,11,9,"Albany (NY)","Towson","H",56,77,FALSE,FALSE,NA,2
2021,11,13,"Albany (NY)","La Salle","V",64,67,FALSE,FALSE,NA,2
2021,11,17,"Albany (NY)","Harvard","H",53,60,FALSE,FALSE,NA,2
2021,11,20,"Albany (NY)","Eastern Ky.","V",64,77,FALSE,FALSE,NA,2
2021,11,22,"Albany (NY)","Kentucky","V",61,86,FALSE,FALSE,NA,2
2021,11,24,"Albany (NY)","Eastern Ill.","N",64,62,FALSE,FALSE,NA,2
2021,12,1,"Albany (NY)","Kansas St.","V",43,71,FALSE,FALSE,NA,2
2021,12,7,"Albany (NY)","Yale","V",52,71,FALSE,FALSE,NA,2
2021,12,11,"Albany (NY)","Columbia","H",60,59,FALSE,FALSE,NA,2
2021,12,13,"Albany (NY)","Boston College","V",61,57,FALSE,FALSE,NA,2
2021,12,18,"Albany (NY)","Niagara","N",58,66,FALSE,FALSE,NA,2
2021,12,21,"Albany (NY)","Lehigh","V",68,52,FALSE,FALSE,NA,2
2021,12,29,"Albany (NY)","Bucknell","H",NA,NA,FALSE,TRUE,NA,2
2022,1,6,"Albany (NY)","Binghamton","H",79,88,FALSE,FALSE,NA,2
2022,1,8,"Albany (NY)","New Hampshire","V",62,64,FALSE,FALSE,NA,2
2022,1,12,"Albany (NY)","UMass Lowell","H",57,47,FALSE,FALSE,NA,2
2022,1,15,"Albany (NY)","NJIT","H",71,56,FALSE,FALSE,NA,2
2022,1,19,"Albany (NY)","UMBC","V",66,54,FALSE,FALSE,NA,2
2022,1,22,"Albany (NY)","Stony Brook","H",75,86,FALSE,FALSE,NA,2
2022,1,26,"Albany (NY)","UMass Lowell","V",64,62,FALSE,FALSE,NA,2
2022,1,29,"Albany (NY)","NJIT","V",64,53,FALSE,FALSE,NA,2
2022,1,31,"Albany (NY)","Vermont","V",61,73,FALSE,FALSE,NA,2
2022,2,2,"Albany (NY)","UMBC","H",53,59,FALSE,FALSE,NA,2
2022,2,5,"Albany (NY)","Hartford","V",71,52,FALSE,FALSE,NA,2
2022,2,9,"Albany (NY)","Maine","H",63,73,FALSE,FALSE,NA,2
2022,2,12,"Albany (NY)","Vermont","H",63,76,FALSE,FALSE,NA,2
2022,2,16,"Albany (NY)","Binghamton","V",68,67,FALSE,FALSE,NA,2
2022,2,19,"Albany (NY)","New Hampshire","H",70,65,FALSE,FALSE,NA,2
2022,2,23,"Albany (NY)","Maine","V",72,68,FALSE,FALSE,NA,2
2022,2,26,"Albany (NY)","Stony Brook","V",50,66,FALSE,FALSE,NA,2
2022,3,1,"Albany (NY)","Hartford","H",55,67,FALSE,FALSE,NA,2
2022,3,6,"Albany (NY)","Hartford","V",49,61,FALSE,FALSE,NA,2
2021,11,9,"Alcorn","Washington St.","V",67,85,FALSE,FALSE,NA,2
2021,11,10,"Alcorn","Seattle U","V",66,69,FALSE,FALSE,NA,2
2021,11,13,"Alcorn","Portland","V",58,62,FALSE,FALSE,NA,2
2021,11,15,"Alcorn","Gonzaga","V",57,84,FALSE,FALSE,NA,2
2021,11,26,"Alcorn","Southern Ill.","V",59,62,FALSE,FALSE,NA,2
2021,11,28,"Alcorn","Milwaukee","V",61,57,FALSE,FALSE,NA,2
2021,12,4,"Alcorn","Tulane","V",64,85,FALSE,FALSE,NA,2
2021,12,6,"Alcorn","Houston","V",45,77,FALSE,FALSE,NA,2
2021,12,14,"Alcorn","Wichita St.","V",63,82,FALSE,FALSE,NA,2
2021,12,16,"Alcorn","Tulsa","V",62,83,FALSE,FALSE,NA,2
2021,12,20,"Alcorn","Baylor","V",57,94,FALSE,FALSE,NA,2
2021,12,22,"Alcorn","Oklahoma","V",48,72,FALSE,FALSE,NA,2
2021,12,29,"Alcorn","Minnesota","V",NA,NA,TRUE,FALSE,NA,2
2022,1,5,"Alcorn","Jackson St.","V",65,50,FALSE,FALSE,NA,2
2022,1,8,"Alcorn","Alabama A&M","V",78,71,FALSE,FALSE,NA,2
2022,1,10,"Alcorn","Alabama St.","V",70,60,FALSE,FALSE,NA,2
2022,1,15,"Alcorn","Texas Southern","H",73,72,FALSE,FALSE,NA,2
2022,1,17,"Alcorn","Prairie View","H",73,74,FALSE,FALSE,NA,2
2022,1,22,"Alcorn","Florida A&M","V",68,70,FALSE,FALSE,NA,2
2022,1,24,"Alcorn","Bethune-Cookman","V",70,67,FALSE,FALSE,NA,2
2022,1,29,"Alcorn","Southern U.","H",68,64,FALSE,FALSE,NA,2
2022,1,31,"Alcorn","Grambling","H",73,80,FALSE,FALSE,NA,2
2022,2,5,"Alcorn","Ark.-Pine Bluff","V",70,64,FALSE,FALSE,NA,2
2022,2,7,"Alcorn","Mississippi Val.","V",79,71,FALSE,FALSE,NA,2
2022,2,12,"Alcorn","Bethune-Cookman","H",63,71,FALSE,FALSE,NA,2
2022,2,14,"Alcorn","Florida A&M","H",68,56,FALSE,FALSE,NA,2
2022,2,19,"Alcorn","Jackson St.","H",61,60,FALSE,FALSE,NA,2
2022,2,26,"Alcorn","Prairie View","V",72,69,FALSE,FALSE,NA,2
2022,2,28,"Alcorn","Texas Southern","V",75,72,FALSE,FALSE,NA,2
2022,3,3,"Alcorn","Mississippi Val.","H",72,69,FALSE,FALSE,NA,2
2022,3,5,"Alcorn","Ark.-Pine Bluff","H",100,77,FALSE,FALSE,NA,2
2022,3,9,"Alcorn","Prairie View","N",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"American","Marist","H",77,73,FALSE,FALSE,NA,2
2021,11,12,"American","William & Mary","V",74,62,FALSE,FALSE,NA,2
2021,11,16,"American","Georgetown","V",57,79,FALSE,FALSE,NA,2
2021,11,19,"American","Longwood","V",42,82,FALSE,FALSE,NA,2
2021,11,20,"American","Western Caro.","N",79,80,FALSE,FALSE,NA,2
2021,11,23,"American","UMBC","V",67,98,FALSE,FALSE,NA,2
2021,11,28,"American","Duquesne","V",79,88,FALSE,FALSE,NA,2
2021,12,1,"American","Stony Brook","V",57,80,FALSE,FALSE,NA,2
2021,12,4,"American","Howard","V",56,90,FALSE,FALSE,NA,2
2021,12,8,"American","Saint Francis (PA)","H",83,73,FALSE,FALSE,NA,2
2021,12,11,"American","Mount St. Mary's","V",72,66,FALSE,FALSE,NA,2
2021,12,21,"American","George Mason","V",44,67,FALSE,FALSE,NA,2
2021,12,28,"American","Siena","H",NA,NA,TRUE,FALSE,NA,2
2022,1,1,"American","Lehigh","H",61,63,FALSE,FALSE,NA,2
2022,1,10,"American","Boston U.","H",53,79,FALSE,FALSE,NA,2
2022,1,16,"American","Bucknell","H",63,55,FALSE,FALSE,NA,2
2022,1,19,"American","Army West Point","V",66,76,FALSE,FALSE,NA,2
2022,1,22,"American","Loyola Maryland","V",73,78,FALSE,FALSE,NA,2
2022,1,24,"American","Lafayette","H",56,69,FALSE,FALSE,NA,2
2022,1,26,"American","Holy Cross","H",67,49,FALSE,FALSE,NA,2
2022,1,29,"American","Navy","V",45,47,FALSE,FALSE,NA,2
2022,2,2,"American","Lafayette","V",62,71,FALSE,FALSE,NA,2
2022,2,5,"American","Colgate","H",68,86,FALSE,FALSE,NA,2
2022,2,9,"American","Bucknell","V",66,68,FALSE,FALSE,NA,2
2022,2,12,"American","Boston U.","V",67,85,FALSE,FALSE,NA,2
2022,2,14,"American","Holy Cross","V",60,54,FALSE,FALSE,NA,2
2022,2,16,"American","Navy","H",46,55,FALSE,FALSE,NA,2
2022,2,19,"American","Army West Point","H",83,67,FALSE,FALSE,NA,2
2022,2,21,"American","Colgate","V",49,63,FALSE,FALSE,NA,2
2022,2,23,"American","Lehigh","V",61,78,FALSE,FALSE,NA,2
2022,2,26,"American","Loyola Maryland","H",65,55,FALSE,FALSE,NA,2
2022,3,1,"American","Holy Cross","V",69,63,FALSE,FALSE,NA,2
2022,3,3,"American","Navy","V",64,71,FALSE,FALSE,NA,2
2021,11,9,"Appalachian St.","Iona","V",53,65,FALSE,FALSE,NA,2
2021,11,12,"Appalachian St.","ETSU","H",69,67,FALSE,FALSE,NA,2
2021,11,15,"Appalachian St.","William Peace","H",98,49,FALSE,FALSE,NA,1
2021,11,18,"Appalachian St.","Charlotte","H",66,67,FALSE,FALSE,NA,2
2021,11,22,"Appalachian St.","Delaware","N",68,75,FALSE,FALSE,NA,2
2021,11,23,"Appalachian St.","Akron","N",57,45,FALSE,FALSE,NA,2
2021,11,24,"Appalachian St.","Vermont","N",63,65,FALSE,FALSE,NA,2
2021,11,29,"Appalachian St.","Hartford","H",69,59,FALSE,FALSE,NA,2
2021,12,1,"Appalachian St.","Boyce","H",90,29,FALSE,FALSE,NA,1
2021,12,10,"Appalachian St.","Furman","V",65,73,FALSE,FALSE,NA,2
