"year","month","day","team","opponent","location","teamscore","oppscore","canceled","postponed","OT","D1"
2024,2,22,"Abilene Christian","California Baptist","H",71,65,FALSE,FALSE,NA,2
2024,2,24,"Abilene Christian","Grand Canyon","H",79,73,FALSE,FALSE,NA,2
2024,2,29,"Abilene Christian","Southern Utah","V",77,68,FALSE,FALSE,NA,2
2024,3,2,"Abilene Christian","Utah Tech","V",86,79,FALSE,FALSE,NA,2
2024,3,7,"Abilene Christian","Seattle U","H",64,59,FALSE,FALSE,NA,2
2024,3,9,"Abilene Christian","Utah Valley","H",67,74,FALSE,FALSE,NA,2
2024,3,13,"Abilene Christian","SFA","N",57,60,FALSE,FALSE,NA,2
2024,3,19,"Abilene Christian","A&M-Corpus Christi","N",73,63,FALSE,FALSE,NA,2
2024,3,20,"Abilene Christian","Tarleton St.","V",59,86,FALSE,FALSE,NA,2
2023,11,6,"Air Force","Portland St.","H",55,62,FALSE,FALSE,NA,2
2023,11,10,"Air Force","LIU","V",82,67,FALSE,FALSE,NA,2
2023,11,12,"Air Force","Delaware","V",57,65,FALSE,FALSE,NA,2
2023,11,16,"Air Force","Lindenwood","H",76,58,FALSE,FALSE,NA,2
2023,11,17,"Air Force","William & Mary","H",80,71,FALSE,FALSE,NA,2
2023,11,19,"Air Force","Omaha","H",58,56,FALSE,FALSE,NA,2
2023,11,22,"Air Force","VMI","H",64,54,FALSE,FALSE,NA,2
2023,11,26,"Air Force","South Dakota","V",58,57,FALSE,FALSE,NA,2
2023,12,3,"Air Force","Portland","V",80,58,FALSE,FALSE,NA,2
2023,12,9,"Air Force","Eastern Wash.","H",68,73,FALSE,FALSE,NA,2
2023,12,16,"Air Force","UT Arlington","N",73,76,FALSE,FALSE,NA,2
2023,12,21,"Air Force","Northern Colo.","H",79,83,FALSE,FALSE,NA,2
2024,1,2,"Air Force","Utah St.","H",60,88,FALSE,FALSE,NA,2
2024,1,9,"Air Force","Nevada","V",54,67,FALSE,FALSE,NA,2
2024,1,13,"Air Force","San Jose St.","H",67,70,FALSE,FALSE,NA,2
2024,1,16,"Air Force","Colorado St.","V",69,78,FALSE,FALSE,NA,2
2024,1,20,"Air Force","New Mexico","H",66,85,FALSE,FALSE,NA,2
2024,1,23,"Air Force","UNLV","V",90,58,FALSE,FALSE,NA,2
2024,1,27,"Air Force","Fresno St.","V",70,84,FALSE,FALSE,NA,2
2024,1,30,"Air Force","Wyoming","H",72,83,FALSE,FALSE,NA,2
2024,2,3,"Air Force","Boise St.","V",56,94,FALSE,FALSE,NA,2
2024,2,6,"Air Force","San Diego St.","H",64,77,FALSE,FALSE,NA,2
2024,2,10,"Air Force","Fresno St.","H",66,68,FALSE,FALSE,NA,2
2024,2,13,"Air Force","San Jose St.","V",66,73,FALSE,FALSE,NA,2
2024,2,21,"Air Force","UNLV","H",43,72,FALSE,FALSE,NA,2
2024,2,24,"Air Force","New Mexico","V",78,77,FALSE,FALSE,NA,2
2024,2,27,"Air Force","Boise St.","H",48,79,FALSE,FALSE,NA,2
2024,3,1,"Air Force","Utah St.","V",60,72,FALSE,FALSE,NA,2
2024,3,5,"Air Force","Wyoming","V",63,74,FALSE,FALSE,NA,2
2024,3,9,"Air Force","Colorado St.","H",73,82,FALSE,FALSE,NA,2
2024,3,13,"Air Force","New Mexico","N",56,82,FALSE,FALSE,NA,2
2023,11,6,"Akron","South Dakota St.","V",81,75,FALSE,FALSE,NA,2
2023,11,10,"Akron","Southern Miss.","H",72,54,FALSE,FALSE,NA,2
2023,11,14,"Akron","Heidelberg","H",114,56,FALSE,FALSE,NA,1
2023,11,19,"Akron","FIU","N",77,71,FALSE,FALSE,NA,2
2023,11,20,"Akron","Utah St.","N",62,65,FALSE,FALSE,NA,2
2023,11,21,"Akron","Drake","N",59,79,FALSE,FALSE,NA,2
2023,11,28,"Akron","UNLV","V",70,72,FALSE,FALSE,NA,2
2023,12,5,"Akron","Bradley","H",67,52,FALSE,FALSE,NA,2
2023,12,9,"Akron","Northern Ky.","V",77,76,FALSE,FALSE,NA,2
2023,12,17,"Akron","Miami-Hamilton","H",88,45,FALSE,FALSE,NA,1
2023,12,21,"Akron","Gardner-Webb","H",94,90,FALSE,FALSE,NA,2
2023,12,30,"Akron","St. Bonaventure","N",61,62,FALSE,FALSE,NA,2
2024,1,2,"Akron","NIU","V",73,51,FALSE,FALSE,NA,2
2024,1,5,"Akron","Bowling Green","H",83,67,FALSE,FALSE,NA,2
2024,1,9,"Akron","Ball St.","V",80,76,FALSE,FALSE,NA,2
2024,1,12,"Akron","Buffalo","H",76,59,FALSE,FALSE,NA,2
2024,1,16,"Akron","Western Mich.","H",77,66,FALSE,FALSE,NA,2
2024,1,19,"Akron","Kent St.","V",77,71,FALSE,FALSE,NA,2
2024,1,23,"Akron","Ohio","H",67,58,FALSE,FALSE,NA,2
2024,1,27,"Akron","Miami (OH)","V",68,70,FALSE,FALSE,NA,2
2024,1,30,"Akron","Eastern Mich.","V",77,46,FALSE,FALSE,NA,2
2024,2,2,"Akron","Toledo","H",77,70,FALSE,FALSE,NA,2
2024,2,6,"Akron","Central Mich.","H",68,47,FALSE,FALSE,NA,2
2024,2,10,"Akron","James Madison","V",59,73,FALSE,FALSE,NA,2
2024,2,17,"Akron","Buffalo","V",73,62,FALSE,FALSE,NA,2
2024,2,20,"Akron","Toledo","V",64,72,FALSE,FALSE,NA,2
2024,2,23,"Akron","Kent St.","H",83,70,FALSE,FALSE,NA,2
2024,2,27,"Akron","Ohio","V",67,74,FALSE,FALSE,NA,2
2024,3,2,"Akron","NIU","H",80,73,FALSE,FALSE,NA,2
2024,3,5,"Akron","Eastern Mich.","H",60,61,FALSE,FALSE,NA,2
2024,3,8,"Akron","Western Mich.","V",84,90,FALSE,FALSE,NA,2
2024,3,14,"Akron","Miami (OH)","N",75,63,FALSE,FALSE,NA,2
2024,3,15,"Akron","Ohio","N",65,62,FALSE,FALSE,NA,2
2024,3,16,"Akron","Kent St.","N",62,61,FALSE,FALSE,NA,2
2024,3,21,"Akron","Creighton","N",60,77,FALSE,FALSE,NA,2
2023,11,6,"Alabama","Morehead St.","H",105,73,FALSE,FALSE,NA,2
2023,11,10,"Alabama","Indiana St.","H",102,80,FALSE,FALSE,NA,2
2023,11,14,"Alabama","South Alabama","H",102,46,FALSE,FALSE,NA,2
2023,11,17,"Alabama","Mercer","H",98,67,FALSE,FALSE,NA,2
2023,11,24,"Alabama","Ohio St.","N",81,92,FALSE,FALSE,NA,2
2023,11,25,"Alabama","Oregon","N",99,91,FALSE,FALSE,NA,2
2023,11,28,"Alabama","Clemson","H",77,85,FALSE,FALSE,NA,2
2023,12,4,"Alabama","Arkansas St.","H",89,65,FALSE,FALSE,NA,2
2023,12,9,"Alabama","Purdue","N",86,92,FALSE,FALSE,NA,2
2023,12,16,"Alabama","Creighton","V",82,85,FALSE,FALSE,NA,2
2023,12,20,"Alabama","Arizona","N",74,87,FALSE,FALSE,NA,2
2023,12,23,"Alabama","Eastern Ky.","H",111,67,FALSE,FALSE,NA,2
2023,12,30,"Alabama","Liberty","N",101,56,FALSE,FALSE,NA,2
2024,1,6,"Alabama","Vanderbilt","V",78,75,FALSE,FALSE,NA,2
2024,1,9,"Alabama","South Carolina","H",74,47,FALSE,FALSE,NA,2
2024,1,13,"Alabama","Mississippi St.","V",82,74,FALSE,FALSE,NA,2
2024,1,16,"Alabama","Missouri","H",93,75,FALSE,FALSE,NA,2
2024,1,20,"Alabama","Tennessee","V",71,91,FALSE,FALSE,NA,2
2024,1,24,"Alabama","Auburn","H",79,75,FALSE,FALSE,NA,2
2024,1,27,"Alabama","LSU","H",109,88,FALSE,FALSE,NA,2
2024,1,31,"Alabama","Georgia","V",85,76,FALSE,FALSE,NA,2
2024,2,3,"Alabama","Mississippi St.","H",99,67,FALSE,FALSE,NA,2
2024,2,7,"Alabama","Auburn","V",81,99,FALSE,FALSE,NA,2
2024,2,10,"Alabama","LSU","V",109,92,FALSE,FALSE,NA,2
2024,2,17,"Alabama","Texas A&M","H",100,75,FALSE,FALSE,NA,2
2024,2,21,"Alabama","Florida","H",98,93,FALSE,FALSE,NA,2
2024,2,24,"Alabama","Kentucky","V",95,117,FALSE,FALSE,NA,2
2024,2,28,"Alabama","Ole Miss","V",103,88,FALSE,FALSE,NA,2
2024,3,2,"Alabama","Tennessee","H",74,81,FALSE,FALSE,NA,2
2024,3,5,"Alabama","Florida","V",87,105,FALSE,FALSE,NA,2
2024,3,9,"Alabama","Arkansas","H",92,88,FALSE,FALSE,NA,2
2024,3,15,"Alabama","Florida","N",88,102,FALSE,FALSE,NA,2
2024,3,22,"Alabama","Col. of Charleston","N",109,96,FALSE,FALSE,NA,2
2024,3,24,"Alabama","Grand Canyon","N",72,61,FALSE,FALSE,NA,2
2024,3,28,"Alabama","North Carolina","N",NA,NA,FALSE,FALSE,NA,2
2023,11,9,"Alabama A&M","North Ala.","V",67,83,FALSE,FALSE,NA,2
2023,11,18,"Alabama A&M","Lipscomb","V",81,106,FALSE,FALSE,NA,2
2023,11,21,"Alabama A&M","Auburn","V",54,84,FALSE,FALSE,NA,2
2023,11,24,"Alabama A&M","ETSU","N",71,82,FALSE,FALSE,NA,2
2023,11,25,"Alabama A&M","Cleveland St.","V",59,86,FALSE,FALSE,NA,2
2023,11,29,"Alabama A&M","Tennessee St.","H",85,83,FALSE,FALSE,NA,2
2023,12,2,"Alabama A&M","Vanderbilt","V",59,78,FALSE,FALSE,NA,2
2023,12,9,"Alabama A&M","Georgia Tech","V",49,70,FALSE,FALSE,NA,2
2023,12,11,"Alabama A&M","Samford","V",91,118,FALSE,FALSE,NA,2
2023,12,13,"Alabama A&M","UAB","H",82,93,FALSE,FALSE,NA,2
2023,12,16,"Alabama A&M","Chattanooga","H",72,88,FALSE,FALSE,NA,2
2023,12,21,"Alabama A&M","South Alabama","V",67,83,FALSE,FALSE,NA,2
2023,12,30,"Alabama A&M","Georgia","V",73,93,FALSE,FALSE,NA,2
2024,1,6,"Alabama A&M","Ark.-Pine Bluff","V",63,62,FALSE,FALSE,NA,2
2024,1,8,"Alabama A&M","Mississippi Val.","V",78,70,FALSE,FALSE,NA,2
2024,1,11,"Alabama A&M","Alcorn","H",71,74,FALSE,FALSE,NA,2
2024,1,13,"Alabama A&M","Jackson St.","H",67,75,FALSE,FALSE,NA,2
2024,1,15,"Alabama A&M","Alabama St.","N",55,72,FALSE,FALSE,NA,2
2024,1,27,"Alabama A&M","Texas Southern","V",69,85,FALSE,FALSE,NA,2
2024,1,29,"Alabama A&M","Prairie View","V",76,87,FALSE,FALSE,NA,2
2024,2,3,"Alabama A&M","Florida A&M","H",73,61,FALSE,FALSE,NA,2
2024,2,5,"Alabama A&M","Bethune-Cookman","H",72,68,FALSE,FALSE,NA,2
2024,2,10,"Alabama A&M","Southern U.","V",62,69,FALSE,FALSE,NA,2
2024,2,12,"Alabama A&M","Grambling","V",60,50,FALSE,FALSE,NA,2
2024,2,17,"Alabama A&M","Mississippi Val.","H",80,57,FALSE,FALSE,NA,2
2024,2,19,"Alabama A&M","Ark.-Pine Bluff","H",75,67,FALSE,FALSE,NA,2
2024,2,24,"Alabama A&M","Bethune-Cookman","V",61,63,FALSE,FALSE,NA,2
2024,2,26,"Alabama A&M","Florida A&M","V",58,76,FALSE,FALSE,NA,2
2024,3,2,"Alabama A&M","Alabama St.","H",58,53,FALSE,FALSE,NA,2
2024,3,7,"Alabama A&M","Grambling","H",73,74,FALSE,FALSE,NA,2
2024,3,9,"Alabama A&M","Southern U.","H",66,56,FALSE,FALSE,NA,2
2024,3,13,"Alabama A&M","Alcorn","N",75,63,FALSE,FALSE,NA,2
2024,3,15,"Alabama A&M","Texas Southern","N",65,72,FALSE,FALSE,NA,2
2024,3,20,"Alabama A&M","Austin Peay","V",81,71,FALSE,FALSE,NA,2
2024,3,23,"Alabama A&M","Norfolk St.","V",66,81,FALSE,FALSE,NA,2
2023,11,6,"Alabama St.","Ole Miss","V",59,69,FALSE,FALSE,NA,2
2023,11,10,"Alabama St.","Iowa","V",67,98,FALSE,FALSE,NA,2
2023,11,14,"Alabama St.","Oglethorpe","H",115,51,FALSE,FALSE,NA,1
2023,11,17,"Alabama St.","Memphis","V",75,92,FALSE,FALSE,NA,2
2023,11,22,"Alabama St.","Samford","V",67,99,FALSE,FALSE,NA,2
2023,11,24,"Alabama St.","N.C. A&T","N",88,73,FALSE,FALSE,NA,2
2023,11,25,"Alabama St.","Merrimack","N",66,60,FALSE,FALSE,NA,2
2023,12,3,"Alabama St.","MUW","H",80,60,FALSE,FALSE,NA,1
2023,12,13,"Alabama St.","LSU","V",56,74,FALSE,FALSE,NA,2
2023,12,19,"Alabama St.","Southern California","H",59,79,FALSE,FALSE,NA,2
2023,12,22,"Alabama St.","Auburn","V",62,82,FALSE,FALSE,NA,2
2023,12,29,"Alabama St.","South Fla.","V",70,73,FALSE,FALSE,NA,2
2024,1,2,"Alabama St.","Johnson (FL)","H",84,53,FALSE,FALSE,NA,1
2024,1,6,"Alabama St.","Mississippi Val.","V",54,51,FALSE,FALSE,NA,2
2024,1,8,"Alabama St.","Ark.-Pine Bluff","V",83,72,FALSE,FALSE,NA,2
2024,1,11,"Alabama St.","Jackson St.","H",63,73,FALSE,FALSE,NA,2
2024,1,13,"Alabama St.","Alcorn","H",55,53,FALSE,FALSE,NA,2
2024,1,15,"Alabama St.","Alabama A&M","N",72,55,FALSE,FALSE,NA,2
2024,1,27,"Alabama St.","Prairie View","V",74,67,FALSE,FALSE,NA,2
2024,1,29,"Alabama St.","Texas Southern","V",55,56,FALSE,FALSE,NA,2
2024,2,3,"Alabama St.","Bethune-Cookman","H",68,79,FALSE,FALSE,NA,2
2024,2,5,"Alabama St.","Florida A&M","H",62,53,FALSE,FALSE,NA,2
2024,2,10,"Alabama St.","Grambling","V",68,74,FALSE,FALSE,NA,2
2024,2,12,"Alabama St.","Southern U.","V",62,73,FALSE,FALSE,NA,2
2024,2,17,"Alabama St.","Ark.-Pine Bluff","H",74,80,FALSE,FALSE,NA,2
2024,2,19,"Alabama St.","Mississippi Val.","H",61,46,FALSE,FALSE,NA,2
2024,2,24,"Alabama St.","Florida A&M","V",65,73,FALSE,FALSE,NA,2
2024,2,26,"Alabama St.","Bethune-Cookman","V",84,90,FALSE,FALSE,NA,2
2024,3,2,"Alabama St.","Alabama A&M","V",53,58,FALSE,FALSE,NA,2
2024,3,7,"Alabama St.","Southern U.","H",57,65,FALSE,FALSE,NA,2
2024,3,9,"Alabama St.","Grambling","H",87,84,FALSE,FALSE,NA,2
2024,3,13,"Alabama St.","Grambling","N",50,56,FALSE,FALSE,NA,2
2023,11,6,"Alcorn","Arkansas","V",59,93,FALSE,FALSE,NA,2
2023,11,8,"Alcorn","Xavier (LA)","H",70,62,FALSE,FALSE,NA,1
2023,11,14,"Alcorn","Arkansas St.","V",86,100,FALSE,FALSE,NA,2
2023,11,16,"Alcorn","UAB","V",77,80,FALSE,FALSE,NA,2
2023,11,19,"Alcorn","Michigan St.","V",49,81,FALSE,FALSE,NA,2
2023,11,21,"Alcorn","TCU","V",74,93,FALSE,FALSE,NA,2
2023,11,22,"Alcorn","UT Arlington","V",69,82,FALSE,FALSE,NA,2
2023,11,24,"Alcorn","Clemson","V",69,90,FALSE,FALSE,NA,2
2023,12,10,"Alcorn","VCU","V",58,86,FALSE,FALSE,NA,2
2023,12,12,"Alcorn","Maryland","V",65,105,FALSE,FALSE,NA,2
2023,12,17,"Alcorn","UNI","V",82,100,FALSE,FALSE,NA,2
2023,12,19,"Alcorn","Drake","V",55,92,FALSE,FALSE,NA,2
2023,12,21,"Alcorn","George Washington","V",75,79,FALSE,FALSE,NA,2
2024,1,6,"Alcorn","Jackson St.","V",80,88,FALSE,FALSE,NA,2
2024,1,11,"Alcorn","Alabama A&M","V",74,71,FALSE,FALSE,NA,2
2024,1,13,"Alcorn","Alabama St.","V",53,55,FALSE,FALSE,NA,2
2024,1,20,"Alcorn","Texas Southern","H",61,72,FALSE,FALSE,NA,2
2024,1,22,"Alcorn","Prairie View","H",90,78,FALSE,FALSE,NA,2
2024,1,27,"Alcorn","Florida A&M","V",76,67,FALSE,FALSE,NA,2
2024,1,29,"Alcorn","Bethune-Cookman","V",70,67,FALSE,FALSE,NA,2
2024,2,3,"Alcorn","Southern U.","H",70,71,FALSE,FALSE,NA,2
2024,2,5,"Alcorn","Grambling","H",67,78,FALSE,FALSE,NA,2
2024,2,10,"Alcorn","Ark.-Pine Bluff","V",68,56,FALSE,FALSE,NA,2
2024,2,12,"Alcorn","Mississippi Val.","V",72,55,FALSE,FALSE,NA,2
2024,2,17,"Alcorn","Bethune-Cookman","H",69,54,FALSE,FALSE,NA,2
2024,2,19,"Alcorn","Florida A&M","H",79,68,FALSE,FALSE,NA,2
2024,2,24,"Alcorn","Jackson St.","H",87,73,FALSE,FALSE,NA,2
2024,3,2,"Alcorn","Prairie View","V",73,65,FALSE,FALSE,NA,2
2024,3,4,"Alcorn","Texas Southern","V",82,79,FALSE,FALSE,NA,2
2024,3,7,"Alcorn","Mississippi Val.","H",74,67,FALSE,FALSE,NA,2
2024,3,9,"Alcorn","Ark.-Pine Bluff","H",104,95,FALSE,FALSE,NA,2
2024,3,13,"Alcorn","Alabama A&M","N",63,75,FALSE,FALSE,NA,2
2023,11,6,"American","Villanova","V",63,90,FALSE,FALSE,NA,2
2023,11,9,"American","William & Mary","V",56,75,FALSE,FALSE,NA,2
2023,11,13,"American","Siena","H",78,58,FALSE,FALSE,NA,2
2023,11,16,"American","NJIT","H",87,73,FALSE,FALSE,NA,2
2023,11,19,"American","Georgetown","V",83,88,FALSE,FALSE,NA,2
2023,11,22,"American","Mount St. Mary's","H",68,65,FALSE,FALSE,NA,2
2023,11,26,"American","Hood","H",103,74,FALSE,FALSE,NA,1
2023,11,29,"American","Harvard","V",75,80,FALSE,FALSE,NA,2
2023,12,2,"American","Saint Francis (PA)","H",73,75,FALSE,FALSE,NA,2
2023,12,6,"American","Saint Joseph's","V",53,69,FALSE,FALSE,NA,2
2023,12,9,"American","VMI","V",77,69,FALSE,FALSE,NA,2
2023,12,21,"American","Virginia Tech","V",55,77,FALSE,FALSE,NA,2
2023,12,29,"American","UMBC","V",87,85,FALSE,FALSE,NA,2
2024,1,3,"American","Lehigh","H",75,66,FALSE,FALSE,NA,2
2024,1,6,"American","Bucknell","V",71,63,FALSE,FALSE,NA,2
2024,1,10,"American","Boston U.","V",68,72,FALSE,FALSE,NA,2
2024,1,13,"American","Army West Point","H",79,60,FALSE,FALSE,NA,2
2024,1,15,"American","Loyola Maryland","V",66,52,FALSE,FALSE,NA,2
2024,1,20,"American","Lehigh","V",68,70,FALSE,FALSE,NA,2
2024,1,24,"American","Holy Cross","H",84,65,FALSE,FALSE,NA,2
2024,1,27,"American","Colgate","H",54,73,FALSE,FALSE,NA,2
2024,1,31,"American","Lafayette","V",69,66,FALSE,FALSE,NA,2
2024,2,3,"American","Bucknell","H",75,66,FALSE,FALSE,NA,2
2024,2,7,"American","Loyola Maryland","H",43,44,FALSE,FALSE,NA,2
2024,2,10,"American","Holy Cross","V",56,58,FALSE,FALSE,NA,2
2024,2,14,"American","Navy","V",59,42,FALSE,FALSE,NA,2
2024,2,17,"American","Lafayette","H",62,68,FALSE,FALSE,NA,2
2024,2,21,"American","Boston U.","H",52,67,FALSE,FALSE,NA,2
2024,2,25,"American","Colgate","V",66,64,FALSE,FALSE,NA,2
2024,2,28,"American","Army West Point","V",73,51,FALSE,FALSE,NA,2
2024,3,2,"American","Navy","H",65,71,FALSE,FALSE,NA,2
2024,3,7,"American","Bucknell","H",57,80,FALSE,FALSE,NA,2
2023,11,7,"App State","Oakland City","H",87,49,FALSE,FALSE,NA,1
2023,11,11,"App State","NIU","V",78,91,FALSE,FALSE,NA,2
2023,11,14,"App State","Oregon St.","V",71,81,FALSE,FALSE,NA,2
2023,11,21,"App State","UNCW","N",86,56,FALSE,FALSE,NA,2
2023,11,22,"App State","Murray St.","N",67,57,FALSE,FALSE,NA,2
2023,11,26,"App State","Austin Peay","H",78,58,FALSE,FALSE,NA,2
2023,11,29,"App State","ETSU","H",72,61,FALSE,FALSE,NA,2
2023,12,3,"App State","Auburn","H",69,64,FALSE,FALSE,NA,2
2023,12,5,"App State","Central Penn","H",111,35,FALSE,FALSE,NA,1
2023,12,13,"App State","Queens (NC)","V",93,81,FALSE,FALSE,NA,2
2023,12,16,"App State","Gardner-Webb","N",80,59,FALSE,FALSE,NA,2
2023,12,21,"App State","UNC Asheville","N",63,76,FALSE,FALSE,NA,2
2023,12,30,"App State","ULM","H",67,55,FALSE,FALSE,NA,2
2024,1,4,"App State","South Alabama","V",91,84,FALSE,FALSE,NA,2
2024,1,6,"App State","Troy","V",62,66,FALSE,FALSE,NA,2
2024,1,11,"App State","Coastal Carolina","V",70,45,FALSE,FALSE,NA,2
2024,1,13,"App State","James Madison","V",59,55,FALSE,FALSE,NA,2
2024,1,17,"App State","Georgia St.","H",76,68,FALSE,FALSE,NA,2
2024,1,20,"App State","Coastal Carolina","H",88,59,FALSE,FALSE,NA,2
2024,1,25,"App State","Ga. Southern","H",84,74,FALSE,FALSE,NA,2
2024,1,27,"App State","James Madison","H",82,76,FALSE,FALSE,NA,2
2024,2,1,"App State","Georgia St.","V",81,71,FALSE,FALSE,NA,2
2024,2,3,"App State","Ga. Southern","V",85,84,FALSE,FALSE,NA,2
2024,2,7,"App State","Texas St.","V",56,63,FALSE,FALSE,NA,2
2024,2,10,"App State","Toledo","H",109,104,FALSE,FALSE,NA,2
2024,2,15,"App State","Marshall","H",73,58,FALSE,FALSE,NA,2
2024,2,17,"App State","Louisiana","H",85,73,FALSE,FALSE,NA,2
2024,2,22,"App State","Old Dominion","V",82,67,FALSE,FALSE,NA,2
2024,2,24,"App State","Marshall","V",65,58,FALSE,FALSE,NA,2
2024,2,28,"App State","Old Dominion","H",89,64,FALSE,FALSE,NA,2
2024,3,1,"App State","Arkansas St.","H",80,57,FALSE,FALSE,NA,2
2024,3,9,"App State","Ga. Southern","N",85,80,FALSE,FALSE,NA,2
2024,3,10,"App State","Arkansas St.","N",65,67,FALSE,FALSE,NA,2
2024,3,20,"App State","Wake Forest  NIT","V",76,87,FALSE,FALSE,NA,1
2023,11,6,"Arizona","Morgan St.","H",122,59,FALSE,FALSE,NA,2
