team,opponent,rating_team,rating_opponent,pred_score_diff,win_prob
A&M-Corpus Christi,A&M-Corpus Christi,-1.22324875093731,-1.22324875093731,0,0.49999999999999994
A&M-Corpus Christi,Alabama,-1.22324875093731,22.1520384804036,-23.37528723134091,0.02251627230204646
A&M-Corpus Christi,Arizona,-1.22324875093731,17.6669641091922,-18.89021286012951,0.045336715626679784
A&M-Corpus Christi,Arizona St.,-1.22324875093731,10.3189745697944,-11.542223320731711,0.13448017701457432
A&M-Corpus Christi,Arkansas,-1.22324875093731,14.3113635880384,-15.53461233897571,0.07544290292660386
A&M-Corpus Christi,Auburn,-1.22324875093731,13.0108451035157,-14.234093854453011,0.09144249835359866
A&M-Corpus Christi,Baylor,-1.22324875093731,15.8752555107407,-17.09850426167801,0.05962436158933111
A&M-Corpus Christi,Boise St.,-1.22324875093731,12.2248669434202,-13.44811569435751,0.1025359908074578
A&M-Corpus Christi,Col. of Charleston,-1.22324875093731,9.19191114959258,-10.41515990052989,0.15708180168827932
A&M-Corpus Christi,Colgate,-1.22324875093731,3.69034937728912,-4.91359812822643,0.3116045695591934
A&M-Corpus Christi,Creighton,-1.22324875093731,16.9734652232196,-18.196713974156907,0.05043249380247172
A&M-Corpus Christi,Drake,-1.22324875093731,8.55588501388091,-9.779133764818221,0.17114929836662515
A&M-Corpus Christi,Duke,-1.22324875093731,14.5021883307824,-15.725437081719711,0.07332364420379703
A&M-Corpus Christi,Fairleigh Dickinson,-1.22324875093731,-6.69562817777049,5.4723794268331805,0.7073953392386326
A&M-Corpus Christi,Fla. Atlantic,-1.22324875093731,14.2226922998151,-15.44594105075241,0.07644669356871976
A&M-Corpus Christi,Furman,-1.22324875093731,5.8029714889139,-7.0262202398512095,0.24353006755611292
A&M-Corpus Christi,Gonzaga,-1.22324875093731,17.984407280303,-19.207656031240308,0.043171265955186965
A&M-Corpus Christi,Grand Canyon,-1.22324875093731,4.46942972020194,-5.692678471139249,0.28530350550124023
A&M-Corpus Christi,Houston,-1.22324875093731,20.3556526347813,-21.57890138571861,0.02985878454673975
A&M-Corpus Christi,Howard,-1.22324875093731,-2.40465231706405,1.1814035661267401,0.5475003323987183
A&M-Corpus Christi,Illinois,-1.22324875093731,12.7017146392381,-13.92496339017541,0.09567074133603647
A&M-Corpus Christi,Indiana,-1.22324875093731,13.1672118994728,-14.39046065041011,0.08936835119538644
A&M-Corpus Christi,Iona,-1.22324875093731,8.14293518829594,-9.36618393923325,0.1808070061948445
A&M-Corpus Christi,Iowa,-1.22324875093731,12.0986564000544,-13.32190515099171,0.10442473254313411
A&M-Corpus Christi,Iowa St.,-1.22324875093731,13.9300966223135,-15.15334537325081,0.07984643987774462
A&M-Corpus Christi,Kansas,-1.22324875093731,18.064094106597,-19.28734285753431,0.042643384091759315
A&M-Corpus Christi,Kansas St.,-1.22324875093731,14.6853498879004,-15.908598638837711,0.07134118409563668
A&M-Corpus Christi,Kennesaw St.,-1.22324875093731,2.62256343997136,-3.84581219090867,0.3496949322468609
A&M-Corpus Christi,Kent St.,-1.22324875093731,8.07581896563866,-9.299067716575971,0.18241616237421177
A&M-Corpus Christi,Kentucky,-1.22324875093731,13.1649384057174,-14.38818715665471,0.0893982019748729
A&M-Corpus Christi,Louisiana,-1.22324875093731,5.67253144030951,-6.8957801912468195,0.2474273256572856
A&M-Corpus Christi,Marquette,-1.22324875093731,16.4509437605861,-17.674192511523408,0.05462544998410238
A&M-Corpus Christi,Maryland,-1.22324875093731,12.9374295584657,-14.16067830940301,0.09243118777284659
A&M-Corpus Christi,Memphis,-1.22324875093731,13.5171724799215,-14.74042123085881,0.08487934454505197
A&M-Corpus Christi,Miami (FL),-1.22324875093731,13.1937605501869,-14.41700930112421,0.08902043453770161
A&M-Corpus Christi,Michigan St.,-1.22324875093731,13.0941288366255,-14.317377587562811,0.09033243710914546
A&M-Corpus Christi,Mississippi St.,-1.22324875093731,9.9663015277252,-11.18955027866251,0.14124076132481012
A&M-Corpus Christi,Missouri,-1.22324875093731,9.98594045233165,-11.209189203268961,0.14085694316923347
