team,opponent,rating_team,rating_opponent,pred_score_diff,win_prob
A&M-Corpus Christi,A&M-Corpus Christi,-5.41693503754713,-5.41693503754713,0,0.5
A&M-Corpus Christi,Akron,-5.41693503754713,2.09240484903386,-7.509339886580991,0.23026171139744175
A&M-Corpus Christi,Alabama,-5.41693503754713,13.0998773426717,-18.51681238021883,0.04852858230533296
A&M-Corpus Christi,Arizona,-5.41693503754713,21.0438441382212,-26.46077917576833,0.014028450050708133
A&M-Corpus Christi,Arkansas,-5.41693503754713,15.6867584322645,-21.10369346981163,0.03255911002626279
A&M-Corpus Christi,Auburn,-5.41693503754713,18.2665705935797,-23.68350563112683,0.021748936506847855
A&M-Corpus Christi,Baylor,-5.41693503754713,20.6575931257592,-26.07452816330633,0.014913460896153382
A&M-Corpus Christi,Boise St.,-5.41693503754713,11.6166559955892,-17.033591033136332,0.060797261968488434
A&M-Corpus Christi,Bryant,-5.41693503754713,-2.5607575832147,-2.8561774543324305,0.38721849190958685
A&M-Corpus Christi,Cal St. Fullerton,-5.41693503754713,0.626457571361628,-6.043392608908759,0.27463339666160347
A&M-Corpus Christi,Chattanooga,-5.41693503754713,7.2811008699993,-12.69803590754643,0.11499395492798263
A&M-Corpus Christi,Colgate,-5.41693503754713,2.48809880135519,-7.9050338389023205,0.21918426266383764
A&M-Corpus Christi,Colorado St.,-5.41693503754713,10.8428991497601,-16.25983418730723,0.06829782290170529
A&M-Corpus Christi,Creighton,-5.41693503754713,11.063923453342,-16.48085849088913,0.06607187155370917
A&M-Corpus Christi,Davidson,-5.41693503754713,10.4917673355961,-15.90870237314323,0.07197735680965958
A&M-Corpus Christi,Delaware,-5.41693503754713,1.47774136360907,-6.8946764011562,0.24823445654501466
A&M-Corpus Christi,Duke,-5.41693503754713,19.1512931740931,-24.568228211640232,0.018920895508533344
A&M-Corpus Christi,Georgia St.,-5.41693503754713,0.678477376413048,-6.095412413960179,0.2729711119780326
A&M-Corpus Christi,Gonzaga,-5.41693503754713,24.632093598151,-30.04902863569813,0.007929442586941952
A&M-Corpus Christi,Houston,-5.41693503754713,21.8515938244091,-27.26852886195623,0.012341683110134078
A&M-Corpus Christi,Illinois,-5.41693503754713,15.5624654879418,-20.97940052548893,0.03319421983239862
