team,opponent,rating_team,rating_opponent,pred_score_diff,win_prob
Abilene Christian,Abilene Christian,3.4150867590411,3.4150867590411,0,0.49999999999999994
Abilene Christian,Alabama,3.4150867590411,21.1445999544305,-17.7295131953894,0.040945962503295866
Abilene Christian,Appalachian St.,3.4150867590411,-6.00777608896973,9.42286284801083,0.8423903436296114
Abilene Christian,Arkansas,3.4150867590411,17.6241401538803,-14.209053394839202,0.07395396817255527
Abilene Christian,Baylor,3.4150867590411,23.2039432296382,-19.7888564705971,0.028748313785815993
Abilene Christian,BYU,3.4150867590411,16.0329734420204,-12.6178866829793,0.0958295157034719
Abilene Christian,Clemson,3.4150867590411,11.8326749523917,-8.4175881933506,0.18282772988683207
Abilene Christian,Cleveland St.,3.4150867590411,-1.86666374569455,5.2817505047356494,0.7190003391774212
Abilene Christian,Colgate,3.4150867590411,12.7529742371447,-9.3378874781036,0.15962689452447715
Abilene Christian,Colorado,3.4150867590411,17.6912048158638,-14.2761180568227,0.0731411306315986
Abilene Christian,Creighton,3.4150867590411,17.9344130363846,-14.519326277343502,0.07026198893478576
Abilene Christian,Drake,3.4150867590411,10.2395373011725,-6.824450542131401,0.2290079928263948
Abilene Christian,Drexel,3.4150867590411,2.57508026351296,0.8400064955281397,0.5372853709922913
Abilene Christian,Eastern Wash.,3.4150867590411,5.8440871947518,-2.4290004357107,0.3936330337548823
Abilene Christian,Florida,3.4150867590411,14.9444177080908,-11.529330949049701,0.11396986988075054
Abilene Christian,Florida St.,3.4150867590411,16.9274817043806,-13.512394945339501,0.08290157553516807
Abilene Christian,Georgetown,3.4150867590411,12.6891995742594,-9.274112815218299,0.16115454723329806
Abilene Christian,Georgia Tech,3.4150867590411,14.5296625205025,-11.1145757614614,0.12163463018387864
Abilene Christian,Gonzaga,3.4150867590411,27.931443105922,-24.5163563468809,0.012605632590067417
Abilene Christian,Grand Canyon,3.4150867590411,4.43056484170578,-1.0154780826646803,0.4549645259302777
Abilene Christian,Hartford,3.4150867590411,-1.92722720196657,5.34231396100767,0.7211717435583194
Abilene Christian,Houston,3.4150867590411,22.434967215556,-19.0198804565149,0.03282393935565267
Abilene Christian,Illinois,3.4150867590411,25.3034917627995,-21.8884050037584,0.019967682145046153
Abilene Christian,Iona,3.4150867590411,-0.36062298847307,3.7757097475141697,0.6618650307861398
Abilene Christian,Iowa,3.4150867590411,23.0623223739146,-19.6472356148735,0.02946011290511356
Abilene Christian,Kansas,3.4150867590411,16.4468174791108,-13.0317307200697,0.08963815902718256
Abilene Christian,Liberty,3.4150867590411,5.3435908854116,-1.9285041263705,0.4150714868376545
Abilene Christian,Loyola Chicago,3.4150867590411,14.78229211833,-11.3672053592889,0.11691459237396096
Abilene Christian,LSU,3.4150867590411,16.1007708965733,-12.685684137532203,0.09478967010872462
Abilene Christian,Maryland,3.4150867590411,15.2342158424138,-11.819129083372701,0.10886710813814103
Abilene Christian,Michigan,3.4150867590411,23.0136918963618,-19.5986051373207,0.02970845349144308
Abilene Christian,Michigan St.,3.4150867590411,11.3886211187342,-7.9735343596931,0.19492539065065614
Abilene Christian,Missouri,3.4150867590411,11.6363873587828,-8.2213005997417,0.18810200735131485
Abilene Christian,Morehead St.,3.4150867590411,2.35953141612169,1.0555553429194098,0.5468026584012626
Abilene Christian,Mount St. Mary's,3.4150867590411,-4.02415770875336,7.43924446779446,0.7897268204517687
Abilene Christian,Norfolk St.,3.4150867590411,-2.89040798120587,6.30549474024697,0.7542872638002852
Abilene Christian,North Carolina,3.4150867590411,16.6220428364339,-13.2069560773928,0.08712701064376936
Abilene Christian,North Texas,3.4150867590411,9.83838144824379,-6.423294689202691,0.24184987964970595
Abilene Christian,Ohio,3.4150867590411,7.25712732181941,-3.84204056277831,0.33549946346133863
Abilene Christian,Ohio St.,3.4150867590411,20.9446492580598,-17.529562499018702,0.042365682225336085
Abilene Christian,Oklahoma,3.4150867590411,13.1591321562106,-9.7440453971695,0.15017190324674
Abilene Christian,Oklahoma St.,3.4150867590411,14.0808395593934,-10.665752800352301,0.1304251289494866
Abilene Christian,Oral Roberts,3.4150867590411,0.94050620717627,2.47458055186483,0.6083004855854255
Abilene Christian,Oregon,3.4150867590411,14.1740719958455,-10.7589852368044,0.12855576232924584
Abilene Christian,Oregon St.,3.4150867590411,8.97117935999988,-5.55609260095878,0.2712464384295141
Abilene Christian,Purdue,3.4150867590411,17.5315428885236,-14.1164561294825,0.07508992930073718
Abilene Christian,Rutgers,3.4150867590411,14.5162497741639,-11.1011630151228,0.12188976218842618
Abilene Christian,San Diego St.,3.4150867590411,15.8654252835476,-12.450338524506499,0.0984431366042046
Abilene Christian,Southern California,3.4150867590411,18.1349774373411,-14.7198906783,0.06796687374992937
Abilene Christian,St. Bonaventure,3.4150867590411,16.228767126659,-12.813680367617902,0.09285403468583713
Abilene Christian,Syracuse,3.4150867590411,13.2518194683639,-9.8367327093228,0.14807993354001928
