"year","month","day","team","opponent","location","teamscore","oppscore","canceled","postponed","OT","D1"
2022,12,21,"Georgia Tech","Clemson","H",66,79,FALSE,FALSE,NA,2
2022,12,31,"Georgia Tech","Virginia","H",56,74,FALSE,FALSE,NA,2
2023,1,4,"Georgia Tech","Miami (FL)","H",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"Georgia Tech","Florida St.","V",NA,NA,FALSE,FALSE,NA,2
2023,1,10,"Georgia Tech","Notre Dame","V",NA,NA,FALSE,FALSE,NA,2
2023,1,14,"Georgia Tech","Pittsburgh","H",NA,NA,FALSE,FALSE,NA,2
2023,1,17,"Georgia Tech","NC State","H",NA,NA,FALSE,FALSE,NA,2
2023,1,21,"Georgia Tech","Syracuse","H",NA,NA,FALSE,FALSE,NA,2
2023,1,24,"Georgia Tech","Clemson","V",NA,NA,FALSE,FALSE,NA,2
2023,1,28,"Georgia Tech","Duke","H",NA,NA,FALSE,FALSE,NA,2
2023,2,1,"Georgia Tech","Louisville","V",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Georgia Tech","NC State","V",NA,NA,FALSE,FALSE,NA,2
2023,2,8,"Georgia Tech","Notre Dame","H",NA,NA,FALSE,FALSE,NA,2
2023,2,11,"Georgia Tech","Wake Forest","V",NA,NA,FALSE,FALSE,NA,2
2023,2,15,"Georgia Tech","Virginia Tech","H",NA,NA,FALSE,FALSE,NA,2
2023,2,18,"Georgia Tech","Florida Tech","H",NA,NA,FALSE,FALSE,NA,1
2023,2,21,"Georgia Tech","Pittsburgh","V",NA,NA,FALSE,FALSE,NA,2
2023,2,25,"Georgia Tech","Louisville","H",NA,NA,FALSE,FALSE,NA,2
2023,2,28,"Georgia Tech","Syracuse","V",NA,NA,FALSE,FALSE,NA,2
2023,3,4,"Georgia Tech","Boston College","V",NA,NA,FALSE,FALSE,NA,2
2022,11,7,"Gonzaga","North Florida","H",104,63,FALSE,FALSE,NA,2
2022,11,11,"Gonzaga","Michigan St.","N",64,63,FALSE,FALSE,NA,2
2022,11,16,"Gonzaga","Texas","V",74,93,FALSE,FALSE,NA,2
2022,11,20,"Gonzaga","Kentucky","H",88,72,FALSE,FALSE,NA,2
2022,11,24,"Gonzaga","Portland St.","N",102,78,FALSE,FALSE,NA,2
2022,11,25,"Gonzaga","Purdue","N",66,84,FALSE,FALSE,NA,2
2022,11,27,"Gonzaga","Xavier","N",88,84,FALSE,FALSE,NA,2
2022,12,2,"Gonzaga","Baylor","N",63,64,FALSE,FALSE,NA,2
2022,12,5,"Gonzaga","Kent St.","H",73,66,FALSE,FALSE,NA,2
2022,12,9,"Gonzaga","Washington","H",77,60,FALSE,FALSE,NA,2
2022,12,12,"Gonzaga","NIU","H",88,67,FALSE,FALSE,NA,2
2022,12,17,"Gonzaga","Alabama","N",100,90,FALSE,FALSE,NA,2
2022,12,20,"Gonzaga","Montana","H",85,75,FALSE,FALSE,NA,2
2022,12,28,"Gonzaga","Eastern Ore.","H",120,42,FALSE,FALSE,NA,1
2022,12,31,"Gonzaga","Pepperdine","H",111,88,FALSE,FALSE,NA,2
2023,1,5,"Gonzaga","San Francisco","V",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"Gonzaga","Santa Clara","V",NA,NA,FALSE,FALSE,NA,2
2023,1,12,"Gonzaga","BYU","V",NA,NA,FALSE,FALSE,NA,2
2023,1,14,"Gonzaga","Portland","H",NA,NA,FALSE,FALSE,NA,2
2023,1,19,"Gonzaga","LMU (CA)","H",NA,NA,FALSE,FALSE,NA,2
2023,1,21,"Gonzaga","Pacific","V",NA,NA,FALSE,FALSE,NA,2
2023,1,28,"Gonzaga","Portland","V",NA,NA,FALSE,FALSE,NA,2
2023,2,2,"Gonzaga","Santa Clara","H",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Gonzaga","Saint Mary's (CA)","V",NA,NA,FALSE,FALSE,NA,2
2023,2,9,"Gonzaga","San Francisco","H",NA,NA,FALSE,FALSE,NA,2
2023,2,11,"Gonzaga","BYU","H",NA,NA,FALSE,FALSE,NA,2
2023,2,16,"Gonzaga","LMU (CA)","V",NA,NA,FALSE,FALSE,NA,2
2023,2,18,"Gonzaga","Pepperdine","V",NA,NA,FALSE,FALSE,NA,2
2023,2,23,"Gonzaga","San Diego","H",NA,NA,FALSE,FALSE,NA,2
2023,2,25,"Gonzaga","Saint Mary's (CA)","H",NA,NA,FALSE,FALSE,NA,2
2023,3,1,"Gonzaga","Chicago St.","H",NA,NA,FALSE,FALSE,NA,2
2022,11,7,"Grambling","UNT Dallas","H",82,57,FALSE,FALSE,NA,1
2022,11,11,"Grambling","Colorado","H",83,74,FALSE,FALSE,NA,2
2022,11,18,"Grambling","Grand Canyon","V",48,81,FALSE,FALSE,NA,2
2022,11,22,"Grambling","Arizona St.","V",49,80,FALSE,FALSE,NA,2
2022,11,25,"Grambling","UTSA","V",75,55,FALSE,FALSE,NA,2
2022,11,27,"Grambling","UIW","N",61,63,FALSE,FALSE,NA,2
2022,11,28,"Grambling","Dartmouth","N",73,49,FALSE,FALSE,NA,2
2022,12,3,"Grambling","UIW","H",72,39,FALSE,FALSE,NA,2
2022,12,9,"Grambling","Vanderbilt","V",64,62,FALSE,FALSE,NA,2
2022,12,17,"Grambling","Virginia Tech","V",48,74,FALSE,FALSE,NA,2
2022,12,19,"Grambling","Liberty","V",56,75,FALSE,FALSE,NA,2
2022,12,23,"Grambling","Wisconsin","V",NA,NA,TRUE,FALSE,NA,2
2022,12,29,"Grambling","North American","H",101,42,FALSE,FALSE,NA,1
2023,1,2,"Grambling","Prairie View","V",60,61,FALSE,FALSE,NA,2
2023,1,4,"Grambling","Texas Southern","V",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"Grambling","Bethune-Cookman","H",NA,NA,FALSE,FALSE,NA,2
2023,1,9,"Grambling","Florida A&M","H",NA,NA,FALSE,FALSE,NA,2
2023,1,14,"Grambling","Southern U.","V",NA,NA,FALSE,FALSE,NA,2
2023,1,21,"Grambling","Mississippi Val.","V",NA,NA,FALSE,FALSE,NA,2
2023,1,23,"Grambling","Ark.-Pine Bluff","V",NA,NA,FALSE,FALSE,NA,2
2023,1,28,"Grambling","Jackson St.","H",NA,NA,FALSE,FALSE,NA,2
2023,1,30,"Grambling","Alcorn","H",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Grambling","Alabama St.","V",NA,NA,FALSE,FALSE,NA,2
2023,2,6,"Grambling","Alabama A&M","V",NA,NA,FALSE,FALSE,NA,2
2023,2,11,"Grambling","Texas Southern","H",NA,NA,FALSE,FALSE,NA,2
2023,2,13,"Grambling","Prairie View","H",NA,NA,FALSE,FALSE,NA,2
2023,2,18,"Grambling","Southern U.","N",NA,NA,FALSE,FALSE,NA,2
2023,2,25,"Grambling","Florida A&M","V",NA,NA,FALSE,FALSE,NA,2
2023,2,27,"Grambling","Bethune-Cookman","V",NA,NA,FALSE,FALSE,NA,2
2023,3,2,"Grambling","Alabama A&M","H",NA,NA,FALSE,FALSE,NA,2
2023,3,4,"Grambling","Alabama St.","H",NA,NA,FALSE,FALSE,NA,2
2022,11,7,"Grand Canyon","Montana St.","H",60,54,FALSE,FALSE,NA,2
2022,11,9,"Grand Canyon","San Diego Christian","H",101,50,FALSE,FALSE,NA,1
2022,11,12,"Grand Canyon","Nevada","V",46,59,FALSE,FALSE,NA,2
2022,11,18,"Grand Canyon","Grambling","H",81,48,FALSE,FALSE,NA,2
2022,11,21,"Grand Canyon","Wichita St.","N",43,55,FALSE,FALSE,NA,2
2022,11,22,"Grand Canyon","UNI","N",69,67,FALSE,FALSE,NA,2
2022,11,26,"Grand Canyon","Benedictine Mesa","H",110,53,FALSE,FALSE,NA,1
2022,11,29,"Grand Canyon","Alcorn","H",80,72,FALSE,FALSE,NA,2
2022,12,3,"Grand Canyon","Wyoming","V",66,58,FALSE,FALSE,NA,2
2022,12,7,"Grand Canyon","LMU (CA)","H",65,69,FALSE,FALSE,NA,2
2022,12,10,"Grand Canyon","North Texas","N",58,60,FALSE,FALSE,NA,2
2022,12,17,"Grand Canyon","Pepperdine","H",83,73,FALSE,FALSE,NA,2
2022,12,20,"Grand Canyon","Idaho St.","H",68,66,FALSE,FALSE,NA,2
2022,12,29,"Grand Canyon","California Baptist","H",73,59,FALSE,FALSE,NA,2
2023,1,5,"Grand Canyon","Sam Houston","V",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"Grand Canyon","SFA","V",NA,NA,FALSE,FALSE,NA,2
2023,1,12,"Grand Canyon","UT Arlington","H",NA,NA,FALSE,FALSE,NA,2
2023,1,14,"Grand Canyon","California Baptist","V",NA,NA,FALSE,FALSE,NA,2
2023,1,18,"Grand Canyon","Utah Tech","H",NA,NA,FALSE,FALSE,NA,2
2023,1,21,"Grand Canyon","Utah Valley","H",NA,NA,FALSE,FALSE,NA,2
2023,1,26,"Grand Canyon","Abilene Christian","V",NA,NA,FALSE,FALSE,NA,2
2023,1,28,"Grand Canyon","Tarleton St.","V",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Grand Canyon","SFA","H",NA,NA,FALSE,FALSE,NA,2
2023,2,8,"Grand Canyon","New Mexico St.","H",NA,NA,FALSE,FALSE,NA,2
2023,2,11,"Grand Canyon","Seattle U","V",NA,NA,FALSE,FALSE,NA,2
2023,2,15,"Grand Canyon","UTRGV","H",NA,NA,FALSE,FALSE,NA,2
2023,2,17,"Grand Canyon","Abilene Christian","H",NA,NA,FALSE,FALSE,NA,2
2023,2,22,"Grand Canyon","New Mexico St.","V",NA,NA,FALSE,FALSE,NA,2
2023,2,24,"Grand Canyon","Seattle U","H",NA,NA,FALSE,FALSE,NA,2
2023,3,1,"Grand Canyon","Southern Utah","V",NA,NA,FALSE,FALSE,NA,2
2023,3,3,"Grand Canyon","Utah Tech","V",NA,NA,FALSE,FALSE,NA,2
2022,11,7,"Green Bay","Indiana St.","V",53,80,FALSE,FALSE,NA,2
2022,11,12,"Green Bay","Georgetown","V",58,92,FALSE,FALSE,NA,2
2022,11,15,"Green Bay","Wisconsin","V",45,56,FALSE,FALSE,NA,2
2022,11,18,"Green Bay","Queens (NC)","N",65,81,FALSE,FALSE,NA,2
2022,11,20,"Green Bay","Utah Valley","N",56,79,FALSE,FALSE,NA,2
2022,11,26,"Green Bay","UIC","H",64,78,FALSE,FALSE,NA,2
2022,12,1,"Green Bay","Milwaukee","H",67,81,FALSE,FALSE,NA,2
2022,12,5,"Green Bay","IUPUI","H",68,61,FALSE,FALSE,NA,2
2022,12,6,"Green Bay","Loyola Chicago","V",46,70,FALSE,FALSE,NA,2
2022,12,10,"Green Bay","Kansas City","H",70,64,FALSE,FALSE,NA,2
2022,12,13,"Green Bay","St. Thomas (MN)","V",61,82,FALSE,FALSE,NA,2
2022,12,16,"Green Bay","Stanford","V",40,85,FALSE,FALSE,NA,2
2022,12,18,"Green Bay","Oregon St.","V",56,65,FALSE,FALSE,NA,2
2022,12,29,"Green Bay","Detroit Mercy","V",59,76,FALSE,FALSE,NA,2
2022,12,31,"Green Bay","Oakland","V",65,81,FALSE,FALSE,NA,2
2023,1,5,"Green Bay","Purdue Fort Wayne","V",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"Green Bay","Cleveland St.","V",NA,NA,FALSE,FALSE,NA,2
2023,1,12,"Green Bay","Wright St.","H",NA,NA,FALSE,FALSE,NA,2
2023,1,14,"Green Bay","Northern Ky.","H",NA,NA,FALSE,FALSE,NA,2
2023,1,19,"Green Bay","Youngstown St.","H",NA,NA,FALSE,FALSE,NA,2
2023,1,21,"Green Bay","Robert Morris","H",NA,NA,FALSE,FALSE,NA,2
2023,1,26,"Green Bay","Northern Ky.","V",NA,NA,FALSE,FALSE,NA,2
2023,1,28,"Green Bay","Wright St.","V",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Green Bay","IUPUI","V",NA,NA,FALSE,FALSE,NA,2
2023,2,6,"Green Bay","Milwaukee","V",NA,NA,FALSE,FALSE,NA,2
2023,2,9,"Green Bay","Oakland","H",NA,NA,FALSE,FALSE,NA,2
2023,2,11,"Green Bay","Detroit Mercy","H",NA,NA,FALSE,FALSE,NA,2
2023,2,16,"Green Bay","Robert Morris","V",NA,NA,FALSE,FALSE,NA,2
2023,2,18,"Green Bay","Youngstown St.","V",NA,NA,FALSE,FALSE,NA,2
2023,2,23,"Green Bay","Cleveland St.","H",NA,NA,FALSE,FALSE,NA,2
2023,2,25,"Green Bay","Purdue Fort Wayne","H",NA,NA,FALSE,FALSE,NA,2
2022,11,9,"Hampton","James Madison","V",58,106,FALSE,FALSE,NA,2
2022,11,12,"Hampton","Regent","H",89,60,FALSE,FALSE,NA,1
2022,11,16,"Hampton","East Carolina","V",73,82,FALSE,FALSE,NA,2
2022,11,21,"Hampton","UC Santa Barbara","V",66,79,FALSE,FALSE,NA,2
2022,11,22,"Hampton","North Ala.","N",74,75,FALSE,FALSE,NA,2
2022,11,26,"Hampton","Wake Forest","V",70,97,FALSE,FALSE,NA,2
2022,11,30,"Hampton","Georgia","V",54,73,FALSE,FALSE,NA,2
2022,12,3,"Hampton","Howard","H",74,65,FALSE,FALSE,NA,2
2022,12,7,"Hampton","Loyola Maryland","H",66,61,FALSE,FALSE,NA,2
2022,12,11,"Hampton","Bowling Green","H",72,86,FALSE,FALSE,NA,2
2022,12,17,"Hampton","Norfolk St.","N",66,78,FALSE,FALSE,NA,2
2022,12,18,"Hampton","Texas Southern","N",77,82,FALSE,FALSE,NA,2
2022,12,29,"Hampton","Col. of Charleston","V",61,89,FALSE,FALSE,NA,2
2022,12,31,"Hampton","UNCW","V",65,82,FALSE,FALSE,NA,2
2023,1,5,"Hampton","Hofstra","H",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"Hampton","Northeastern","H",NA,NA,FALSE,FALSE,NA,2
2023,1,11,"Hampton","William & Mary","V",NA,NA,FALSE,FALSE,NA,2
2023,1,16,"Hampton","N.C. A&T","H",NA,NA,FALSE,FALSE,NA,2
2023,1,19,"Hampton","Drexel","V",NA,NA,FALSE,FALSE,NA,2
2023,1,21,"Hampton","Monmouth","V",NA,NA,FALSE,FALSE,NA,2
2023,1,26,"Hampton","Delaware","H",NA,NA,FALSE,FALSE,NA,2
2023,1,28,"Hampton","Stony Brook","H",NA,NA,FALSE,FALSE,NA,2
2023,2,2,"Hampton","William & Mary","H",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Hampton","Norfolk St.","N",NA,NA,FALSE,FALSE,NA,2
2023,2,8,"Hampton","Towson","V",NA,NA,FALSE,FALSE,NA,2
2023,2,11,"Hampton","Col. of Charleston","H",NA,NA,FALSE,FALSE,NA,2
2023,2,13,"Hampton","Elon","V",NA,NA,FALSE,FALSE,NA,2
2023,2,16,"Hampton","Hofstra","V",NA,NA,FALSE,FALSE,NA,2
2023,2,18,"Hampton","Drexel","H",NA,NA,FALSE,FALSE,NA,2
2023,2,23,"Hampton","Monmouth","H",NA,NA,FALSE,FALSE,NA,2
2023,2,25,"Hampton","N.C. A&T","V",NA,NA,FALSE,FALSE,NA,2
2022,11,8,"Hartford","Sacred Heart","H",70,77,FALSE,FALSE,NA,2
2022,11,10,"Hartford","NVU-Lyndon","H",85,43,FALSE,FALSE,NA,1
2022,11,12,"Hartford","Saint Francis (PA)","V",53,77,FALSE,FALSE,NA,2
2022,11,17,"Hartford","Boston U.","V",66,102,FALSE,FALSE,NA,2
2022,11,19,"Hartford","Houghton","H",98,32,FALSE,FALSE,NA,1
2022,11,22,"Hartford","FDU-Florham","H",82,45,FALSE,FALSE,NA,1
2022,11,25,"Hartford","Penn","V",55,75,FALSE,FALSE,NA,2
2022,11,26,"Hartford","Delaware","N",50,78,FALSE,FALSE,NA,2
2022,11,27,"Hartford","Colgate","N",58,92,FALSE,FALSE,NA,2
2022,11,30,"Hartford","Fairleigh Dickinson","H",74,66,FALSE,FALSE,NA,2
2022,12,4,"Hartford","Brown","H",51,65,FALSE,FALSE,NA,2
2022,12,6,"Hartford","St. Francis Brooklyn","V",50,68,FALSE,FALSE,NA,2
2022,12,13,"Hartford","Saint Peter's","H",57,58,FALSE,FALSE,NA,2
2022,12,17,"Hartford","St. Francis Brooklyn","H",51,67,FALSE,FALSE,NA,2
2022,12,22,"Hartford","San Francisco","V",53,85,FALSE,FALSE,NA,2
2022,12,30,"Hartford","Morgan St.","H",54,61,FALSE,FALSE,NA,2
2023,1,7,"Hartford","Sacred Heart","V",NA,NA,FALSE,FALSE,NA,2
2023,1,10,"Hartford","St. Francis Brooklyn","V",NA,NA,FALSE,FALSE,NA,2
2023,1,16,"Hartford","UMBC","V",NA,NA,FALSE,FALSE,NA,2
2023,1,18,"Hartford","Morgan St.","V",NA,NA,FALSE,FALSE,NA,2
2023,1,23,"Hartford","Penn","H",NA,NA,FALSE,FALSE,NA,2
2023,1,25,"Hartford","Stonehill","H",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Hartford","Chicago St.","H",NA,NA,FALSE,FALSE,NA,2
2023,2,6,"Hartford","UMass Lowell","H",NA,NA,FALSE,FALSE,NA,2
2023,2,8,"Hartford","Central Conn. St.","H",NA,NA,FALSE,FALSE,NA,2
2023,2,13,"Hartford","South Alabama","V",NA,NA,FALSE,FALSE,NA,2
2023,2,16,"Hartford","Merrimack","H",NA,NA,FALSE,FALSE,NA,2
2023,2,19,"Hartford","Chicago St.","V",NA,NA,FALSE,FALSE,NA,2
2022,11,7,"Harvard","Morehouse","V",68,63,FALSE,FALSE,NA,1
2022,11,11,"Harvard","Louisiana","N",61,75,FALSE,FALSE,NA,2
2022,11,13,"Harvard","Elon","N",92,77,FALSE,FALSE,NA,2
2022,11,16,"Harvard","Northeastern","V",70,69,FALSE,FALSE,NA,2
2022,11,20,"Harvard","Siena","H",69,59,FALSE,FALSE,NA,2
2022,11,25,"Harvard","Loyola Chicago","H",61,55,FALSE,FALSE,NA,2
2022,11,27,"Harvard","Fordham","V",60,68,FALSE,FALSE,NA,2
2022,11,30,"Harvard","Holy Cross","V",72,38,FALSE,FALSE,NA,2
2022,12,2,"Harvard","Massachusetts","H",68,71,FALSE,FALSE,NA,2
2022,12,4,"Harvard","Tufts","H",76,59,FALSE,FALSE,NA,1
2022,12,18,"Harvard","Howard","H",54,66,FALSE,FALSE,NA,2
2022,12,20,"Harvard","UC Irvine","V",62,57,FALSE,FALSE,NA,2
2022,12,22,"Harvard","Kansas","V",54,68,FALSE,FALSE,NA,2
2022,12,28,"Harvard","Maine","V",74,73,FALSE,FALSE,NA,2
2022,12,31,"Harvard","Princeton","V",66,69,FALSE,FALSE,NA,2
2023,1,6,"Harvard","Brown","V",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"Harvard","Yale","V",NA,NA,FALSE,FALSE,NA,2
2023,1,14,"Harvard","Columbia","H",NA,NA,FALSE,FALSE,NA,2
2023,1,16,"Harvard","Dartmouth","H",NA,NA,FALSE,FALSE,NA,2
2023,1,21,"Harvard","Cornell","H",NA,NA,FALSE,FALSE,NA,2
2023,1,28,"Harvard","Penn","V",NA,NA,FALSE,FALSE,NA,2
2023,2,3,"Harvard","Yale","H",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Harvard","Brown","H",NA,NA,FALSE,FALSE,NA,2
2023,2,11,"Harvard","Penn","H",NA,NA,FALSE,FALSE,NA,2
2023,2,17,"Harvard","Columbia","V",NA,NA,FALSE,FALSE,NA,2
2023,2,18,"Harvard","Cornell","V",NA,NA,FALSE,FALSE,NA,2
2023,2,25,"Harvard","Princeton","H",NA,NA,FALSE,FALSE,NA,2
2023,3,4,"Harvard","Dartmouth","V",NA,NA,FALSE,FALSE,NA,2
2022,11,11,"Hawaii","Mississippi Val.","H",72,54,FALSE,FALSE,NA,2
2022,11,13,"Hawaii","Eastern Wash.","H",71,51,FALSE,FALSE,NA,2
2022,11,14,"Hawaii","Yale","H",59,62,FALSE,FALSE,NA,2
2022,11,19,"Hawaii","Hawaii Pacific","N",79,55,FALSE,FALSE,NA,1
2022,11,25,"Hawaii","Sacramento St.","N",74,61,FALSE,FALSE,NA,2
2022,11,26,"Hawaii","Texas St.","N",72,65,FALSE,FALSE,NA,2
2022,11,30,"Hawaii","Tex. A&M-Commerce","H",51,53,FALSE,FALSE,NA,2
2022,12,7,"Hawaii","UNLV","N",62,77,FALSE,FALSE,NA,2
2022,12,11,"Hawaii","Saint Francis (PA)","H",90,66,FALSE,FALSE,NA,2
2022,12,22,"Hawaii","Pepperdine","H",76,70,FALSE,FALSE,NA,2
2022,12,23,"Hawaii","Washington St.","H",62,51,FALSE,FALSE,NA,2
2022,12,25,"Hawaii","SMU","H",58,57,FALSE,FALSE,NA,2
2022,12,29,"Hawaii","UC Davis","H",74,66,FALSE,FALSE,NA,2
2022,12,31,"Hawaii","Cal Poly","H",57,48,FALSE,FALSE,NA,2
2023,1,5,"Hawaii","UC San Diego","V",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"Hawaii","Cal St. Fullerton","V",NA,NA,FALSE,FALSE,NA,2
2023,1,15,"Hawaii","Long Beach St.","H",NA,NA,FALSE,FALSE,NA,2
2023,1,16,"Hawaii","CSUN","H",NA,NA,FALSE,FALSE,NA,2
2023,1,19,"Hawaii","UC Irvine","V",NA,NA,FALSE,FALSE,NA,2
2023,1,21,"Hawaii","UC Riverside","V",NA,NA,FALSE,FALSE,NA,2
2023,1,27,"Hawaii","UC Santa Barbara","H",NA,NA,FALSE,FALSE,NA,2
2023,1,29,"Hawaii","CSU Bakersfield","H",NA,NA,FALSE,FALSE,NA,2
2023,2,2,"Hawaii","UC Davis","V",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Hawaii","Cal Poly","V",NA,NA,FALSE,FALSE,NA,2
2023,2,10,"Hawaii","UC San Diego","H",NA,NA,FALSE,FALSE,NA,2
2023,2,12,"Hawaii","Cal St. Fullerton","H",NA,NA,FALSE,FALSE,NA,2
2023,2,18,"Hawaii","Long Beach St.","V",NA,NA,FALSE,FALSE,NA,2
2023,2,20,"Hawaii","CSU Bakersfield","V",NA,NA,FALSE,FALSE,NA,2
2023,2,24,"Hawaii","UC Riverside","H",NA,NA,FALSE,FALSE,NA,2
2023,2,26,"Hawaii","UC Irvine","H",NA,NA,FALSE,FALSE,NA,2
2023,3,2,"Hawaii","CSUN","V",NA,NA,FALSE,FALSE,NA,2
2023,3,4,"Hawaii","UC Santa Barbara","V",NA,NA,FALSE,FALSE,NA,2
2022,11,7,"High Point","Pfeiffer","H",109,71,FALSE,FALSE,NA,1
2022,11,12,"High Point","Wofford","H",91,80,FALSE,FALSE,NA,2
2022,11,15,"High Point","Lees-McRae","H",100,83,FALSE,FALSE,NA,1
2022,11,18,"High Point","UNLV","V",68,78,FALSE,FALSE,NA,2
2022,11,21,"High Point","Central Mich.","N",68,67,FALSE,FALSE,NA,2
2022,11,23,"High Point","Tennessee St.","N",77,72,FALSE,FALSE,NA,2
2022,11,30,"High Point","Elon","H",84,70,FALSE,FALSE,NA,2
2022,12,3,"High Point","North Florida","H",93,88,FALSE,FALSE,NA,2
2022,12,6,"High Point","Furman","V",85,82,FALSE,FALSE,NA,2
2022,12,9,"High Point","Queens (NC)","H",79,87,FALSE,FALSE,NA,2
2022,12,18,"High Point","UNCW","V",82,85,FALSE,FALSE,NA,2
2022,12,21,"High Point","East Carolina","V",49,60,FALSE,FALSE,NA,2
2022,12,29,"High Point","Longwood","V",73,87,FALSE,FALSE,NA,2
2022,12,31,"High Point","Gardner-Webb","H",73,80,FALSE,FALSE,NA,2
2023,1,4,"High Point","UNC Asheville","H",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"High Point","USC Upstate","V",NA,NA,FALSE,FALSE,NA,2
2023,1,11,"High Point","Charleston So.","V",NA,NA,FALSE,FALSE,NA,2
2023,1,14,"High Point","Presbyterian","H",NA,NA,FALSE,FALSE,NA,2
2023,1,18,"High Point","Winthrop","H",NA,NA,FALSE,FALSE,NA,2
2023,1,21,"High Point","Radford","V",NA,NA,FALSE,FALSE,NA,2
2023,1,25,"High Point","Campbell","H",NA,NA,FALSE,FALSE,NA,2
2023,1,28,"High Point","Gardner-Webb","V",NA,NA,FALSE,FALSE,NA,2
2023,2,1,"High Point","UNC Asheville","V",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"High Point","Charleston So.","H",NA,NA,FALSE,FALSE,NA,2
2023,2,8,"High Point","Campbell","V",NA,NA,FALSE,FALSE,NA,2
2023,2,11,"High Point","Longwood","H",NA,NA,FALSE,FALSE,NA,2
2023,2,15,"High Point","Presbyterian","V",NA,NA,FALSE,FALSE,NA,2
2023,2,18,"High Point","USC Upstate","H",NA,NA,FALSE,FALSE,NA,2
2023,2,22,"High Point","Radford","H",NA,NA,FALSE,FALSE,NA,2
2023,2,25,"High Point","Winthrop","V",NA,NA,FALSE,FALSE,NA,2
2022,11,7,"Hofstra","Princeton","V",83,77,FALSE,FALSE,NA,2
2022,11,11,"Hofstra","Iona","H",83,78,FALSE,FALSE,NA,2
2022,11,14,"Hofstra","George Washington","H",85,80,FALSE,FALSE,NA,2
2022,11,17,"Hofstra","San Jose St.","V",85,76,FALSE,FALSE,NA,2
2022,11,19,"Hofstra","Saint Mary's (CA)","V",48,76,FALSE,FALSE,NA,2
2022,11,25,"Hofstra","Middle Tenn.","N",54,64,FALSE,FALSE,NA,2
2022,11,26,"Hofstra","UNC Greensboro","N",65,53,FALSE,FALSE,NA,2
2022,11,27,"Hofstra","Quinnipiac","N",72,70,FALSE,FALSE,NA,2
2022,11,30,"Hofstra","George Mason","V",77,81,FALSE,FALSE,NA,2
2022,12,7,"Hofstra","Purdue","V",66,85,FALSE,FALSE,NA,2
2022,12,11,"Hofstra","Massachusetts","N",56,71,FALSE,FALSE,NA,2
2022,12,19,"Hofstra","South Fla.","V",70,77,FALSE,FALSE,NA,2
2022,12,22,"Hofstra","Old Westbury","H",96,48,FALSE,FALSE,NA,1
2022,12,29,"Hofstra","Delaware","V",87,73,FALSE,FALSE,NA,2
2022,12,31,"Hofstra","N.C. A&T","H",79,81,FALSE,FALSE,NA,2
2023,1,5,"Hofstra","Hampton","V",NA,NA,FALSE,FALSE,NA,2
2023,1,7,"Hofstra","William & Mary","V",NA,NA,FALSE,FALSE,NA,2
2023,1,11,"Hofstra","Monmouth","H",NA,NA,FALSE,FALSE,NA,2
2023,1,14,"Hofstra","Delaware","H",NA,NA,FALSE,FALSE,NA,2
2023,1,16,"Hofstra","Towson","V",NA,NA,FALSE,FALSE,NA,2
2023,1,19,"Hofstra","UNCW","H",NA,NA,FALSE,FALSE,NA,2
2023,1,26,"Hofstra","Elon","V",NA,NA,FALSE,FALSE,NA,2
2023,1,28,"Hofstra","Col. of Charleston","V",NA,NA,FALSE,FALSE,NA,2
2023,2,2,"Hofstra","Towson","H",NA,NA,FALSE,FALSE,NA,2
2023,2,4,"Hofstra","Stony Brook","H",NA,NA,FALSE,FALSE,NA,2
2023,2,8,"Hofstra","Northeastern","V",NA,NA,FALSE,FALSE,NA,2
2023,2,11,"Hofstra","Monmouth","V",NA,NA,FALSE,FALSE,NA,2
2023,2,13,"Hofstra","Drexel","H",NA,NA,FALSE,FALSE,NA,2
2023,2,16,"Hofstra","Hampton","H",NA,NA,FALSE,FALSE,NA,2
2023,2,18,"Hofstra","Stony Brook","V",NA,NA,FALSE,FALSE,NA,2
2023,2,25,"Hofstra","Northeastern","H",NA,NA,FALSE,FALSE,NA,2
2022,11,7,"Holy Cross","Siena","H",68,75,FALSE,FALSE,NA,2
2022,11,10,"Holy Cross","Dean","H",85,71,FALSE,FALSE,NA,1
2022,11,14,"Holy Cross","Creighton","V",65,94,FALSE,FALSE,NA,2
2022,11,19,"Holy Cross","Stonehill","N",79,81,FALSE,FALSE,NA,2
