"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2014,2,20,"Alabama","Texas A&M","V",48,63,NA,2
2014,2,22,"Alabama","Missouri","H",80,73,NA,2
2014,2,26,"Alabama","Ole Miss","V",67,79,NA,2
2014,3,1,"Alabama","Auburn","H",73,57,NA,2
2014,3,4,"Alabama","Kentucky","V",48,55,NA,2
2014,3,8,"Alabama","Arkansas","H",83,58,NA,2
2014,3,13,"Alabama","LSU","N",56,68,NA,2
2013,11,9,"Alabama A&M","New Mexico","V",52,88,NA,2
2013,11,17,"Alabama A&M","Western Mich.","V",69,73,NA,2
2013,11,19,"Alabama A&M","Eastern Ky.","V",68,82,NA,2
2013,11,25,"Alabama A&M","Jacksonville St.","H",69,76,NA,2
2013,12,3,"Alabama A&M","Tennessee St.","V",66,65,NA,2
2013,12,14,"Alabama A&M","Ohio","V",47,72,NA,2
2013,12,21,"Alabama A&M","Missouri St.","V",47,68,NA,2
2013,12,29,"Alabama A&M","UAB","V",57,69,NA,2
2014,1,4,"Alabama A&M","Jackson St.","V",68,61,NA,2
2014,1,6,"Alabama A&M","Grambling","V",70,58,NA,2
2014,1,11,"Alabama A&M","Ark.-Pine Bluff","H",64,72,NA,2
2014,1,13,"Alabama A&M","Mississippi Val.","H",68,59,NA,2
2014,1,18,"Alabama A&M","Alabama St.","V",58,67,1,2
2014,1,25,"Alabama A&M","Southern U.","V",52,66,NA,2
2014,1,27,"Alabama A&M","Alcorn","V",64,70,1,2
2014,2,1,"Alabama A&M","Texas Southern","H",63,62,NA,2
2014,2,3,"Alabama A&M","Prairie View","H",67,55,NA,2
2014,2,8,"Alabama A&M","Ark.-Pine Bluff","V",61,64,NA,2
2014,2,10,"Alabama A&M","Mississippi Val.","V",91,82,NA,2
2014,2,15,"Alabama A&M","Alabama St.","H",68,65,1,2
2014,2,22,"Alabama A&M","Southern U.","H",62,70,NA,2
2014,2,24,"Alabama A&M","Alcorn","H",56,64,NA,2
2014,3,1,"Alabama A&M","Prairie View","V",72,65,NA,2
2014,3,3,"Alabama A&M","Texas Southern","V",58,79,NA,2
2014,3,6,"Alabama A&M","Jackson St.","H",72,59,NA,2
2014,3,8,"Alabama A&M","Grambling","H",80,63,NA,2
2014,3,13,"Alabama A&M","Ark.-Pine Bluff","N",69,50,NA,2
2014,3,14,"Alabama A&M","Prairie View","N",49,55,NA,2
2013,11,8,"Alabama St.","Illinois","V",63,80,NA,2
2013,11,10,"Alabama St.","Bradley","V",59,85,NA,2
2013,11,16,"Alabama St.","Jacksonville St.","V",84,73,NA,2
2013,11,18,"Alabama St.","Chicago St.","H",79,75,NA,2
2013,12,7,"Alabama St.","Troy","V",69,85,NA,2
2013,12,16,"Alabama St.","Western Ill.","H",59,52,NA,2
2013,12,21,"Alabama St.","Tulane","V",66,84,NA,2
2013,12,22,"Alabama St.","Milwaukee","N",54,67,NA,2
2014,1,4,"Alabama St.","Grambling","V",68,51,NA,2
2014,1,6,"Alabama St.","Jackson St.","V",68,70,NA,2
2014,1,11,"Alabama St.","Mississippi Val.","H",93,62,NA,2
2014,1,13,"Alabama St.","Ark.-Pine Bluff","H",77,64,NA,2
2014,1,18,"Alabama St.","Alabama A&M","H",67,58,1,2
2014,1,25,"Alabama St.","Alcorn","V",58,54,NA,2
2014,1,27,"Alabama St.","Southern U.","V",55,68,NA,2
2014,2,1,"Alabama St.","Prairie View","H",76,63,NA,2
2014,2,3,"Alabama St.","Texas Southern","H",79,73,1,2
2014,2,8,"Alabama St.","Mississippi Val.","V",75,70,NA,2
2014,2,10,"Alabama St.","Ark.-Pine Bluff","V",71,76,NA,2
2014,2,15,"Alabama St.","Alabama A&M","V",65,68,1,2
2014,2,22,"Alabama St.","Alcorn","H",92,86,NA,2
2014,2,24,"Alabama St.","Southern U.","H",64,87,NA,2
2014,3,1,"Alabama St.","Texas Southern","V",66,86,NA,2
2014,3,3,"Alabama St.","Prairie View","V",90,87,1,2
2014,3,6,"Alabama St.","Grambling","H",68,66,NA,2
2014,3,8,"Alabama St.","Jackson St.","H",67,63,NA,2
2014,3,13,"Alabama St.","Alcorn","N",64,51,NA,2
2014,3,14,"Alabama St.","Texas Southern","N",61,73,NA,2
2014,3,18,"Alabama St.","Sam Houston St.","V",49,71,NA,2
2013,11,8,"Albany (NY)","Siena","V",74,62,NA,2
2013,11,12,"Albany (NY)","NJIT","H",71,65,NA,2
2013,11,16,"Albany (NY)","Quinnipiac","V",69,79,NA,2
2013,11,20,"Albany (NY)","Duquesne","V",59,70,NA,2
2013,11,23,"Albany (NY)","Bucknell","H",64,77,NA,2
2013,11,26,"Albany (NY)","Rider","V",70,59,NA,2
2013,12,1,"Albany (NY)","NJIT","V",66,55,NA,2
2013,12,4,"Albany (NY)","Holy Cross","V",57,62,NA,2
2013,12,10,"Albany (NY)","Brown","V",74,68,NA,2
2013,12,14,"Albany (NY)","Colgate","H",60,69,NA,2
2013,12,20,"Albany (NY)","Yale","H",70,62,NA,2
2013,12,23,"Albany (NY)","Drake","V",63,71,NA,2
2013,12,31,"Albany (NY)","Pittsburgh","V",46,58,NA,2
2014,1,4,"Albany (NY)","Hartford","H",81,56,NA,2
2014,1,8,"Albany (NY)","UMBC","H",73,72,2,2
2014,1,11,"Albany (NY)","Vermont","V",38,68,NA,2
2014,1,15,"Albany (NY)","UMass Lowell","V",66,70,1,2
2014,1,18,"Albany (NY)","Maine","V",85,78,NA,2
2014,1,20,"Albany (NY)","Binghamton","H",66,60,NA,2
2014,1,23,"Albany (NY)","New Hampshire","V",56,60,NA,2
2014,1,29,"Albany (NY)","Stony Brook","H",77,67,NA,2
2014,2,1,"Albany (NY)","Vermont","H",45,55,NA,2
2014,2,5,"Albany (NY)","UMass Lowell","H",73,56,NA,2
2014,2,8,"Albany (NY)","Hartford","V",54,67,NA,2
2014,2,12,"Albany (NY)","UMBC","V",69,71,NA,2
2014,2,15,"Albany (NY)","Maine","H",74,63,NA,2
2014,2,19,"Albany (NY)","Binghamton","V",57,48,NA,2
2014,2,27,"Albany (NY)","New Hampshire","H",66,48,NA,2
2014,3,2,"Albany (NY)","Stony Brook","V",68,73,NA,2
2014,3,8,"Albany (NY)","UMBC","H",86,56,NA,2
2014,3,9,"Albany (NY)","Vermont","H",67,58,NA,2
2014,3,15,"Albany (NY)","Stony Brook","V",69,60,NA,2
2014,3,18,"Albany (NY)","Mt. St. Mary's","N",71,64,NA,2
2014,3,20,"Albany (NY)","Florida","N",55,67,NA,2
2013,11,8,"Alcorn","Creighton","V",61,107,NA,2
2013,11,24,"Alcorn","Saint Mary's (CA)","V",55,72,NA,2
2013,11,27,"Alcorn","Wright St.","V",55,73,NA,2
2013,12,2,"Alcorn","Troy","V",70,73,2,2
2013,12,9,"Alcorn","Houston","V",58,89,NA,2
2013,12,11,"Alcorn","Jacksonville St.","V",52,63,NA,2
2013,12,16,"Alcorn","Mercer","V",44,70,NA,2
2013,12,28,"Alcorn","Denver","N",49,67,NA,2
2013,12,29,"Alcorn","Western Ill.","N",62,64,1,2
2014,1,4,"Alcorn","Texas Southern","V",66,83,NA,2
2014,1,6,"Alcorn","Prairie View","V",67,70,1,2
2014,1,11,"Alcorn","Jackson St.","H",64,51,NA,2
2014,1,13,"Alcorn","Grambling","H",64,56,NA,2
2014,1,18,"Alcorn","Mississippi Val.","H",65,53,NA,2
2014,1,20,"Alcorn","Ark.-Pine Bluff","V",71,45,NA,2
2014,1,25,"Alcorn","Alabama St.","H",54,58,NA,2
2014,1,27,"Alcorn","Alabama A&M","H",70,64,1,2
2014,2,1,"Alcorn","Southern U.","V",54,62,NA,2
2014,2,8,"Alcorn","Jackson St.","V",61,71,NA,2
2014,2,10,"Alcorn","Grambling","V",80,95,NA,2
2014,2,15,"Alcorn","Mississippi Val.","V",67,63,NA,2
2014,2,17,"Alcorn","Ark.-Pine Bluff","H",57,54,NA,2
2014,2,22,"Alcorn","Alabama St.","V",86,92,NA,2
2014,2,24,"Alcorn","Alabama A&M","V",64,56,NA,2
2014,3,1,"Alcorn","Southern U.","H",54,67,NA,2
2014,3,6,"Alcorn","Texas Southern","H",69,77,NA,2
2014,3,8,"Alcorn","Prairie View","H",64,62,NA,2
2014,3,13,"Alcorn","Alabama St.","N",51,64,NA,2
2013,11,8,"American","George Mason","V",60,63,NA,2
2013,11,14,"American","UMBC","H",63,61,1,2
2013,11,20,"American","Ohio St.","V",52,63,NA,2
2013,11,23,"American","Mt. St. Mary's","V",64,68,NA,2
2013,11,26,"American","Columbia","V",47,61,NA,2
2013,11,30,"American","Saint Francis (PA)","V",75,43,NA,2
2013,12,4,"American","Howard","H",76,53,NA,2
2013,12,7,"American","Brown","H",67,72,NA,2
2013,12,19,"American","Saint Mary's (CA)","V",44,59,NA,2
2013,12,22,"American","San Francisco","V",69,77,NA,2
2013,12,29,"American","UMES","V",71,58,NA,2
2014,1,2,"American","Bucknell","V",67,57,NA,2
2014,1,5,"American","Holy Cross","V",69,54,NA,2
2014,1,8,"American","Loyola Maryland","H",65,51,NA,2
2014,1,11,"American","Colgate","V",69,62,NA,2
2014,1,15,"American","Lehigh","V",65,63,NA,2
2014,1,18,"American","Lafayette","H",66,61,NA,2
2014,1,22,"American","Boston U.","H",86,56,NA,2
2014,1,25,"American","Army West Point","V",84,74,NA,2
2014,1,29,"American","Navy","H",74,52,NA,2
2014,2,1,"American","Holy Cross","H",63,57,NA,2
2014,2,5,"American","Loyola Maryland","V",58,62,NA,2
2014,2,8,"American","Colgate","H",60,63,NA,2
2014,2,12,"American","Lehigh","H",64,44,NA,2
2014,2,15,"American","Lafayette","V",62,74,NA,2
2014,2,19,"American","Boston U.","V",62,71,NA,2
2014,2,22,"American","Army West Point","H",58,54,NA,2
2014,2,26,"American","Navy","V",64,55,NA,2
2014,3,1,"American","Bucknell","H",51,56,NA,2
2014,3,5,"American","Colgate","H",59,50,NA,2
2014,3,8,"American","Holy Cross","H",57,46,NA,2
2014,3,12,"American","Boston U.","V",55,36,NA,2
2014,3,20,"American","Wisconsin","N",35,75,NA,2
2013,11,8,"Appalachian St.","North Carolina St.","V",77,98,NA,2
2013,11,12,"Appalachian St.","Campbell","H",66,73,NA,2
2013,11,16,"Appalachian St.","Cincinnati","V",49,77,NA,2
2013,11,22,"Appalachian St.","N.C. Central","V",70,76,1,2
2013,11,29,"Appalachian St.","Georgia","V",53,71,NA,2
2013,12,8,"Appalachian St.","Charlotte","H",59,77,NA,2
2013,12,15,"Appalachian St.","Winthrop","V",72,80,NA,2
2013,12,18,"Appalachian St.","Presbyterian","V",69,74,NA,2
2014,1,2,"Appalachian St.","Duquesne","V",55,79,NA,2
2014,1,6,"Appalachian St.","Elon","V",66,75,NA,2
2014,1,9,"Appalachian St.","UNCG","H",60,66,NA,2
2014,1,11,"Appalachian St.","Davidson","V",66,78,NA,2
2014,1,16,"Appalachian St.","Chattanooga","H",70,80,NA,2
2014,1,18,"Appalachian St.","Ga. Southern","H",81,68,NA,2
2014,1,23,"Appalachian St.","The Citadel","V",80,67,NA,2
2014,1,30,"Appalachian St.","UNCG","V",61,66,NA,2
2014,2,1,"Appalachian St.","Elon","H",76,83,NA,2
2014,2,6,"Appalachian St.","The Citadel","H",54,45,NA,2
2014,2,8,"Appalachian St.","Western Caro.","V",75,84,1,2
2014,2,13,"Appalachian St.","Samford","H",74,68,NA,2
2014,2,15,"Appalachian St.","Wofford","H",58,64,NA,2
2014,2,20,"Appalachian St.","Western Caro.","H",61,74,NA,2
2014,2,22,"Appalachian St.","Furman","V",53,68,NA,2
2014,2,27,"Appalachian St.","Samford","V",63,57,NA,2
2014,3,1,"Appalachian St.","Chattanooga","V",44,63,NA,2
2014,3,7,"Appalachian St.","Samford","N",56,70,NA,2
2013,11,8,"Arizona","Cal Poly","H",73,62,NA,2
2013,11,11,"Arizona","Long Beach St.","H",91,57,NA,2
2013,11,14,"Arizona","San Diego St.","V",69,60,NA,2
2013,11,18,"Arizona","Fairleigh Dickinson","H",100,50,NA,2
2013,11,19,"Arizona","Rhode Island","H",87,59,NA,2
2013,11,27,"Arizona","Drexel","N",66,62,NA,2
2013,11,29,"Arizona","Duke","N",72,66,NA,2
2013,12,3,"Arizona","Texas Tech","H",79,58,NA,2
2013,12,7,"Arizona","UNLV","H",63,58,NA,2
2013,12,11,"Arizona","New Mexico St.","H",74,48,NA,2
2013,12,14,"Arizona","Michigan","V",72,70,NA,2
2013,12,19,"Arizona","Southern U.","H",69,43,NA,2
2013,12,23,"Arizona","Northern Ariz.","H",77,44,NA,2
2014,1,2,"Arizona","Washington St.","H",60,25,NA,2
2014,1,4,"Arizona","Washington","H",71,62,NA,2
2014,1,9,"Arizona","UCLA","V",79,75,NA,2
2014,1,12,"Arizona","Southern California","V",73,53,NA,2
2014,1,16,"Arizona","Arizona St.","H",91,68,NA,2
2014,1,23,"Arizona","Colorado","H",69,57,NA,2
2014,1,26,"Arizona","Utah","H",65,56,NA,2
2014,1,29,"Arizona","Stanford","V",60,57,NA,2
2014,2,1,"Arizona","California","V",58,60,NA,2
2014,2,6,"Arizona","Oregon","H",67,65,NA,2
2014,2,9,"Arizona","Oregon St.","H",76,54,NA,2
2014,2,14,"Arizona","Arizona St.","V",66,69,2,2
2014,2,19,"Arizona","Utah","V",67,63,1,2
2014,2,22,"Arizona","Colorado","V",88,61,NA,2
2014,2,26,"Arizona","California","H",87,59,NA,2
2014,3,2,"Arizona","Stanford","H",79,66,NA,2
2014,3,5,"Arizona","Oregon St.","V",74,69,NA,2
2014,3,8,"Arizona","Oregon","V",57,64,NA,2
2014,3,13,"Arizona","Utah","N",71,39,NA,2
2014,3,14,"Arizona","Colorado","N",63,43,NA,2
2014,3,15,"Arizona","UCLA","N",71,75,NA,2
2014,3,21,"Arizona","Weber St.","N",68,59,NA,2
2014,3,23,"Arizona","Gonzaga","N",84,61,NA,2
2014,3,27,"Arizona","San Diego St.","N",70,64,NA,2
2014,3,29,"Arizona","Wisconsin","N",63,64,1,2
2013,11,8,"Arizona St.","UMBC","H",96,61,NA,2
2013,11,12,"Arizona St.","Miami (OH)","H",90,54,NA,2
2013,11,15,"Arizona St.","Idaho St.","H",88,60,NA,2
2013,11,19,"Arizona St.","UNLV","V",86,80,NA,2
2013,11,22,"Arizona St.","Bradley","H",70,58,NA,2
2013,11,25,"Arizona St.","Marquette","H",79,77,NA,2
2013,11,28,"Arizona St.","Creighton","N",60,88,NA,2
2013,11,29,"Arizona St.","Col. of Charleston","N",80,58,NA,2
2013,12,1,"Arizona St.","Miami (FL)","N",57,60,NA,2
2013,12,6,"Arizona St.","DePaul","V",78,56,NA,2
2013,12,14,"Arizona St.","Grambling","H",97,55,NA,2
2013,12,21,"Arizona St.","Texas Tech","H",76,62,NA,2
2013,12,28,"Arizona St.","UC Irvine","H",74,61,NA,2
2014,1,2,"Arizona St.","Washington","H",65,76,NA,2
2014,1,5,"Arizona St.","Washington St.","H",66,47,NA,2
2014,1,9,"Arizona St.","Southern California","V",79,60,NA,2
2014,1,12,"Arizona St.","UCLA","V",72,87,NA,2
2014,1,16,"Arizona St.","Arizona","V",68,91,NA,2
2014,1,23,"Arizona St.","Utah","H",79,75,NA,2
2014,1,25,"Arizona St.","Colorado","H",72,51,NA,2
2014,1,29,"Arizona St.","California","V",89,78,1,2
2014,2,1,"Arizona St.","Stanford","V",70,76,NA,2
2014,2,6,"Arizona St.","Oregon St.","H",86,82,1,2
2014,2,8,"Arizona St.","Oregon","H",74,72,NA,2
2014,2,14,"Arizona St.","Arizona","H",69,66,2,2
2014,2,19,"Arizona St.","Colorado","V",52,61,NA,2
2014,2,23,"Arizona St.","Utah","V",63,86,NA,2
2014,2,26,"Arizona St.","Stanford","H",76,64,NA,2
2014,3,1,"Arizona St.","California","H",78,60,NA,2
2014,3,4,"Arizona St.","Oregon","V",78,85,NA,2
2014,3,8,"Arizona St.","Oregon St.","V",76,78,1,2
2014,3,13,"Arizona St.","Stanford","N",58,79,NA,2
2014,3,20,"Arizona St.","Texas","N",85,87,NA,2
2013,11,15,"Ark.-Pine Bluff","Oklahoma St.","V",63,97,NA,2
2013,11,17,"Ark.-Pine Bluff","Air Force","V",64,67,NA,2
2013,11,24,"Ark.-Pine Bluff","SMU","V",61,87,NA,2
2013,11,26,"Ark.-Pine Bluff","Texas A&M","V",55,88,NA,2
2013,11,29,"Ark.-Pine Bluff","Sam Houston St.","N",49,75,NA,2
2013,11,30,"Ark.-Pine Bluff","Hampton","N",65,72,NA,2
2013,12,13,"Ark.-Pine Bluff","Oregon St.","V",63,77,NA,2
2013,12,17,"Ark.-Pine Bluff","Creighton","V",51,88,NA,2
2013,12,22,"Ark.-Pine Bluff","Iowa","V",61,86,NA,2
2013,12,30,"Ark.-Pine Bluff","Auburn","V",59,91,NA,2
2014,1,4,"Ark.-Pine Bluff","Mississippi Val.","V",78,73,NA,2
2014,1,11,"Ark.-Pine Bluff","Alabama A&M","V",72,64,NA,2
2014,1,13,"Ark.-Pine Bluff","Alabama St.","V",64,77,NA,2
2014,1,18,"Ark.-Pine Bluff","Southern U.","H",56,60,NA,2
2014,1,20,"Ark.-Pine Bluff","Alcorn","H",45,71,NA,2
2014,1,25,"Ark.-Pine Bluff","Prairie View","V",62,71,NA,2
2014,1,27,"Ark.-Pine Bluff","Texas Southern","V",71,72,NA,2
2014,2,1,"Ark.-Pine Bluff","Grambling","H",66,64,NA,2
2014,2,3,"Ark.-Pine Bluff","Jackson St.","H",70,69,NA,2
2014,2,8,"Ark.-Pine Bluff","Alabama A&M","H",64,61,NA,2
2014,2,10,"Ark.-Pine Bluff","Alabama St.","H",76,71,NA,2
2014,2,15,"Ark.-Pine Bluff","Southern U.","V",64,58,NA,2
2014,2,17,"Ark.-Pine Bluff","Alcorn","V",54,57,NA,2
2014,2,22,"Ark.-Pine Bluff","Prairie View","H",76,61,NA,2
2014,2,23,"Ark.-Pine Bluff","Texas Southern","H",55,65,NA,2
2014,3,1,"Ark.-Pine Bluff","Grambling","V",61,52,NA,2
2014,3,3,"Ark.-Pine Bluff","Jackson St.","V",66,59,NA,2
2014,3,8,"Ark.-Pine Bluff","Mississippi Val.","H",83,68,NA,2
2014,3,13,"Ark.-Pine Bluff","Alabama A&M","N",50,69,NA,2
2013,11,8,"Arkansas","SIUE","H",99,65,NA,2
2013,11,15,"Arkansas","Louisiana","H",76,63,NA,2
2013,11,18,"Arkansas","SMU","H",89,78,NA,2
2013,11,25,"Arkansas","California","N",77,85,NA,2
2013,11,26,"Arkansas","Minnesota","N",87,73,NA,2
2013,11,27,"Arkansas","Gonzaga","N",81,91,NA,2
2013,12,3,"Arkansas","Southeastern La.","H",111,65,NA,2
2013,12,7,"Arkansas","Clemson","H",74,68,NA,2
