"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2017,1,21,"FGCU","NJIT","H",NA,NA,NA,2
2017,1,25,"FGCU","North Florida","V",NA,NA,NA,2
2017,1,28,"FGCU","Jacksonville","H",NA,NA,NA,2
2017,1,30,"FGCU","North Florida","H",NA,NA,NA,2
2017,2,4,"FGCU","Jacksonville","V",NA,NA,NA,2
2017,2,9,"FGCU","Lipscomb","H",NA,NA,NA,2
2017,2,11,"FGCU","Kennesaw St.","H",NA,NA,NA,2
2017,2,16,"FGCU","NJIT","V",NA,NA,NA,2
2017,2,18,"FGCU","USC Upstate","V",NA,NA,NA,2
2017,2,23,"FGCU","Stetson","H",NA,NA,NA,2
2016,11,14,"FIU","Stetson","V",67,82,NA,2
2016,11,18,"FIU","South Ala.","V",64,69,1,2
2016,11,19,"FIU","Jacksonville","N",75,78,1,2
2016,11,20,"FIU","Youngstown St.","N",73,78,NA,2
2016,11,27,"FIU","Binghamton","H",74,57,NA,2
2016,11,30,"FIU","Elon","V",81,84,1,2
2016,12,4,"FIU","South Carolina","V",54,70,NA,2
2016,12,11,"FIU","FGCU","V",63,82,NA,2
2016,12,15,"FIU","Ga. Southern","H",68,75,NA,2
2016,12,17,"FIU","Northern Ill.","H",53,60,NA,2
2016,12,21,"FIU","North Florida","H",78,54,NA,2
2016,12,31,"FIU","Marshall","H",70,94,NA,2
2017,1,2,"FIU","Western Ky.","H",66,69,NA,2
2017,1,7,"FIU","Fla. Atlantic","V",64,73,NA,2
2017,1,12,"FIU","UTEP","V",87,88,2,2
2017,1,14,"FIU","UTSA","V",55,57,NA,2
2017,1,19,"FIU","Middle Tenn.","H",NA,NA,NA,2
2017,1,21,"FIU","UAB","H",NA,NA,NA,2
2017,1,26,"FIU","Fla. Atlantic","H",NA,NA,NA,2
2017,2,2,"FIU","Old Dominion","V",NA,NA,NA,2
2017,2,4,"FIU","Charlotte","V",NA,NA,NA,2
2017,2,9,"FIU","Rice","H",NA,NA,NA,2
2017,2,11,"FIU","North Texas","H",NA,NA,NA,2
2017,2,16,"FIU","Southern Miss.","V",NA,NA,NA,2
2017,2,18,"FIU","Louisiana Tech","V",NA,NA,NA,2
2017,2,23,"FIU","UTSA","H",NA,NA,NA,2
2017,2,25,"FIU","UTEP","H",NA,NA,NA,2
2017,3,2,"FIU","Middle Tenn.","V",NA,NA,NA,2
2017,3,4,"FIU","UAB","V",NA,NA,NA,2
2016,11,11,"Fairfield","Sacred Heart","H",85,63,NA,2
2016,11,15,"Fairfield","Dartmouth","V",79,62,NA,2
2016,11,19,"Fairfield","Wagner","V",70,64,1,2
2016,11,23,"Fairfield","Loyola Maryland","V",66,81,NA,2
2016,11,26,"Fairfield","Army West Point","H",75,74,NA,2
2016,12,1,"Fairfield","Rider","V",76,67,NA,2
2016,12,3,"Fairfield","Siena","V",73,80,NA,2
2016,12,6,"Fairfield","Bucknell","H",64,75,NA,2
2016,12,18,"Fairfield","North Carolina St.","V",78,99,NA,2
2016,12,21,"Fairfield","Boston College","N",89,83,NA,2
2016,12,30,"Fairfield","Penn","V",68,74,NA,2
2017,1,2,"Fairfield","Iona","H",93,87,NA,2
2017,1,5,"Fairfield","Manhattan","V",97,79,NA,2
2017,1,10,"Fairfield","Canisius","H",72,86,NA,2
2017,1,15,"Fairfield","Siena","H",54,63,NA,2
2017,1,17,"Fairfield","Saint Peter's","H",NA,NA,NA,2
2017,1,20,"Fairfield","Iona","V",NA,NA,NA,2
2017,1,22,"Fairfield","Monmouth","V",NA,NA,NA,2
2017,1,28,"Fairfield","Marist","H",NA,NA,NA,2
2017,1,31,"Fairfield","Manhattan","H",NA,NA,NA,2
2017,2,2,"Fairfield","Niagara","H",NA,NA,NA,2
2017,2,6,"Fairfield","Quinnipiac","H",NA,NA,NA,2
2017,2,9,"Fairfield","Marist","V",NA,NA,NA,2
2017,2,13,"Fairfield","Rider","H",NA,NA,NA,2
2017,2,17,"Fairfield","Quinnipiac","V",NA,NA,NA,2
2017,2,19,"Fairfield","Saint Peter's","V",NA,NA,NA,2
2017,2,21,"Fairfield","Monmouth","H",NA,NA,NA,2
2017,2,24,"Fairfield","Canisius","V",NA,NA,NA,2
2017,2,26,"Fairfield","Niagara","V",NA,NA,NA,2
2016,11,11,"Fairleigh Dickinson","Seton Hall","V",70,91,NA,2
2016,11,18,"Fairleigh Dickinson","Fordham","V",55,68,NA,2
2016,11,19,"Fairleigh Dickinson","Lipscomb","N",90,72,NA,2
2016,11,20,"Fairleigh Dickinson","Saint Peter's","N",58,84,NA,2
2016,11,30,"Fairleigh Dickinson","Army West Point","V",78,97,NA,2
2016,12,3,"Fairleigh Dickinson","Ohio St.","V",62,70,NA,2
2016,12,7,"Fairleigh Dickinson","Iona","H",73,90,NA,2
2016,12,10,"Fairleigh Dickinson","Towson","V",87,90,NA,2
2016,12,14,"Fairleigh Dickinson","Rutgers","V",69,82,NA,2
2016,12,17,"Fairleigh Dickinson","Cincinnati","V",68,119,NA,2
2016,12,29,"Fairleigh Dickinson","Saint Francis (PA)","H",77,65,NA,2
2016,12,31,"Fairleigh Dickinson","Robert Morris","H",81,77,NA,2
2017,1,5,"Fairleigh Dickinson","Wagner","V",70,69,NA,2
2017,1,7,"Fairleigh Dickinson","Bryant","H",87,84,NA,2
2017,1,12,"Fairleigh Dickinson","Mt. St. Mary's","V",70,77,NA,2
2017,1,14,"Fairleigh Dickinson","Central Conn. St.","V",59,47,NA,2
2017,1,19,"Fairleigh Dickinson","St. Francis Brooklyn","H",NA,NA,NA,2
2017,1,21,"Fairleigh Dickinson","LIU Brooklyn","H",NA,NA,NA,2
2017,1,26,"Fairleigh Dickinson","St. Francis Brooklyn","V",NA,NA,NA,2
2017,1,28,"Fairleigh Dickinson","Bryant","V",NA,NA,NA,2
2017,2,2,"Fairleigh Dickinson","Sacred Heart","H",NA,NA,NA,2
2017,2,4,"Fairleigh Dickinson","Wagner","H",NA,NA,NA,2
2017,2,9,"Fairleigh Dickinson","Central Conn. St.","H",NA,NA,NA,2
2017,2,11,"Fairleigh Dickinson","LIU Brooklyn","V",NA,NA,NA,2
2017,2,16,"Fairleigh Dickinson","Sacred Heart","V",NA,NA,NA,2
2017,2,18,"Fairleigh Dickinson","Mt. St. Mary's","H",NA,NA,NA,2
2017,2,23,"Fairleigh Dickinson","Robert Morris","V",NA,NA,NA,2
2017,2,25,"Fairleigh Dickinson","Saint Francis (PA)","V",NA,NA,NA,2
2016,11,11,"Fla. Atlantic","Texas St.","N",57,61,NA,2
2016,11,13,"Fla. Atlantic","SIUE","N",68,77,NA,2
2016,11,14,"Fla. Atlantic","Hawaii","V",63,64,NA,2
2016,11,22,"Fla. Atlantic","South Fla.","H",78,62,NA,2
2016,11,29,"Fla. Atlantic","UT Martin","V",81,82,NA,2
2016,12,3,"Fla. Atlantic","Hofstra","H",80,88,NA,2
2016,12,6,"Fla. Atlantic","Ohio St.","V",79,77,1,2
2016,12,16,"Fla. Atlantic","Miami (FL)","V",56,76,NA,2
2016,12,28,"Fla. Atlantic","FGCU","H",62,75,NA,2
2016,12,31,"Fla. Atlantic","Western Ky.","H",54,69,NA,2
2017,1,2,"Fla. Atlantic","Marshall","H",72,89,NA,2
2017,1,7,"Fla. Atlantic","FIU","H",73,64,NA,2
2017,1,12,"Fla. Atlantic","UTSA","V",63,68,NA,2
2017,1,14,"Fla. Atlantic","UTEP","V",65,66,1,2
2017,1,19,"Fla. Atlantic","UAB","H",NA,NA,NA,2
2017,1,21,"Fla. Atlantic","Middle Tenn.","H",NA,NA,NA,2
2017,1,26,"Fla. Atlantic","FIU","V",NA,NA,NA,2
2017,2,2,"Fla. Atlantic","Charlotte","V",NA,NA,NA,2
2017,2,4,"Fla. Atlantic","Old Dominion","V",NA,NA,NA,2
2017,2,9,"Fla. Atlantic","North Texas","H",NA,NA,NA,2
2017,2,11,"Fla. Atlantic","Rice","H",NA,NA,NA,2
2017,2,16,"Fla. Atlantic","Louisiana Tech","V",NA,NA,NA,2
2017,2,18,"Fla. Atlantic","Southern Miss.","V",NA,NA,NA,2
2017,2,23,"Fla. Atlantic","UTEP","H",NA,NA,NA,2
2017,2,25,"Fla. Atlantic","UTSA","H",NA,NA,NA,2
2017,3,2,"Fla. Atlantic","UAB","V",NA,NA,NA,2
2017,3,4,"Fla. Atlantic","Middle Tenn.","V",NA,NA,NA,2
2016,11,11,"Florida","FGCU","N",80,59,NA,2
2016,11,13,"Florida","Mercer","N",76,54,NA,2
2016,11,17,"Florida","St. Bonaventure","N",73,66,NA,2
2016,11,21,"Florida","Belmont","N",78,61,NA,2
2016,11,24,"Florida","Seton Hall","N",81,76,NA,2
2016,11,25,"Florida","Gonzaga","N",72,77,NA,2
2016,11,27,"Florida","Miami (FL)","N",65,56,NA,2
2016,12,1,"Florida","North Florida","V",91,60,NA,2
2016,12,6,"Florida","Duke","N",74,84,NA,2
2016,12,11,"Florida","Florida St.","V",78,83,NA,2
2016,12,17,"Florida","Charlotte","N",87,46,NA,2
2016,12,21,"Florida","Little Rock","H",94,71,NA,2
2016,12,29,"Florida","Arkansas","V",81,72,NA,2
2017,1,3,"Florida","Ole Miss","H",70,63,NA,2
2017,1,7,"Florida","Tennessee","H",83,70,NA,2
2017,1,10,"Florida","Alabama","V",80,67,NA,2
2017,1,14,"Florida","Georgia","H",80,76,1,2
2017,1,18,"Florida","South Carolina","V",NA,NA,NA,2
2017,1,21,"Florida","Vanderbilt","H",NA,NA,NA,2
2017,1,25,"Florida","LSU","V",NA,NA,NA,2
2017,1,28,"Florida","Oklahoma","V",NA,NA,NA,2
2017,2,2,"Florida","Missouri","H",NA,NA,NA,2
2017,2,4,"Florida","Kentucky","H",NA,NA,NA,2
2017,2,7,"Florida","Georgia","V",NA,NA,NA,2
2017,2,11,"Florida","Texas A&M","H",NA,NA,NA,2
2017,2,14,"Florida","Auburn","V",NA,NA,NA,2
2017,2,18,"Florida","Mississippi St.","V",NA,NA,NA,2
2017,2,21,"Florida","South Carolina","H",NA,NA,NA,2
2017,2,25,"Florida","Kentucky","V",NA,NA,NA,2
2017,3,1,"Florida","Arkansas","H",NA,NA,NA,2
2017,3,4,"Florida","Vanderbilt","V",NA,NA,NA,2
2016,11,11,"Florida A&M","South Fla.","V",73,84,NA,2
2016,11,20,"Florida A&M","Air Force","V",62,87,NA,2
2016,11,22,"Florida A&M","East Carolina","V",62,82,NA,2
2016,11,25,"Florida A&M","Ga. Southern","N",72,83,NA,2
2016,11,26,"Florida A&M","Stetson","N",90,98,NA,2
2016,11,30,"Florida A&M","Kennesaw St.","H",74,76,NA,2
2016,12,3,"Florida A&M","Southern U.","H",71,83,NA,2
2016,12,12,"Florida A&M","Southeastern La.","V",69,108,NA,2
2016,12,17,"Florida A&M","Jacksonville","H",72,75,NA,2
2016,12,22,"Florida A&M","Samford","V",63,83,NA,2
2016,12,23,"Florida A&M","Wisconsin","V",37,90,NA,2
2017,1,4,"Florida A&M","Howard","V",78,66,NA,2
2017,1,7,"Florida A&M","Coppin St.","H",54,53,NA,2
2017,1,10,"Florida A&M","Morgan St.","H",59,62,NA,2
2017,1,14,"Florida A&M","Savannah St.","V",88,93,NA,2
2017,1,16,"Florida A&M","Bethune-Cookman","H",NA,NA,NA,2
2017,1,23,"Florida A&M","UMES","H",NA,NA,NA,2
2017,1,28,"Florida A&M","Delaware St.","V",NA,NA,NA,2
2017,1,30,"Florida A&M","Morgan St.","V",NA,NA,NA,2
2017,2,4,"Florida A&M","Howard","H",NA,NA,NA,2
2017,2,6,"Florida A&M","Delaware St.","H",NA,NA,NA,2
2017,2,11,"Florida A&M","N.C. A&T","V",NA,NA,NA,2
2017,2,13,"Florida A&M","N.C. Central","V",NA,NA,NA,2
2017,2,18,"Florida A&M","Norfolk St.","H",NA,NA,NA,2
2017,2,20,"Florida A&M","Hampton","H",NA,NA,NA,2
2017,2,25,"Florida A&M","South Carolina St.","V",NA,NA,NA,2
2017,3,2,"Florida A&M","Bethune-Cookman","V",NA,NA,NA,2
2016,11,12,"Florida St.","Charleston So.","H",88,67,NA,2
2016,11,15,"Florida St.","Iona","H",99,78,NA,2
2016,11,18,"Florida St.","Winthrop","H",100,86,NA,2
2016,11,20,"Florida St.","Detroit Mercy","H",100,71,NA,2
2016,11,24,"Florida St.","Temple","N",86,89,NA,2
2016,11,25,"Florida St.","Illinois","N",72,61,NA,2
2016,11,28,"Florida St.","Minnesota","H",75,67,NA,2
2016,12,4,"Florida St.","George Washington","N",67,48,NA,2
2016,12,6,"Florida St.","Southern Miss.","H",98,49,NA,2
2016,12,8,"Florida St.","Nicholls St.","H",118,63,NA,2
2016,12,11,"Florida St.","Florida","H",83,78,NA,2
2016,12,17,"Florida St.","Manhattan","N",83,67,NA,2
2016,12,19,"Florida St.","Samford","H",76,68,NA,2
2016,12,28,"Florida St.","Wake Forest","H",88,72,NA,2
2016,12,31,"Florida St.","Virginia","V",60,58,NA,2
2017,1,7,"Florida St.","Virginia Tech","H",93,78,NA,2
2017,1,10,"Florida St.","Duke","H",88,72,NA,2
2017,1,14,"Florida St.","North Carolina","V",83,96,NA,2
2017,1,18,"Florida St.","Notre Dame","H",NA,NA,NA,2
2017,1,21,"Florida St.","Louisville","H",NA,NA,NA,2
2017,1,25,"Florida St.","Georgia Tech","V",NA,NA,NA,2
2017,1,28,"Florida St.","Syracuse","V",NA,NA,NA,2
2017,2,1,"Florida St.","Miami (FL)","V",NA,NA,NA,2
2017,2,5,"Florida St.","Clemson","H",NA,NA,NA,2
2017,2,8,"Florida St.","North Carolina St.","H",NA,NA,NA,2
2017,2,11,"Florida St.","Notre Dame","V",NA,NA,NA,2
2017,2,18,"Florida St.","Pittsburgh","V",NA,NA,NA,2
2017,2,20,"Florida St.","Boston College","H",NA,NA,NA,2
2017,2,25,"Florida St.","Clemson","V",NA,NA,NA,2
2017,2,28,"Florida St.","Duke","V",NA,NA,NA,2
2017,3,4,"Florida St.","Miami (FL)","H",NA,NA,NA,2
2016,11,11,"Fordham","ETSU","V",59,96,NA,2
2016,11,18,"Fordham","Fairleigh Dickinson","H",68,55,NA,2
2016,11,19,"Fordham","Saint Peter's","H",63,41,NA,2
2016,11,20,"Fordham","Lipscomb","H",85,69,NA,2
2016,11,23,"Fordham","Rider","H",73,62,NA,2
2016,11,26,"Fordham","UT Arlington","H",63,67,NA,2
2016,11,30,"Fordham","Sacred Heart","H",70,71,NA,2
2016,12,3,"Fordham","Harvard","V",52,64,NA,2
2016,12,8,"Fordham","St. John's (NY)","V",62,90,NA,2
2016,12,10,"Fordham","Manhattan","V",53,60,NA,2
2016,12,18,"Fordham","Rutgers","N",53,68,NA,2
2016,12,21,"Fordham","Central Conn. St.","H",83,60,NA,2
2016,12,30,"Fordham","Duquesne","H",72,75,NA,2
2017,1,4,"Fordham","Richmond","V",72,80,NA,2
2017,1,7,"Fordham","Saint Joseph's","H",55,70,NA,2
2017,1,11,"Fordham","Davidson","V",60,54,NA,2
2017,1,14,"Fordham","St. Bonaventure","N",53,73,NA,2
2017,1,18,"Fordham","VCU","H",NA,NA,NA,2
2017,1,21,"Fordham","Massachusetts","V",NA,NA,NA,2
2017,1,28,"Fordham","Davidson","H",NA,NA,NA,2
2017,1,31,"Fordham","Dayton","H",NA,NA,NA,2
2017,2,4,"Fordham","Saint Joseph's","V",NA,NA,NA,2
2017,2,8,"Fordham","La Salle","H",NA,NA,NA,2
2017,2,11,"Fordham","George Mason","V",NA,NA,NA,2
2017,2,15,"Fordham","Rhode Island","V",NA,NA,NA,2
2017,2,18,"Fordham","Saint Louis","H",NA,NA,NA,2
2017,2,22,"Fordham","Duquesne","V",NA,NA,NA,2
2017,2,25,"Fordham","Richmond","H",NA,NA,NA,2
2017,3,1,"Fordham","George Washington","H",NA,NA,NA,2
2017,3,4,"Fordham","La Salle","V",NA,NA,NA,2
2016,11,11,"Fort Wayne","Arkansas","V",83,92,NA,2
2016,11,16,"Fort Wayne","Illinois St.","V",57,75,NA,2
2016,11,19,"Fort Wayne","UMass Lowell","H",94,81,NA,2
2016,11,22,"Fort Wayne","Indiana","H",71,68,1,2
2016,11,26,"Fort Wayne","Mississippi Val.","H",79,54,NA,2
2016,11,30,"Fort Wayne","Austin Peay","V",103,99,NA,2
2016,12,3,"Fort Wayne","Miami (OH)","H",87,71,NA,2
2016,12,6,"Fort Wayne","Notre Dame","V",72,87,NA,2
2016,12,10,"Fort Wayne","Austin Peay","H",98,58,NA,2
2016,12,18,"Fort Wayne","Stetson","V",93,74,NA,2
2016,12,22,"Fort Wayne","Detroit Mercy","V",93,86,NA,2
2016,12,29,"Fort Wayne","Western Ill.","H",91,93,NA,2
2016,12,31,"Fort Wayne","Oral Roberts","H",102,91,NA,2
2017,1,4,"Fort Wayne","Omaha","V",80,78,NA,2
2017,1,7,"Fort Wayne","Denver","H",87,83,NA,2
2017,1,14,"Fort Wayne","South Dakota","V",63,66,NA,2
2017,1,19,"Fort Wayne","North Dakota St.","V",NA,NA,NA,2
2017,1,21,"Fort Wayne","South Dakota St.","V",NA,NA,NA,2
2017,1,25,"Fort Wayne","IUPUI","H",NA,NA,NA,2
2017,1,28,"Fort Wayne","Oral Roberts","V",NA,NA,NA,2
2017,2,4,"Fort Wayne","Denver","V",NA,NA,NA,2
2017,2,8,"Fort Wayne","South Dakota","H",NA,NA,NA,2
2017,2,11,"Fort Wayne","Omaha","H",NA,NA,NA,2
2017,2,15,"Fort Wayne","North Dakota St.","H",NA,NA,NA,2
2017,2,18,"Fort Wayne","South Dakota St.","H",NA,NA,NA,2
2017,2,23,"Fort Wayne","IUPUI","V",NA,NA,NA,2
2017,2,25,"Fort Wayne","Western Ill.","V",NA,NA,NA,2
2016,11,11,"Fresno St.","UTSA","H",69,66,NA,2
2016,11,14,"Fresno St.","Prairie View","H",78,84,NA,2
2016,11,19,"Fresno St.","Lamar University","H",83,64,NA,2
2016,11,22,"Fresno St.","CSU Bakersfield","V",63,71,NA,2
2016,11,25,"Fresno St.","Oregon St.","V",63,58,NA,2
2016,12,3,"Fresno St.","Drake","V",78,76,1,2
2016,12,6,"Fresno St.","Marquette","V",81,84,NA,2
2016,12,10,"Fresno St.","Cal Poly","H",73,59,NA,2
2016,12,17,"Fresno St.","Pacific","V",70,68,1,2
2016,12,20,"Fresno St.","Oregon","V",63,75,NA,2
2016,12,28,"Fresno St.","New Mexico","V",73,78,NA,2
2016,12,31,"Fresno St.","Nevada","H",77,76,NA,2
2017,1,4,"Fresno St.","Wyoming","H",85,70,NA,2
2017,1,7,"Fresno St.","San Jose St.","V",62,69,NA,2
2017,1,11,"Fresno St.","Air Force","V",72,81,NA,2
2017,1,14,"Fresno St.","Boise St.","H",89,80,NA,2
2017,1,18,"Fresno St.","Colorado St.","H",NA,NA,NA,2
2017,1,21,"Fresno St.","Nevada","V",NA,NA,NA,2
2017,1,28,"Fresno St.","Utah St.","V",NA,NA,NA,2
2017,2,1,"Fresno St.","Air Force","H",NA,NA,NA,2
2017,2,4,"Fresno St.","San Diego St.","H",NA,NA,NA,2
2017,2,8,"Fresno St.","Wyoming","V",NA,NA,NA,2
2017,2,11,"Fresno St.","Colorado St.","V",NA,NA,NA,2
2017,2,15,"Fresno St.","San Jose St.","H",NA,NA,NA,2
2017,2,18,"Fresno St.","New Mexico","H",NA,NA,NA,2
2017,2,22,"Fresno St.","San Diego St.","V",NA,NA,NA,2
2017,2,28,"Fresno St.","Boise St.","V",NA,NA,NA,2
2017,3,4,"Fresno St.","UNLV","H",NA,NA,NA,2
2016,11,11,"Furman","Presbyterian","V",71,73,NA,2
2016,11,14,"Furman","UAB","V",84,74,NA,2
2016,11,17,"Furman","Georgia","V",78,84,NA,2
2016,11,22,"Furman","UNC Asheville","H",58,64,NA,2
2016,11,30,"Furman","Winthrop","V",57,58,1,2
2016,12,3,"Furman","Navy","H",79,46,NA,2
2016,12,6,"Furman","Liberty","V",61,58,NA,2
2016,12,10,"Furman","Gardner-Webb","V",68,65,NA,2
2016,12,16,"Furman","South Carolina St.","H",67,69,NA,2
2016,12,19,"Furman","Tennessee Tech","V",68,62,NA,2
2016,12,22,"Furman","Michigan","V",62,68,NA,2
2016,12,31,"Furman","The Citadel","H",83,68,NA,2
2017,1,2,"Furman","Mercer","H",71,69,NA,2
2017,1,5,"Furman","Samford","V",83,73,NA,2
2017,1,7,"Furman","Chattanooga","V",64,80,NA,2
2017,1,14,"Furman","Wofford","V",58,67,NA,2
2017,1,19,"Furman","ETSU","H",NA,NA,NA,2
2017,1,21,"Furman","VMI","H",NA,NA,NA,2
2017,1,25,"Furman","Western Caro.","H",NA,NA,NA,2
2017,1,28,"Furman","UNCG","V",NA,NA,NA,2
2017,2,2,"Furman","Mercer","V",NA,NA,NA,2
2017,2,4,"Furman","The Citadel","V",NA,NA,NA,2
2017,2,9,"Furman","Chattanooga","H",NA,NA,NA,2
2017,2,11,"Furman","Samford","H",NA,NA,NA,2
2017,2,13,"Furman","VMI","V",NA,NA,NA,2
2017,2,15,"Furman","Western Caro.","V",NA,NA,NA,2
2017,2,18,"Furman","UNCG","H",NA,NA,NA,2
2017,2,22,"Furman","ETSU","V",NA,NA,NA,2
2017,2,25,"Furman","Wofford","H",NA,NA,NA,2
2016,11,11,"Ga. Southern","North Carolina St.","V",79,81,NA,2
2016,11,20,"Ga. Southern","Mercer","V",67,80,NA,2
2016,11,22,"Ga. Southern","Akron","V",67,75,NA,2
2016,11,25,"Ga. Southern","Florida A&M","N",83,72,NA,2
2016,11,26,"Ga. Southern","Radford","N",65,64,NA,2
2016,12,1,"Ga. Southern","Savannah St.","V",94,75,NA,2
2016,12,4,"Ga. Southern","FGCU","H",82,85,NA,2
2016,12,9,"Ga. Southern","Minnesota","V",49,86,NA,2
2016,12,13,"Ga. Southern","FGCU","V",72,59,NA,2
2016,12,15,"Ga. Southern","FIU","V",75,68,NA,2
2016,12,20,"Ga. Southern","Winthrop","V",84,86,NA,2
2016,12,31,"Ga. Southern","Georgia St.","H",88,65,NA,2
2017,1,7,"Ga. Southern","Troy","H",86,82,NA,2
2017,1,9,"Ga. Southern","South Ala.","H",84,79,1,2
2017,1,14,"Ga. Southern","Louisiana","V",81,76,NA,2
2017,1,16,"Ga. Southern","La.-Monroe","V",NA,NA,NA,2
2017,1,21,"Ga. Southern","Appalachian St.","H",NA,NA,NA,2
2017,1,23,"Ga. Southern","Coastal Caro.","H",NA,NA,NA,2
2017,1,28,"Ga. Southern","South Ala.","V",NA,NA,NA,2
2017,1,30,"Ga. Southern","Troy","V",NA,NA,NA,2
2017,2,4,"Ga. Southern","La.-Monroe","H",NA,NA,NA,2
2017,2,6,"Ga. Southern","Louisiana","H",NA,NA,NA,2
2017,2,11,"Ga. Southern","Coastal Caro.","V",NA,NA,NA,2
2017,2,13,"Ga. Southern","Appalachian St.","V",NA,NA,NA,2
2017,2,18,"Ga. Southern","Texas St.","H",NA,NA,NA,2
2017,2,20,"Ga. Southern","UT Arlington","H",NA,NA,NA,2
2017,2,25,"Ga. Southern","Arkansas St.","V",NA,NA,NA,2
2017,2,27,"Ga. Southern","Little Rock","V",NA,NA,NA,2
2017,3,4,"Ga. Southern","Georgia St.","V",NA,NA,NA,2
2016,11,11,"Gardner-Webb","SMU","V",44,72,NA,2
2016,11,14,"Gardner-Webb","Pittsburgh","V",80,99,NA,2
2016,11,18,"Gardner-Webb","Eastern Mich.","N",68,76,NA,2
2016,11,19,"Gardner-Webb","Howard","N",94,78,NA,2
2016,11,25,"Gardner-Webb","Georgia","V",59,77,NA,2
2016,12,3,"Gardner-Webb","VMI","V",86,68,NA,2
2016,12,7,"Gardner-Webb","Hampton","H",69,63,NA,2
2016,12,10,"Gardner-Webb","Furman","H",65,68,NA,2
2016,12,18,"Gardner-Webb","Nebraska","V",70,62,NA,2
2016,12,21,"Gardner-Webb","Kansas St.","V",54,67,NA,2
2016,12,29,"Gardner-Webb","High Point","H",64,71,NA,2
2016,12,31,"Gardner-Webb","UNC Asheville","V",85,90,1,2
2017,1,4,"Gardner-Webb","Radford","V",70,59,NA,2
2017,1,7,"Gardner-Webb","Charleston So.","H",79,75,NA,2
2017,1,11,"Gardner-Webb","Campbell","H",60,76,NA,2
2017,1,14,"Gardner-Webb","Longwood","V",85,79,NA,2
2017,1,19,"Gardner-Webb","Liberty","V",NA,NA,NA,2
2017,1,21,"Gardner-Webb","Presbyterian","H",NA,NA,NA,2
2017,1,26,"Gardner-Webb","Winthrop","H",NA,NA,NA,2
2017,1,28,"Gardner-Webb","Charleston So.","V",NA,NA,NA,2
2017,2,1,"Gardner-Webb","Campbell","V",NA,NA,NA,2
2017,2,4,"Gardner-Webb","Longwood","H",NA,NA,NA,2
2017,2,9,"Gardner-Webb","Liberty","H",NA,NA,NA,2
2017,2,11,"Gardner-Webb","Winthrop","V",NA,NA,NA,2
2017,2,15,"Gardner-Webb","Radford","H",NA,NA,NA,2
2017,2,18,"Gardner-Webb","Presbyterian","V",NA,NA,NA,2
2017,2,23,"Gardner-Webb","UNC Asheville","H",NA,NA,NA,2
2017,2,25,"Gardner-Webb","High Point","V",NA,NA,NA,2
2016,11,12,"George Mason","Towson","H",61,67,NA,2
2016,11,18,"George Mason","Mt. St. Mary's","H",76,78,1,2
2016,11,21,"George Mason","Houston","N",56,93,NA,2
2016,11,22,"George Mason","Kent St.","N",79,75,NA,2
2016,11,23,"George Mason","Bradley","N",77,66,NA,2
2016,11,26,"George Mason","James Madison","H",80,77,1,2
2016,11,30,"George Mason","UNI","V",54,50,NA,2
2016,12,3,"George Mason","Mercer","H",79,68,NA,2
2016,12,7,"George Mason","Penn St.","V",85,66,NA,2
2016,12,10,"George Mason","Penn","V",79,60,NA,2
2016,12,12,"George Mason","Longwood","H",97,60,NA,2
2016,12,22,"George Mason","Prairie View","H",75,59,NA,2
2016,12,30,"George Mason","VCU","H",64,73,NA,2
2017,1,4,"George Mason","Massachusetts","H",86,81,NA,2
2017,1,7,"George Mason","St. Bonaventure","V",72,82,NA,2
2017,1,10,"George Mason","Saint Joseph's","V",75,67,NA,2
2017,1,14,"George Mason","Saint Louis","H",56,63,NA,2
2017,1,22,"George Mason","Richmond","V",NA,NA,NA,2
2017,1,25,"George Mason","George Washington","H",NA,NA,NA,2
2017,1,28,"George Mason","Massachusetts","V",NA,NA,NA,2
2017,2,1,"George Mason","Saint Louis","V",NA,NA,NA,2
2017,2,4,"George Mason","La Salle","H",NA,NA,NA,2
2017,2,8,"George Mason","Davidson","V",NA,NA,NA,2
2017,2,11,"George Mason","Fordham","H",NA,NA,NA,2
2017,2,14,"George Mason","Richmond","H",NA,NA,NA,2
2017,2,18,"George Mason","Rhode Island","H",NA,NA,NA,2
2017,2,21,"George Mason","Dayton","V",NA,NA,NA,2
2017,2,26,"George Mason","George Washington","V",NA,NA,NA,2
2017,3,1,"George Mason","Duquesne","H",NA,NA,NA,2
2017,3,4,"George Mason","VCU","V",NA,NA,NA,2
2016,11,11,"George Washington","UMES","H",75,71,NA,2
2016,11,15,"George Washington","Siena","H",77,75,NA,2
2016,11,17,"George Washington","Ark.-Pine Bluff","H",61,41,NA,2
2016,11,21,"George Washington","Georgia","N",73,81,NA,2
2016,11,22,"George Washington","UAB","N",74,81,NA,2
2016,11,26,"George Washington","Penn St.","H",68,74,NA,2
2016,11,29,"George Washington","Harvard","V",77,74,NA,2
2016,12,3,"George Washington","South Fla.","H",68,67,NA,2
2016,12,4,"George Washington","Florida St.","N",48,67,NA,2
2016,12,7,"George Washington","Temple","V",66,63,NA,2
2016,12,10,"George Washington","Howard","H",79,62,NA,2
2016,12,15,"George Washington","UCF","H",74,59,NA,2
2016,12,22,"George Washington","Miami (FL)","V",64,72,NA,2
2016,12,30,"George Washington","Saint Joseph's","V",63,68,NA,2
