"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2019,12,14,"Alabama","Penn St.","V",NA,NA,NA,2
2019,12,18,"Alabama","Samford","N",NA,NA,NA,2
2019,12,21,"Alabama","Belmont","N",NA,NA,NA,2
2019,12,29,"Alabama","Richmond","H",NA,NA,NA,2
2020,1,4,"Alabama","Florida","V",NA,NA,NA,2
2020,1,8,"Alabama","Mississippi St.","H",NA,NA,NA,2
2020,1,11,"Alabama","Kentucky","V",NA,NA,NA,2
2020,1,15,"Alabama","Auburn","H",NA,NA,NA,2
2020,1,18,"Alabama","Missouri","H",NA,NA,NA,2
2020,1,22,"Alabama","Vanderbilt","V",NA,NA,NA,2
2020,1,25,"Alabama","Kansas St.","H",NA,NA,NA,2
2020,1,29,"Alabama","LSU","V",NA,NA,NA,2
2020,2,1,"Alabama","Arkansas","H",NA,NA,NA,2
2020,2,4,"Alabama","Tennessee","H",NA,NA,NA,2
2020,2,8,"Alabama","Georgia","V",NA,NA,NA,2
2020,2,12,"Alabama","Auburn","V",NA,NA,NA,2
2020,2,15,"Alabama","LSU","H",NA,NA,NA,2
2020,2,19,"Alabama","Texas A&M","H",NA,NA,NA,2
2020,2,22,"Alabama","Ole Miss","V",NA,NA,NA,2
2020,2,25,"Alabama","Mississippi St.","V",NA,NA,NA,2
2020,2,29,"Alabama","South Carolina","H",NA,NA,NA,2
2020,3,3,"Alabama","Vanderbilt","H",NA,NA,NA,2
2020,3,7,"Alabama","Missouri","V",NA,NA,NA,2
2019,11,5,"Alabama A&M","Tennessee St.","V",66,106,NA,2
2019,11,11,"Alabama A&M","UAB","V",52,74,NA,2
2019,11,14,"Alabama A&M","Cincinnati","V",53,85,NA,2
2019,11,16,"Alabama A&M","Miami (OH)","V",63,79,NA,2
2019,11,21,"Alabama A&M","Clemson","V",NA,NA,NA,2
2019,11,25,"Alabama A&M","Troy","H",NA,NA,NA,2
2019,12,7,"Alabama A&M","Jacksonville St.","H",NA,NA,NA,2
2019,12,14,"Alabama A&M","Miami (FL)","V",NA,NA,NA,2
2019,12,17,"Alabama A&M","South Alabama","V",NA,NA,NA,2
2019,12,20,"Alabama A&M","North Ala.","H",NA,NA,NA,2
2019,12,29,"Alabama A&M","Notre Dame","V",NA,NA,NA,2
2020,1,4,"Alabama A&M","Grambling","V",NA,NA,NA,2
2020,1,6,"Alabama A&M","Jackson St.","V",NA,NA,NA,2
2020,1,11,"Alabama A&M","Ark.-Pine Bluff","H",NA,NA,NA,2
2020,1,13,"Alabama A&M","Mississippi Val.","H",NA,NA,NA,2
2020,1,18,"Alabama A&M","Alabama St.","N",NA,NA,NA,2
2020,1,25,"Alabama A&M","Alcorn","V",NA,NA,NA,2
2020,1,27,"Alabama A&M","Southern U.","V",NA,NA,NA,2
2020,2,1,"Alabama A&M","Texas Southern","H",NA,NA,NA,2
2020,2,3,"Alabama A&M","Prairie View","H",NA,NA,NA,2
2020,2,8,"Alabama A&M","Ark.-Pine Bluff","V",NA,NA,NA,2
2020,2,10,"Alabama A&M","Mississippi Val.","V",NA,NA,NA,2
2020,2,15,"Alabama A&M","Alabama St.","V",NA,NA,NA,2
2020,2,22,"Alabama A&M","Alcorn","H",NA,NA,NA,2
2020,2,24,"Alabama A&M","Southern U.","H",NA,NA,NA,2
2020,2,29,"Alabama A&M","Texas Southern","V",NA,NA,NA,2
2020,3,2,"Alabama A&M","Prairie View","V",NA,NA,NA,2
2020,3,5,"Alabama A&M","Grambling","H",NA,NA,NA,2
2020,3,7,"Alabama A&M","Jackson St.","H",NA,NA,NA,2
2019,11,5,"Alabama St.","Gonzaga","V",64,95,NA,2
2019,11,10,"Alabama St.","Missouri St.","V",50,59,NA,2
2019,11,12,"Alabama St.","Houston","V",56,84,NA,2
2019,11,20,"Alabama St.","Tennessee","V",NA,NA,NA,2
2019,11,25,"Alabama St.","VCU","V",NA,NA,NA,2
2019,11,29,"Alabama St.","Chattanooga","N",NA,NA,NA,2
2019,11,30,"Alabama St.","TBA","N",NA,NA,NA,1
2019,12,9,"Alabama St.","South Dakota","V",NA,NA,NA,2
2019,12,11,"Alabama St.","Kansas St.","V",NA,NA,NA,2
2019,12,14,"Alabama St.","Boise St.","V",NA,NA,NA,2
2019,12,20,"Alabama St.","TBA","N",NA,NA,NA,1
2019,12,21,"Alabama St.","TBA","N",NA,NA,NA,1
2019,12,22,"Alabama St.","Austin Peay","N",NA,NA,NA,2
2019,12,29,"Alabama St.","Oregon","V",NA,NA,NA,2
2020,1,4,"Alabama St.","Jackson St.","V",NA,NA,NA,2
2020,1,6,"Alabama St.","Grambling","V",NA,NA,NA,2
2020,1,11,"Alabama St.","Mississippi Val.","H",NA,NA,NA,2
2020,1,13,"Alabama St.","Ark.-Pine Bluff","H",NA,NA,NA,2
2020,1,18,"Alabama St.","Alabama A&M","N",NA,NA,NA,2
2020,1,25,"Alabama St.","Southern U.","V",NA,NA,NA,2
2020,1,27,"Alabama St.","Alcorn","V",NA,NA,NA,2
2020,2,1,"Alabama St.","Prairie View","H",NA,NA,NA,2
2020,2,3,"Alabama St.","Texas Southern","H",NA,NA,NA,2
2020,2,8,"Alabama St.","Mississippi Val.","V",NA,NA,NA,2
2020,2,10,"Alabama St.","Ark.-Pine Bluff","V",NA,NA,NA,2
2020,2,15,"Alabama St.","Alabama A&M","H",NA,NA,NA,2
2020,2,22,"Alabama St.","Southern U.","H",NA,NA,NA,2
2020,2,24,"Alabama St.","Alcorn","H",NA,NA,NA,2
2020,2,29,"Alabama St.","Prairie View","V",NA,NA,NA,2
2020,3,2,"Alabama St.","Texas Southern","V",NA,NA,NA,2
2020,3,5,"Alabama St.","Jackson St.","H",NA,NA,NA,2
2020,3,7,"Alabama St.","Grambling","H",NA,NA,NA,2
2019,11,9,"Albany (NY)","Lehigh","H",70,74,NA,2
2019,11,13,"Albany (NY)","Canisius","H",83,57,NA,2
2019,11,16,"Albany (NY)","Manhattan","V",51,57,NA,2
2019,11,19,"Albany (NY)","SUNY Potsdam","H",NA,NA,NA,1
2019,11,22,"Albany (NY)","Quinnipiac","V",NA,NA,NA,2
2019,11,23,"Albany (NY)","Sacred Heart","N",NA,NA,NA,2
2019,11,24,"Albany (NY)","Presbyterian","N",NA,NA,NA,2
2019,11,30,"Albany (NY)","American","H",NA,NA,NA,2
2019,12,4,"Albany (NY)","Yale","H",NA,NA,NA,2
2019,12,7,"Albany (NY)","Bucknell","V",NA,NA,NA,2
2019,12,10,"Albany (NY)","Boston College","V",NA,NA,NA,2
2019,12,14,"Albany (NY)","Niagara","H",NA,NA,NA,2
2019,12,18,"Albany (NY)","St. John's (NY)","V",NA,NA,NA,2
2019,12,21,"Albany (NY)","Monmouth","V",NA,NA,NA,2
2019,12,30,"Albany (NY)","Columbia","V",NA,NA,NA,2
2020,1,4,"Albany (NY)","Binghamton","V",NA,NA,NA,2
2020,1,11,"Albany (NY)","Maine","H",NA,NA,NA,2
2020,1,15,"Albany (NY)","New Hampshire","V",NA,NA,NA,2
2020,1,18,"Albany (NY)","Stony Brook","V",NA,NA,NA,2
2020,1,22,"Albany (NY)","UMass Lowell","H",NA,NA,NA,2
2020,1,25,"Albany (NY)","Hartford","H",NA,NA,NA,2
2020,1,29,"Albany (NY)","UMBC","V",NA,NA,NA,2
2020,2,1,"Albany (NY)","Vermont","H",NA,NA,NA,2
2020,2,5,"Albany (NY)","Binghamton","H",NA,NA,NA,2
2020,2,12,"Albany (NY)","Hartford","V",NA,NA,NA,2
2020,2,16,"Albany (NY)","Maine","V",NA,NA,NA,2
2020,2,20,"Albany (NY)","UMBC","H",NA,NA,NA,2
2020,2,22,"Albany (NY)","New Hampshire","H",NA,NA,NA,2
2020,2,26,"Albany (NY)","UMass Lowell","V",NA,NA,NA,2
2020,2,29,"Albany (NY)","Stony Brook","H",NA,NA,NA,2
2020,3,3,"Albany (NY)","Vermont","V",NA,NA,NA,2
2019,11,5,"Alcorn","DePaul","V",54,72,NA,2
2019,11,9,"Alcorn","La.-Monroe","V",72,73,NA,2
2019,11,12,"Alcorn","Paul Quinn","H",111,59,NA,1
2019,11,16,"Alcorn","Memphis","V",56,102,NA,2
2019,11,19,"Alcorn","NC State","V",NA,NA,NA,2
2019,11,21,"Alcorn","Our Lady of the Lake","H",NA,NA,NA,1
2019,11,27,"Alcorn","Little Rock","V",NA,NA,NA,2
2019,12,9,"Alcorn","Rust","H",NA,NA,NA,1
2019,12,16,"Alcorn","Tulane","V",NA,NA,NA,2
2019,12,20,"Alcorn","Ecclesia","H",NA,NA,NA,1
2019,12,29,"Alcorn","Santa Clara","V",NA,NA,NA,2
2020,1,4,"Alcorn","Prairie View","V",NA,NA,NA,2
2020,1,6,"Alcorn","Texas Southern","V",NA,NA,NA,2
2020,1,11,"Alcorn","Jackson St.","H",NA,NA,NA,2
2020,1,13,"Alcorn","Grambling","H",NA,NA,NA,2
2020,1,18,"Alcorn","Mississippi Val.","V",NA,NA,NA,2
2020,1,20,"Alcorn","Ark.-Pine Bluff","V",NA,NA,NA,2
2020,1,25,"Alcorn","Alabama A&M","H",NA,NA,NA,2
2020,1,27,"Alcorn","Alabama St.","H",NA,NA,NA,2
2020,2,1,"Alcorn","Southern U.","V",NA,NA,NA,2
2020,2,8,"Alcorn","Jackson St.","V",NA,NA,NA,2
2020,2,10,"Alcorn","Grambling","V",NA,NA,NA,2
2020,2,15,"Alcorn","Mississippi Val.","H",NA,NA,NA,2
2020,2,17,"Alcorn","Ark.-Pine Bluff","H",NA,NA,NA,2
2020,2,22,"Alcorn","Alabama A&M","V",NA,NA,NA,2
2020,2,24,"Alcorn","Alabama St.","V",NA,NA,NA,2
2020,2,29,"Alcorn","Southern U.","H",NA,NA,NA,2
2020,3,5,"Alcorn","Prairie View","H",NA,NA,NA,2
2020,3,7,"Alcorn","Texas Southern","H",NA,NA,NA,2
2019,11,5,"American","Siena","V",80,96,NA,2
2019,11,8,"American","William & Mary","H",70,79,NA,2
2019,11,12,"American","George Washington","V",67,65,NA,2
2019,11,16,"American","Saint Francis (PA)","V",NA,NA,NA,2
2019,11,26,"American","Howard","H",NA,NA,NA,2
2019,11,30,"American","Albany (NY)","V",NA,NA,NA,2
2019,12,3,"American","UMBC","H",NA,NA,NA,2
2019,12,7,"American","George Mason","V",NA,NA,NA,2
2019,12,17,"American","Mount St. Mary's","V",NA,NA,NA,2
2019,12,21,"American","Stony Brook","H",NA,NA,NA,2
2019,12,28,"American","Georgetown","V",NA,NA,NA,2
2020,1,2,"American","Colgate","V",NA,NA,NA,2
2020,1,5,"American","Boston U.","H",NA,NA,NA,2
2020,1,8,"American","Army West Point","V",NA,NA,NA,2
2020,1,11,"American","Lehigh","V",NA,NA,NA,2
2020,1,15,"American","Bucknell","H",NA,NA,NA,2
2020,1,18,"American","Holy Cross","H",NA,NA,NA,2
2020,1,22,"American","Loyola Maryland","V",NA,NA,NA,2
2020,1,25,"American","Colgate","H",NA,NA,NA,2
2020,1,27,"American","Lehigh","H",NA,NA,NA,2
2020,2,1,"American","Lafayette","V",NA,NA,NA,2
2020,2,5,"American","Navy","V",NA,NA,NA,2
2020,2,8,"American","Army West Point","H",NA,NA,NA,2
2020,2,12,"American","Loyola Maryland","H",NA,NA,NA,2
2020,2,15,"American","Bucknell","V",NA,NA,NA,2
2020,2,19,"American","Navy","H",NA,NA,NA,2
2020,2,23,"American","Boston U.","V",NA,NA,NA,2
2020,2,26,"American","Lafayette","H",NA,NA,NA,2
2020,2,29,"American","Holy Cross","V",NA,NA,NA,2
2019,11,5,"Appalachian St.","Michigan","V",71,79,NA,2
2019,11,7,"Appalachian St.","Ferrum","H",83,56,NA,1
2019,11,12,"Appalachian St.","East Carolina","H",68,62,NA,2
2019,11,15,"Appalachian St.","Montana St.","N",56,59,NA,2
2019,11,16,"Appalachian St.","Tennessee Tech","N",69,47,NA,2
2019,11,18,"Appalachian St.","UNC Greensboro","V",NA,NA,NA,2
2019,11,21,"Appalachian St.","Charlotte","H",NA,NA,NA,2
2019,11,26,"Appalachian St.","ETSU","V",NA,NA,NA,2
2019,12,3,"Appalachian St.","St. Andrews","H",NA,NA,NA,1
2019,12,14,"Appalachian St.","Howard","V",NA,NA,NA,2
2019,12,19,"Appalachian St.","South Alabama","V",NA,NA,NA,2
2019,12,21,"Appalachian St.","Troy","V",NA,NA,NA,2
2019,12,29,"Appalachian St.","NC State","V",NA,NA,NA,2
2020,1,2,"Appalachian St.","Georgia St.","H",NA,NA,NA,2
2020,1,4,"Appalachian St.","Ga. Southern","H",NA,NA,NA,2
2020,1,6,"Appalachian St.","Louisiana","H",NA,NA,NA,2
2020,1,9,"Appalachian St.","UT Arlington","V",NA,NA,NA,2
2020,1,11,"Appalachian St.","Texas St.","V",NA,NA,NA,2
2020,1,16,"Appalachian St.","Arkansas St.","H",NA,NA,NA,2
2020,1,18,"Appalachian St.","Little Rock","H",NA,NA,NA,2
2020,1,25,"Appalachian St.","Coastal Carolina","V",NA,NA,NA,2
2020,1,30,"Appalachian St.","Arkansas St.","V",NA,NA,NA,2
2020,2,1,"Appalachian St.","Little Rock","V",NA,NA,NA,2
2020,2,6,"Appalachian St.","UT Arlington","H",NA,NA,NA,2
2020,2,8,"Appalachian St.","Texas St.","H",NA,NA,NA,2
2020,2,13,"Appalachian St.","Georgia St.","V",NA,NA,NA,2
2020,2,15,"Appalachian St.","Ga. Southern","V",NA,NA,NA,2
2020,2,20,"Appalachian St.","South Alabama","H",NA,NA,NA,2
2020,2,22,"Appalachian St.","Troy","H",NA,NA,NA,2
2020,2,29,"Appalachian St.","Coastal Carolina","H",NA,NA,NA,2
2020,3,3,"Appalachian St.","La.-Monroe","V",NA,NA,NA,2
2019,11,6,"Arizona","Northern Ariz.","H",91,52,NA,2
2019,11,10,"Arizona","Illinois","H",90,69,NA,2
2019,11,14,"Arizona","San Jose St.","H",87,39,NA,2
2019,11,17,"Arizona","New Mexico St.","H",NA,NA,NA,2
2019,11,21,"Arizona","South Dakota St.","H",NA,NA,NA,2
2019,11,24,"Arizona","Long Beach St.","H",NA,NA,NA,2
2019,11,28,"Arizona","Pepperdine","N",NA,NA,NA,2
2019,12,7,"Arizona","Baylor","V",NA,NA,NA,2
2019,12,11,"Arizona","Omaha","H",NA,NA,NA,2
2019,12,14,"Arizona","Gonzaga","H",NA,NA,NA,2
2019,12,21,"Arizona","St. John's (NY)","N",NA,NA,NA,2
2020,1,4,"Arizona","Arizona St.","H",NA,NA,NA,2
2020,1,9,"Arizona","Oregon","V",NA,NA,NA,2
2020,1,12,"Arizona","Oregon St.","V",NA,NA,NA,2
2020,1,16,"Arizona","Utah","H",NA,NA,NA,2
2020,1,18,"Arizona","Colorado","H",NA,NA,NA,2
2020,1,25,"Arizona","Arizona St.","V",NA,NA,NA,2
2020,1,30,"Arizona","Washington","V",NA,NA,NA,2
2020,2,1,"Arizona","Washington St.","V",NA,NA,NA,2
2020,2,6,"Arizona","Southern California","H",NA,NA,NA,2
2020,2,8,"Arizona","UCLA","H",NA,NA,NA,2
2020,2,13,"Arizona","California","V",NA,NA,NA,2
2020,2,15,"Arizona","Stanford","V",NA,NA,NA,2
2020,2,20,"Arizona","Oregon St.","H",NA,NA,NA,2
2020,2,22,"Arizona","Oregon","H",NA,NA,NA,2
2020,2,27,"Arizona","Southern California","V",NA,NA,NA,2
2020,2,29,"Arizona","UCLA","V",NA,NA,NA,2
2020,3,5,"Arizona","Washington St.","H",NA,NA,NA,2
2020,3,7,"Arizona","Washington","H",NA,NA,NA,2
2019,11,8,"Arizona St.","Colorado","N",71,81,NA,2
2019,11,14,"Arizona St.","Central Conn. St.","H",90,49,NA,2
2019,11,17,"Arizona St.","Rider","H",NA,NA,NA,2
2019,11,23,"Arizona St.","St. John's (NY)","N",NA,NA,NA,2
2019,11,24,"Arizona St.","TBA","N",NA,NA,NA,1
2019,11,26,"Arizona St.","Princeton","V",NA,NA,NA,2
2019,12,3,"Arizona St.","San Francisco","V",NA,NA,NA,2
2019,12,7,"Arizona St.","Louisiana","H",NA,NA,NA,2
2019,12,11,"Arizona St.","Prairie View","H",NA,NA,NA,2
2019,12,14,"Arizona St.","Georgia","H",NA,NA,NA,2
2019,12,18,"Arizona St.","Saint Mary's (CA)","N",NA,NA,NA,2
2019,12,21,"Arizona St.","Creighton","H",NA,NA,NA,2
2019,12,28,"Arizona St.","Texas Southern","H",NA,NA,NA,2
2020,1,4,"Arizona St.","Arizona","V",NA,NA,NA,2
2020,1,9,"Arizona St.","Oregon St.","V",NA,NA,NA,2
2020,1,11,"Arizona St.","Oregon","V",NA,NA,NA,2
2020,1,16,"Arizona St.","Colorado","H",NA,NA,NA,2
2020,1,18,"Arizona St.","Utah","H",NA,NA,NA,2
2020,1,25,"Arizona St.","Arizona","H",NA,NA,NA,2
2020,1,29,"Arizona St.","Washington St.","V",NA,NA,NA,2
2020,2,1,"Arizona St.","Washington","V",NA,NA,NA,2
2020,2,6,"Arizona St.","UCLA","H",NA,NA,NA,2
2020,2,8,"Arizona St.","Southern California","H",NA,NA,NA,2
2020,2,13,"Arizona St.","Stanford","V",NA,NA,NA,2
2020,2,16,"Arizona St.","California","V",NA,NA,NA,2
2020,2,20,"Arizona St.","Oregon","H",NA,NA,NA,2
2020,2,22,"Arizona St.","Oregon St.","H",NA,NA,NA,2
2020,2,27,"Arizona St.","UCLA","V",NA,NA,NA,2
2020,2,29,"Arizona St.","Southern California","V",NA,NA,NA,2
2020,3,5,"Arizona St.","Washington","H",NA,NA,NA,2
2020,3,7,"Arizona St.","Washington St.","H",NA,NA,NA,2
2019,11,5,"Ark.-Pine Bluff","South Fla.","V",41,70,NA,2
2019,11,9,"Ark.-Pine Bluff","Gonzaga","V",60,110,NA,2
2019,11,16,"Ark.-Pine Bluff","Grand Canyon","V",NA,NA,NA,2
2019,11,19,"Ark.-Pine Bluff","Kansas St.","V",NA,NA,NA,2
2019,11,21,"Ark.-Pine Bluff","Pittsburgh","V",NA,NA,NA,2
2019,11,30,"Ark.-Pine Bluff","Sam Houston St.","V",NA,NA,NA,2
2019,12,4,"Ark.-Pine Bluff","Tulsa","V",NA,NA,NA,2
2019,12,7,"Ark.-Pine Bluff","UTEP","V",NA,NA,NA,2
2019,12,14,"Ark.-Pine Bluff","Oregon St.","V",NA,NA,NA,2
2019,12,21,"Ark.-Pine Bluff","North Texas","V",NA,NA,NA,2
2019,12,29,"Ark.-Pine Bluff","New Mexico St.","V",NA,NA,NA,2
2019,12,29,"Ark.-Pine Bluff","Washington St.","V",NA,NA,NA,2
2020,1,4,"Ark.-Pine Bluff","Mississippi Val.","V",NA,NA,NA,2
2020,1,11,"Ark.-Pine Bluff","Alabama A&M","V",NA,NA,NA,2
2020,1,13,"Ark.-Pine Bluff","Alabama St.","V",NA,NA,NA,2
2020,1,18,"Ark.-Pine Bluff","Southern U.","H",NA,NA,NA,2
