date,location,team,opponent,team_score,opp_score,postponed,canceled,logo_url,game_id
2024-01-11,V,Binghamton,Bryant,69,77,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Bryant_Bulldogs_logo.svg/296px-Bryant_Bulldogs_logo.svg.png,1
2024-01-13,V,Binghamton,UAlbany,75,95,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Albany_Great_Danes_logo.svg/200px-Albany_Great_Danes_logo.svg.png,2
2024-01-18,H,Binghamton,Vermont,62,82,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Vermont_Catamounts_logo.svg/246px-Vermont_Catamounts_logo.svg.png,3
2024-01-20,H,Binghamton,UMass Lowell,60,80,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/4/43/UMass_Lowell_River_Hawks_logo.svg/320px-UMass_Lowell_River_Hawks_logo.svg.png,4
2024-01-25,V,Binghamton,New Hampshire,73,79,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/New_Hampshire_Wildcats_logo.svg/284px-New_Hampshire_Wildcats_logo.svg.png,5
2024-01-27,V,Binghamton,Maine,51,50,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Maine_Black_Bears_logo.svg/313px-Maine_Black_Bears_logo.svg.png,6
2024-02-01,H,Binghamton,NJIT,75,66,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/NJIT_Highlanders_logo.svg/274px-NJIT_Highlanders_logo.svg.png,7
2024-02-03,V,Binghamton,Vermont,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Vermont_Catamounts_logo.svg/246px-Vermont_Catamounts_logo.svg.png,8
2024-02-08,H,Binghamton,UAlbany,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Albany_Great_Danes_logo.svg/200px-Albany_Great_Danes_logo.svg.png,9
2024-02-10,H,Binghamton,Bryant,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Bryant_Bulldogs_logo.svg/296px-Bryant_Bulldogs_logo.svg.png,10
2024-02-15,H,Binghamton,UMBC,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/UMBC_Retrievers_logo.svg/259px-UMBC_Retrievers_logo.svg.png,11
2024-02-17,V,Binghamton,NJIT,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/NJIT_Highlanders_logo.svg/274px-NJIT_Highlanders_logo.svg.png,12
2024-02-22,V,Binghamton,UMass Lowell,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/4/43/UMass_Lowell_River_Hawks_logo.svg/320px-UMass_Lowell_River_Hawks_logo.svg.png,13
2024-02-29,H,Binghamton,Maine,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Maine_Black_Bears_logo.svg/313px-Maine_Black_Bears_logo.svg.png,14
