date,location,team,opponent,team_score,opp_score,postponed,canceled,logo_url,game_id
2025-01-02,H,FIU,Middle Tenn.,69,73,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/e/ea/Middle_Tennessee_MT_Logomark.svg,1
2025-01-04,H,FIU,Western Ky.,85,66,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/WKU_Athletics_logo.svg/320px-WKU_Athletics_logo.svg.png,2
2025-01-09,V,FIU,Louisiana Tech,64,81,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Louisiana_Tech_Athletics_logo.svg/320px-Louisiana_Tech_Athletics_logo.svg.png,3
2025-01-11,V,FIU,Sam Houston,74,81,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/d/de/SHSU_athletics_logo.svg,4
2025-01-16,H,FIU,New Mexico St.,52,59,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/New_Mexico_State_Aggies_logo.svg/320px-New_Mexico_State_Aggies_logo.svg.png,5
2025-01-18,H,FIU,UTEP,73,81,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/238px-UTEP_Miners_logo.svg.png,6
2025-01-25,H,FIU,Liberty,59,82,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Liberty_Flames_logo.svg/266px-Liberty_Flames_logo.svg.png,7
2025-01-30,V,FIU,Jacksonville St.,67,71,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Jacksonville_State_Gamecocks_logo.svg/320px-Jacksonville_State_Gamecocks_logo.svg.png,8
2025-02-01,V,FIU,Kennesaw St.,67,73,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Kennesaw_State_Owls_logo.svg/254px-Kennesaw_State_Owls_logo.svg.png,9
2025-02-06,H,FIU,Sam Houston,85,82,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/d/de/SHSU_athletics_logo.svg,10
2025-02-08,H,FIU,Louisiana Tech,71,82,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Louisiana_Tech_Athletics_logo.svg/320px-Louisiana_Tech_Athletics_logo.svg.png,11
2025-02-13,V,FIU,UTEP,63,77,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/238px-UTEP_Miners_logo.svg.png,12
2025-02-15,V,FIU,New Mexico St.,48,76,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/New_Mexico_State_Aggies_logo.svg/320px-New_Mexico_State_Aggies_logo.svg.png,13
2025-02-22,V,FIU,Liberty,45,58,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Liberty_Flames_logo.svg/266px-Liberty_Flames_logo.svg.png,14
2025-02-27,H,FIU,Kennesaw St.,76,61,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Kennesaw_State_Owls_logo.svg/254px-Kennesaw_State_Owls_logo.svg.png,15
2025-03-01,H,FIU,Jacksonville St.,79,84,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Jacksonville_State_Gamecocks_logo.svg/320px-Jacksonville_State_Gamecocks_logo.svg.png,16
2025-03-06,V,FIU,Western Ky.,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/WKU_Athletics_logo.svg/320px-WKU_Athletics_logo.svg.png,17
2025-03-08,V,FIU,Middle Tenn.,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/e/ea/Middle_Tennessee_MT_Logomark.svg,18
2025-01-04,V,Jacksonville St.,Kennesaw St.,71,83,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Kennesaw_State_Owls_logo.svg/254px-Kennesaw_State_Owls_logo.svg.png,1
2025-01-09,V,Jacksonville St.,Western Ky.,73,67,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/WKU_Athletics_logo.svg/320px-WKU_Athletics_logo.svg.png,2
2025-01-11,V,Jacksonville St.,Middle Tenn.,64,81,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/e/ea/Middle_Tennessee_MT_Logomark.svg,3
2025-01-16,H,Jacksonville St.,Louisiana Tech,63,61,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Louisiana_Tech_Athletics_logo.svg/320px-Louisiana_Tech_Athletics_logo.svg.png,4
2025-01-18,H,Jacksonville St.,Sam Houston,70,62,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/d/de/SHSU_athletics_logo.svg,5
2025-01-23,V,Jacksonville St.,UTEP,73,66,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/238px-UTEP_Miners_logo.svg.png,6
2025-01-25,V,Jacksonville St.,New Mexico St.,65,59,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/New_Mexico_State_Aggies_logo.svg/320px-New_Mexico_State_Aggies_logo.svg.png,7
2025-01-30,H,Jacksonville St.,FIU,71,67,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/FIU_Panthers_logo.svg/185px-FIU_Panthers_logo.svg.png,8
2025-02-01,H,Jacksonville St.,Liberty,72,61,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Liberty_Flames_logo.svg/266px-Liberty_Flames_logo.svg.png,9
2025-02-06,H,Jacksonville St.,Middle Tenn.,77,63,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/e/ea/Middle_Tennessee_MT_Logomark.svg,10
2025-02-08,H,Jacksonville St.,Western Ky.,85,83,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/WKU_Athletics_logo.svg/320px-WKU_Athletics_logo.svg.png,11
2025-02-13,V,Jacksonville St.,Sam Houston,61,66,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/d/de/SHSU_athletics_logo.svg,12
2025-02-15,V,Jacksonville St.,Louisiana Tech,70,68,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Louisiana_Tech_Athletics_logo.svg/320px-Louisiana_Tech_Athletics_logo.svg.png,13
2025-02-20,H,Jacksonville St.,New Mexico St.,52,61,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/New_Mexico_State_Aggies_logo.svg/320px-New_Mexico_State_Aggies_logo.svg.png,14
2025-02-22,H,Jacksonville St.,UTEP,73,65,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/238px-UTEP_Miners_logo.svg.png,15
2025-02-27,V,Jacksonville St.,Liberty,55,59,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Liberty_Flames_logo.svg/266px-Liberty_Flames_logo.svg.png,16
2025-03-01,V,Jacksonville St.,FIU,84,79,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/FIU_Panthers_logo.svg/185px-FIU_Panthers_logo.svg.png,17
2025-03-08,H,Jacksonville St.,Kennesaw St.,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Kennesaw_State_Owls_logo.svg/254px-Kennesaw_State_Owls_logo.svg.png,18
2025-01-04,H,Kennesaw St.,Jacksonville St.,83,71,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Jacksonville_State_Gamecocks_logo.svg/320px-Jacksonville_State_Gamecocks_logo.svg.png,1
2025-01-09,V,Kennesaw St.,Middle Tenn.,79,84,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/e/ea/Middle_Tennessee_MT_Logomark.svg,2
2025-01-11,V,Kennesaw St.,Western Ky.,69,85,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/WKU_Athletics_logo.svg/320px-WKU_Athletics_logo.svg.png,3
2025-01-16,H,Kennesaw St.,Sam Houston,75,69,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/d/de/SHSU_athletics_logo.svg,4
2025-01-18,H,Kennesaw St.,Louisiana Tech,78,76,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Louisiana_Tech_Athletics_logo.svg/320px-Louisiana_Tech_Athletics_logo.svg.png,5
2025-01-23,V,Kennesaw St.,New Mexico St.,69,56,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/New_Mexico_State_Aggies_logo.svg/320px-New_Mexico_State_Aggies_logo.svg.png,6
2025-01-25,V,Kennesaw St.,UTEP,71,73,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/238px-UTEP_Miners_logo.svg.png,7
2025-01-30,H,Kennesaw St.,Liberty,68,76,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Liberty_Flames_logo.svg/266px-Liberty_Flames_logo.svg.png,8
2025-02-01,H,Kennesaw St.,FIU,73,67,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/FIU_Panthers_logo.svg/185px-FIU_Panthers_logo.svg.png,9
2025-02-06,H,Kennesaw St.,Western Ky.,76,69,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/WKU_Athletics_logo.svg/320px-WKU_Athletics_logo.svg.png,10
2025-02-08,H,Kennesaw St.,Middle Tenn.,75,76,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/commons/e/ea/Middle_Tennessee_MT_Logomark.svg,11
2025-02-13,V,Kennesaw St.,Louisiana Tech,69,47,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Louisiana_Tech_Athletics_logo.svg/320px-Louisiana_Tech_Athletics_logo.svg.png,12
2025-02-15,V,Kennesaw St.,Sam Houston,76,78,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/d/de/SHSU_athletics_logo.svg,13
2025-02-20,H,Kennesaw St.,UTEP,83,73,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/UTEP_Miners_logo.svg/238px-UTEP_Miners_logo.svg.png,14
2025-02-22,H,Kennesaw St.,New Mexico St.,49,60,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/New_Mexico_State_Aggies_logo.svg/320px-New_Mexico_State_Aggies_logo.svg.png,15
2025-02-27,V,Kennesaw St.,FIU,61,76,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/FIU_Panthers_logo.svg/185px-FIU_Panthers_logo.svg.png,16
2025-03-02,V,Kennesaw St.,Liberty,85,80,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Liberty_Flames_logo.svg/266px-Liberty_Flames_logo.svg.png,17
2025-03-08,V,Kennesaw St.,Jacksonville St.,NA,NA,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Jacksonville_State_Gamecocks_logo.svg/320px-Jacksonville_State_Gamecocks_logo.svg.png,18
2025-01-02,H,Liberty,Western Ky.,70,71,FALSE,FALSE,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/WKU_Athletics_logo.svg/320px-WKU_Athletics_logo.svg.png,1
