"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2018,3,3,"Air Force","San Jose St.","H",NA,NA,NA,2
2017,11,11,"Akron","Cleveland St.","H",67,57,NA,2
2017,11,18,"Akron","UT Martin","H",NA,NA,NA,2
2017,11,25,"Akron","Dayton","V",NA,NA,NA,2
2017,11,28,"Akron","Chattanooga","H",NA,NA,NA,2
2017,12,2,"Akron","Marshall","V",NA,NA,NA,2
2017,12,6,"Akron","Fort Wayne","H",NA,NA,NA,2
2017,12,9,"Akron","Appalachian St.","H",NA,NA,NA,2
2017,12,16,"Akron","Mississippi Val.","H",NA,NA,NA,2
2017,12,22,"Akron","Southern California","H",NA,NA,NA,2
2018,1,2,"Akron","Western Mich.","V",NA,NA,NA,2
2018,1,5,"Akron","Toledo","V",NA,NA,NA,2
2018,1,9,"Akron","Buffalo","H",NA,NA,NA,2
2018,1,13,"Akron","Bowling Green","H",NA,NA,NA,2
2018,1,16,"Akron","Eastern Mich.","V",NA,NA,NA,2
2018,1,20,"Akron","Northern Ill.","H",NA,NA,NA,2
2018,1,23,"Akron","Ohio","H",NA,NA,NA,2
2018,1,27,"Akron","Ball St.","V",NA,NA,NA,2
2018,1,30,"Akron","Miami (OH)","V",NA,NA,NA,2
2018,2,3,"Akron","Toledo","H",NA,NA,NA,2
2018,2,6,"Akron","Ohio","V",NA,NA,NA,2
2018,2,10,"Akron","Central Mich.","H",NA,NA,NA,2
2018,2,13,"Akron","Ball St.","H",NA,NA,NA,2
2018,2,17,"Akron","Kent St.","V",NA,NA,NA,2
2018,2,20,"Akron","Bowling Green","V",NA,NA,NA,2
2018,2,24,"Akron","Miami (OH)","H",NA,NA,NA,2
2018,2,27,"Akron","Buffalo","V",NA,NA,NA,2
2018,3,2,"Akron","Kent St.","H",NA,NA,NA,2
2017,11,10,"Alabama","Memphis","N",82,70,NA,2
2017,11,14,"Alabama","Lipscomb","H",86,64,NA,2
2017,11,17,"Alabama","Alabama A&M","H",104,67,NA,2
2017,11,21,"Alabama","UT Arlington","H",NA,NA,NA,2
2017,11,24,"Alabama","BYU","H",NA,NA,NA,2
2017,11,25,"Alabama","Minnesota","H",NA,NA,NA,2
2017,11,29,"Alabama","Louisiana Tech","H",NA,NA,NA,2
2017,12,3,"Alabama","UCF","H",NA,NA,NA,2
2017,12,6,"Alabama","Rhode Island","H",NA,NA,NA,2
2017,12,9,"Alabama","Arizona","V",NA,NA,NA,2
2017,12,19,"Alabama","Mercer","H",NA,NA,NA,2
2017,12,22,"Alabama","Texas","H",NA,NA,NA,2
2017,12,30,"Alabama","Texas A&M","H",NA,NA,NA,2
2018,1,2,"Alabama","Vanderbilt","V",NA,NA,NA,2
2018,1,6,"Alabama","Georgia","V",NA,NA,NA,2
2018,1,9,"Alabama","South Carolina","H",NA,NA,NA,2
2018,1,13,"Alabama","LSU","V",NA,NA,NA,2
2018,1,17,"Alabama","Auburn","H",NA,NA,NA,2
2018,1,20,"Alabama","Mississippi St.","H",NA,NA,NA,2
2018,1,23,"Alabama","Ole Miss","V",NA,NA,NA,2
2018,1,27,"Alabama","Oklahoma","H",NA,NA,NA,2
2018,1,31,"Alabama","Missouri","H",NA,NA,NA,2
2018,2,3,"Alabama","Florida","V",NA,NA,NA,2
2018,2,6,"Alabama","Mississippi St.","V",NA,NA,NA,2
2018,2,10,"Alabama","Tennessee","H",NA,NA,NA,2
2018,2,13,"Alabama","LSU","H",NA,NA,NA,2
2018,2,17,"Alabama","Kentucky","V",NA,NA,NA,2
2018,2,21,"Alabama","Auburn","V",NA,NA,NA,2
2018,2,24,"Alabama","Arkansas","H",NA,NA,NA,2
2018,2,27,"Alabama","Florida","H",NA,NA,NA,2
2018,3,3,"Alabama","Texas A&M","V",NA,NA,NA,2
2017,11,11,"Alabama A&M","Ohio","V",53,61,NA,2
2017,11,13,"Alabama A&M","Samford","V",68,87,NA,2
2017,11,17,"Alabama A&M","Alabama","V",67,104,NA,2
2017,11,21,"Alabama A&M","Minnesota","V",NA,NA,NA,2
2017,11,24,"Alabama A&M","Niagara","V",NA,NA,NA,2
2017,11,29,"Alabama A&M","Georgia St.","H",NA,NA,NA,2
2017,12,2,"Alabama A&M","Austin Peay","V",NA,NA,NA,2
2017,12,11,"Alabama A&M","DePaul","V",NA,NA,NA,2
2017,12,13,"Alabama A&M","Southern Miss.","H",NA,NA,NA,2
2017,12,16,"Alabama A&M","UAB","V",NA,NA,NA,2
2017,12,21,"Alabama A&M","Michigan","V",NA,NA,NA,2
2017,12,23,"Alabama A&M","Georgetown","V",NA,NA,NA,2
2018,1,1,"Alabama A&M","Grambling","V",NA,NA,NA,2
2018,1,3,"Alabama A&M","Jackson St.","V",NA,NA,NA,2
2018,1,6,"Alabama A&M","Ark.-Pine Bluff","H",NA,NA,NA,2
2018,1,8,"Alabama A&M","Mississippi Val.","H",NA,NA,NA,2
2018,1,13,"Alabama A&M","Alabama St.","V",NA,NA,NA,2
2018,1,20,"Alabama A&M","Alcorn","V",NA,NA,NA,2
2018,1,22,"Alabama A&M","Southern U.","V",NA,NA,NA,2
2018,1,27,"Alabama A&M","Texas Southern","H",NA,NA,NA,2
2018,1,29,"Alabama A&M","Prairie View","H",NA,NA,NA,2
2018,2,3,"Alabama A&M","Ark.-Pine Bluff","V",NA,NA,NA,2
2018,2,5,"Alabama A&M","Mississippi Val.","V",NA,NA,NA,2
2018,2,10,"Alabama A&M","Alabama St.","H",NA,NA,NA,2
2018,2,17,"Alabama A&M","Alcorn","H",NA,NA,NA,2
2018,2,19,"Alabama A&M","Southern U.","H",NA,NA,NA,2
2018,2,24,"Alabama A&M","Texas Southern","V",NA,NA,NA,2
2018,2,26,"Alabama A&M","Prairie View","V",NA,NA,NA,2
2018,3,1,"Alabama A&M","Grambling","H",NA,NA,NA,2
2018,3,3,"Alabama A&M","Jackson St.","H",NA,NA,NA,2
2017,11,10,"Alabama St.","Mississippi St.","V",68,96,NA,2
2017,11,12,"Alabama St.","Iowa","V",58,92,NA,2
2017,11,14,"Alabama St.","South Dakota St.","V",63,94,NA,2
2017,11,17,"Alabama St.","Oregon","V",56,114,NA,2
2017,11,20,"Alabama St.","Chattanooga","V",NA,NA,NA,2
2017,11,27,"Alabama St.","Cincinnati","V",NA,NA,NA,2
2017,11,30,"Alabama St.","Jacksonville St.","V",NA,NA,NA,2
2017,12,12,"Alabama St.","Tennessee St.","H",NA,NA,NA,2
2017,12,16,"Alabama St.","Winthrop","H",NA,NA,NA,2
2017,12,21,"Alabama St.","Louisiana Tech","H",NA,NA,NA,2
2018,1,1,"Alabama St.","Jackson St.","V",NA,NA,NA,2
2018,1,3,"Alabama St.","Grambling","V",NA,NA,NA,2
2018,1,6,"Alabama St.","Mississippi Val.","H",NA,NA,NA,2
2018,1,8,"Alabama St.","Ark.-Pine Bluff","H",NA,NA,NA,2
2018,1,13,"Alabama St.","Alabama A&M","H",NA,NA,NA,2
2018,1,20,"Alabama St.","Southern U.","H",NA,NA,NA,2
2018,1,22,"Alabama St.","Alcorn","V",NA,NA,NA,2
2018,1,27,"Alabama St.","Prairie View","H",NA,NA,NA,2
2018,1,29,"Alabama St.","Texas Southern","H",NA,NA,NA,2
2018,2,3,"Alabama St.","Mississippi Val.","V",NA,NA,NA,2
2018,2,5,"Alabama St.","Ark.-Pine Bluff","V",NA,NA,NA,2
2018,2,10,"Alabama St.","Alabama A&M","V",NA,NA,NA,2
2018,2,17,"Alabama St.","Southern U.","H",NA,NA,NA,2
2018,2,19,"Alabama St.","Alcorn","H",NA,NA,NA,2
2018,2,24,"Alabama St.","Prairie View","V",NA,NA,NA,2
2018,2,26,"Alabama St.","Texas Southern","V",NA,NA,NA,2
2018,3,1,"Alabama St.","Jackson St.","H",NA,NA,NA,2
2018,3,3,"Alabama St.","Grambling","H",NA,NA,NA,2
2017,11,10,"Albany (NY)","Iona","H",69,67,NA,2
2017,11,13,"Albany (NY)","Boston U.","V",88,74,NA,2
2017,11,17,"Albany (NY)","Yale","H",NA,NA,NA,2
2017,11,22,"Albany (NY)","Dartmouth","V",NA,NA,NA,2
2017,11,25,"Albany (NY)","Holy Cross","V",NA,NA,NA,2
2017,11,27,"Albany (NY)","Monmouth","V",NA,NA,NA,2
2017,11,29,"Albany (NY)","Colgate","H",NA,NA,NA,2
2017,12,2,"Albany (NY)","Columbia","H",NA,NA,NA,2
2017,12,6,"Albany (NY)","Bryant","H",NA,NA,NA,2
2017,12,9,"Albany (NY)","Siena","V",NA,NA,NA,2
2017,12,12,"Albany (NY)","Memphis","V",NA,NA,NA,2
2017,12,16,"Albany (NY)","Canisius","H",NA,NA,NA,2
2017,12,20,"Albany (NY)","Louisville","V",NA,NA,NA,2
2017,12,28,"Albany (NY)","Kent St.","H",NA,NA,NA,2
2018,1,3,"Albany (NY)","Hartford","H",NA,NA,NA,2
2018,1,6,"Albany (NY)","New Hampshire","V",NA,NA,NA,2
2018,1,10,"Albany (NY)","Stony Brook","H",NA,NA,NA,2
2018,1,13,"Albany (NY)","Maine","V",NA,NA,NA,2
2018,1,15,"Albany (NY)","Binghamton","V",NA,NA,NA,2
2018,1,18,"Albany (NY)","UMass Lowell","H",NA,NA,NA,2
2018,1,21,"Albany (NY)","UMBC","H",NA,NA,NA,2
2018,1,24,"Albany (NY)","Vermont","V",NA,NA,NA,2
2018,1,27,"Albany (NY)","Stony Brook","V",NA,NA,NA,2
2018,2,3,"Albany (NY)","New Hampshire","H",NA,NA,NA,2
2018,2,8,"Albany (NY)","Vermont","H",NA,NA,NA,2
2018,2,11,"Albany (NY)","Hartford","V",NA,NA,NA,2
2018,2,15,"Albany (NY)","UMass Lowell","V",NA,NA,NA,2
2018,2,18,"Albany (NY)","UMBC","V",NA,NA,NA,2
2018,2,24,"Albany (NY)","Maine","H",NA,NA,NA,2
2018,2,27,"Albany (NY)","Binghamton","H",NA,NA,NA,2
2017,11,10,"Alcorn","LSU","V",59,99,NA,2
2017,11,12,"Alcorn","Creighton","V",72,109,NA,2
2017,11,13,"Alcorn","UNI","V",45,73,NA,2
2017,11,17,"Alcorn","Baylor","V",NA,NA,NA,2
2017,11,19,"Alcorn","Central Ark.","V",NA,NA,NA,2
2017,11,22,"Alcorn","Yale","H",NA,NA,NA,2
2017,11,29,"Alcorn","Tulane","V",NA,NA,NA,2
2017,12,10,"Alcorn","Iowa St.","V",NA,NA,NA,2
2017,12,22,"Alcorn","Vanderbilt","V",NA,NA,NA,2
2018,1,1,"Alcorn","Prairie View","V",NA,NA,NA,2
2018,1,3,"Alcorn","Texas Southern","V",NA,NA,NA,2
2018,1,6,"Alcorn","Jackson St.","H",NA,NA,NA,2
2018,1,8,"Alcorn","Grambling","H",NA,NA,NA,2
2018,1,13,"Alcorn","Mississippi Val.","V",NA,NA,NA,2
2018,1,15,"Alcorn","Ark.-Pine Bluff","V",NA,NA,NA,2
2018,1,20,"Alcorn","Alabama A&M","H",NA,NA,NA,2
2018,1,22,"Alcorn","Alabama St.","H",NA,NA,NA,2
2018,1,27,"Alcorn","Southern U.","V",NA,NA,NA,2
2018,2,3,"Alcorn","Jackson St.","V",NA,NA,NA,2
2018,2,5,"Alcorn","Grambling","V",NA,NA,NA,2
2018,2,10,"Alcorn","Mississippi Val.","H",NA,NA,NA,2
2018,2,12,"Alcorn","Ark.-Pine Bluff","H",NA,NA,NA,2
2018,2,17,"Alcorn","Alabama A&M","V",NA,NA,NA,2
2018,2,19,"Alcorn","Alabama St.","V",NA,NA,NA,2
2018,2,24,"Alcorn","Southern U.","H",NA,NA,NA,2
2018,3,1,"Alcorn","Prairie View","H",NA,NA,NA,2
2018,3,3,"Alcorn","Texas Southern","H",NA,NA,NA,2
2017,11,10,"American","Kansas St.","V",45,83,NA,2
2017,11,15,"American","West Virginia","V",64,98,NA,2
2017,11,18,"American","Wagner","V",NA,NA,NA,2
2017,11,21,"American","New Hampshire","V",NA,NA,NA,2
2017,11,25,"American","VMI","H",NA,NA,NA,2
2017,11,29,"American","Saint Francis (PA)","V",NA,NA,NA,2
2017,12,2,"American","UMES","H",NA,NA,NA,2
2017,12,6,"American","Western Ill.","V",NA,NA,NA,2
2017,12,9,"American","Howard","H",NA,NA,NA,2
2017,12,18,"American","Mt. St. Mary's","H",NA,NA,NA,2
2017,12,21,"American","Marquette","V",NA,NA,NA,2
2017,12,29,"American","Bucknell","V",NA,NA,NA,2
2018,1,2,"American","Colgate","H",NA,NA,NA,2
2018,1,5,"American","Navy","V",NA,NA,NA,2
2018,1,8,"American","Army West Point","H",NA,NA,NA,2
2018,1,11,"American","Loyola Maryland","H",NA,NA,NA,2
2018,1,14,"American","Lehigh","V",NA,NA,NA,2
2018,1,17,"American","Boston U.","V",NA,NA,NA,2
2018,1,20,"American","Lafayette","H",NA,NA,NA,2
2018,1,22,"American","Holy Cross","H",NA,NA,NA,2
2018,1,27,"American","Colgate","V",NA,NA,NA,2
2018,1,31,"American","Navy","H",NA,NA,NA,2
2018,2,3,"American","Army West Point","V",NA,NA,NA,2
2018,2,7,"American","Loyola Maryland","V",NA,NA,NA,2
2018,2,10,"American","Lehigh","H",NA,NA,NA,2
2018,2,14,"American","Boston U.","H",NA,NA,NA,2
2018,2,17,"American","Lafayette","V",NA,NA,NA,2
2018,2,21,"American","Holy Cross","V",NA,NA,NA,2
2018,2,24,"American","Bucknell","H",NA,NA,NA,2
2017,11,16,"Appalachian St.","Iowa St.","N",98,104,NA,2
2017,11,17,"Appalachian St.","Western Mich.","N",67,86,NA,2
2017,11,19,"Appalachian St.","UTEP","H",NA,NA,NA,2
2017,11,22,"Appalachian St.","James Madison","V",NA,NA,NA,2
2017,11,25,"Appalachian St.","Davidson","H",NA,NA,NA,2
2017,11,28,"Appalachian St.","VCU","V",NA,NA,NA,2
2017,12,2,"Appalachian St.","South Fla.","H",NA,NA,NA,2
2017,12,4,"Appalachian St.","Western Caro.","V",NA,NA,NA,2
2017,12,9,"Appalachian St.","Akron","V",NA,NA,NA,2
2017,12,16,"Appalachian St.","Ohio St.","V",NA,NA,NA,2
2017,12,20,"Appalachian St.","Hampton","V",NA,NA,NA,2
2017,12,29,"Appalachian St.","Texas St.","H",NA,NA,NA,2
2017,12,31,"Appalachian St.","UT Arlington","H",NA,NA,NA,2
2018,1,4,"Appalachian St.","Louisiana","V",NA,NA,NA,2
2018,1,6,"Appalachian St.","La.-Monroe","V",NA,NA,NA,2
2018,1,11,"Appalachian St.","Georgia St.","H",NA,NA,NA,2
2018,1,13,"Appalachian St.","Ga. Southern","H",NA,NA,NA,2
2018,1,18,"Appalachian St.","Troy","V",NA,NA,NA,2
2018,1,20,"Appalachian St.","South Ala.","V",NA,NA,NA,2
2018,1,25,"Appalachian St.","Little Rock","H",NA,NA,NA,2
2018,1,27,"Appalachian St.","Arkansas St.","H",NA,NA,NA,2
2018,2,1,"Appalachian St.","UT Arlington","V",NA,NA,NA,2
2018,2,3,"Appalachian St.","Texas St.","V",NA,NA,NA,2
2018,2,10,"Appalachian St.","Coastal Caro.","V",NA,NA,NA,2
2018,2,15,"Appalachian St.","South Ala.","H",NA,NA,NA,2
2018,2,17,"Appalachian St.","Troy","H",NA,NA,NA,2
2018,2,22,"Appalachian St.","Arkansas St.","V",NA,NA,NA,2
2018,2,24,"Appalachian St.","Little Rock","V",NA,NA,NA,2
2018,3,3,"Appalachian St.","Coastal Caro.","H",NA,NA,NA,2
2017,11,10,"Arizona","Northern Ariz.","H",101,67,NA,2
2017,11,12,"Arizona","UMBC","H",103,78,NA,2
2017,11,16,"Arizona","CSU Bakersfield","H",91,59,NA,2
2017,11,22,"Arizona","North Carolina St.","H",NA,NA,NA,2
2017,11,29,"Arizona","Long Beach St.","H",NA,NA,NA,2
2017,12,2,"Arizona","UNLV","V",NA,NA,NA,2
2017,12,5,"Arizona","Texas A&M","H",NA,NA,NA,2
2017,12,9,"Arizona","Alabama","H",NA,NA,NA,2
2017,12,16,"Arizona","New Mexico","V",NA,NA,NA,2
2017,12,18,"Arizona","North Dakota St.","H",NA,NA,NA,2
2017,12,21,"Arizona","UConn","H",NA,NA,NA,2
2017,12,30,"Arizona","Arizona St.","H",NA,NA,NA,2
2018,1,4,"Arizona","Utah","V",NA,NA,NA,2
2018,1,6,"Arizona","Colorado","V",NA,NA,NA,2
2018,1,11,"Arizona","Oregon St.","H",NA,NA,NA,2
2018,1,13,"Arizona","Oregon","H",NA,NA,NA,2
2018,1,17,"Arizona","California","V",NA,NA,NA,2
2018,1,20,"Arizona","Stanford","V",NA,NA,NA,2
2018,1,25,"Arizona","Colorado","H",NA,NA,NA,2
2018,1,27,"Arizona","Utah","H",NA,NA,NA,2
2018,1,31,"Arizona","Washington St.","V",NA,NA,NA,2
2018,2,3,"Arizona","Washington","V",NA,NA,NA,2
2018,2,8,"Arizona","UCLA","H",NA,NA,NA,2
2018,2,10,"Arizona","Southern California","H",NA,NA,NA,2
2018,2,15,"Arizona","Arizona St.","V",NA,NA,NA,2
2018,2,22,"Arizona","Oregon St.","V",NA,NA,NA,2
2018,2,24,"Arizona","Oregon","V",NA,NA,NA,2
2018,3,1,"Arizona","Stanford","H",NA,NA,NA,2
2018,3,3,"Arizona","California","H",NA,NA,NA,2
2017,11,10,"Arizona St.","Idaho St.","H",94,74,NA,2
2017,11,14,"Arizona St.","San Diego St.","H",90,68,NA,2
2017,11,17,"Arizona St.","Northern Ariz.","H",97,62,NA,2
2017,11,19,"Arizona St.","UC Irvine","H",NA,NA,NA,2
2017,11,23,"Arizona St.","Kansas St.","H",NA,NA,NA,2
2017,12,2,"Arizona St.","San Francisco","H",NA,NA,NA,2
2017,12,8,"Arizona St.","St. John's (NY)","H",NA,NA,NA,2
2017,12,10,"Arizona St.","Kansas","V",NA,NA,NA,2
2017,12,17,"Arizona St.","Vanderbilt","H",NA,NA,NA,2
2017,12,19,"Arizona St.","Longwood","H",NA,NA,NA,2
2017,12,22,"Arizona St.","Pacific","H",NA,NA,NA,2
2017,12,30,"Arizona St.","Arizona","V",NA,NA,NA,2
2018,1,4,"Arizona St.","Colorado","V",NA,NA,NA,2
2018,1,7,"Arizona St.","Utah","V",NA,NA,NA,2
2018,1,11,"Arizona St.","Oregon","H",NA,NA,NA,2
2018,1,13,"Arizona St.","Oregon St.","H",NA,NA,NA,2
2018,1,17,"Arizona St.","Stanford","V",NA,NA,NA,2
2018,1,20,"Arizona St.","California","V",NA,NA,NA,2
2018,1,25,"Arizona St.","Utah","H",NA,NA,NA,2
2018,1,27,"Arizona St.","Colorado","H",NA,NA,NA,2
2018,2,1,"Arizona St.","Washington","V",NA,NA,NA,2
2018,2,4,"Arizona St.","Washington St.","V",NA,NA,NA,2
2018,2,8,"Arizona St.","Southern California","H",NA,NA,NA,2
2018,2,10,"Arizona St.","UCLA","H",NA,NA,NA,2
2018,2,15,"Arizona St.","Arizona","H",NA,NA,NA,2
2018,2,22,"Arizona St.","Oregon","V",NA,NA,NA,2
2018,2,24,"Arizona St.","Oregon St.","V",NA,NA,NA,2
2018,3,1,"Arizona St.","California","H",NA,NA,NA,2
2018,3,3,"Arizona St.","Stanford","H",NA,NA,NA,2
2017,11,10,"Ark.-Pine Bluff","Hawaii","V",70,82,NA,2
2017,11,12,"Ark.-Pine Bluff","Troy","N",57,81,NA,2
2017,11,13,"Ark.-Pine Bluff","North Dakota","N",71,80,NA,2
2017,11,18,"Ark.-Pine Bluff","SMU","V",NA,NA,NA,2
2017,11,20,"Ark.-Pine Bluff","Air Force","V",NA,NA,NA,2
2017,11,22,"Ark.-Pine Bluff","Texas St.","H",NA,NA,NA,2
2017,11,24,"Ark.-Pine Bluff","Pacific","V",NA,NA,NA,2
2017,11,25,"Ark.-Pine Bluff","Canisius","H",NA,NA,NA,2
2017,12,2,"Ark.-Pine Bluff","Santa Clara","V",NA,NA,NA,2
2017,12,9,"Ark.-Pine Bluff","Oregon St.","V",NA,NA,NA,2
2017,12,13,"Ark.-Pine Bluff","Fresno St.","V",NA,NA,NA,2
2017,12,16,"Ark.-Pine Bluff","Weber St.","V",NA,NA,NA,2
2017,12,19,"Ark.-Pine Bluff","Cincinnati","V",NA,NA,NA,2
2017,12,22,"Ark.-Pine Bluff","UT Martin","V",NA,NA,NA,2
2018,1,1,"Ark.-Pine Bluff","Mississippi Val.","V",NA,NA,NA,2
2018,1,6,"Ark.-Pine Bluff","Alabama A&M","V",NA,NA,NA,2
2018,1,8,"Ark.-Pine Bluff","Alabama St.","V",NA,NA,NA,2
2018,1,13,"Ark.-Pine Bluff","Southern U.","H",NA,NA,NA,2
2018,1,15,"Ark.-Pine Bluff","Alcorn","H",NA,NA,NA,2
2018,1,20,"Ark.-Pine Bluff","Prairie View","V",NA,NA,NA,2
2018,1,22,"Ark.-Pine Bluff","Texas Southern","V",NA,NA,NA,2
2018,1,27,"Ark.-Pine Bluff","Grambling","H",NA,NA,NA,2
2018,1,29,"Ark.-Pine Bluff","Jackson St.","H",NA,NA,NA,2
2018,2,3,"Ark.-Pine Bluff","Alabama A&M","H",NA,NA,NA,2
2018,2,5,"Ark.-Pine Bluff","Alabama St.","H",NA,NA,NA,2
2018,2,10,"Ark.-Pine Bluff","Southern U.","V",NA,NA,NA,2
2018,2,12,"Ark.-Pine Bluff","Alcorn","V",NA,NA,NA,2
2018,2,17,"Ark.-Pine Bluff","Prairie View","H",NA,NA,NA,2
2018,2,19,"Ark.-Pine Bluff","Texas Southern","H",NA,NA,NA,2
2018,2,24,"Ark.-Pine Bluff","Grambling","V",NA,NA,NA,2
2018,2,26,"Ark.-Pine Bluff","Jackson St.","V",NA,NA,NA,2
2018,3,1,"Ark.-Pine Bluff","Mississippi Val.","H",NA,NA,NA,2
2017,11,10,"Arkansas","Samford","H",95,56,NA,2
2017,11,12,"Arkansas","Bucknell","H",101,73,NA,2
2017,11,17,"Arkansas","Fresno St.","H",83,75,NA,2
2017,11,23,"Arkansas","Oklahoma","H",NA,NA,NA,2
2017,12,2,"Arkansas","Houston","V",NA,NA,NA,2
2017,12,5,"Arkansas","Colorado St.","H",NA,NA,NA,2
