team,off_coeff,def_coeff,yusag_coeff
Chattanooga,1.16754024857905,6.11356062142019,7.2811008699993
Chicago St.,-7.1342888064561,-5.92767601904014,-13.0619648254961
Cincinnati,2.04860189509189,4.5870698011085,6.63567169620043
Clemson,4.6376093613738,4.24315566327099,8.88076502464482
Cleveland St.,2.55607354427115,-4.40790422004887,-1.85183067577767
Coastal Carolina,-1.05373532639256,1.68204983018134,0.628314503788791
Col. of Charleston,7.45905154262153,-5.94277793099097,1.51627361163049
Colgate,2.65090213415369,-0.162803332798412,2.48809880135519
Colorado,3.24162766465097,5.93209890152263,9.17372656617361
Colorado St.,5.43464158431431,5.40825756544582,10.8428991497601
Columbia,-5.53687615741251,-10.7583721489331,-16.2952483063456
Coppin St.,-4.19941572872308,-6.16739518428712,-10.3668109130102
Cornell,4.1719863505504,-6.5382713600157,-2.36628500946527
Creighton,3.15739683387454,7.90652661946747,11.063923453342
CSU Bakersfield,-7.28351957924411,0.430250149774877,-6.85326942946929
CSUN,-8.30706062713393,-3.36431673429796,-11.6713773614318
Dartmouth,-5.56119284857814,2.9362893502431,-2.62490349833504
Davidson,6.49746722558555,3.99430011001058,10.4917673355961
Dayton,0.151985083716019,10.3100266281153,10.4620117118313
Delaware,2.16282775575835,-0.68508639214929,1.47774136360907
Delaware St.,-11.8160484022051,-8.17344312217633,-19.9894915243814
Denver,-3.07923433820443,-5.50348036261763,-8.58271470082205
DePaul,5.19115282256761,1.72196886915984,6.91312169172745
Detroit Mercy,-1.87123461811895,-2.19778530240944,-4.06901992052838
Dixie St.,-2.05068187817256,-5.47234048089381,-7.52302235906646
Drake,4.74061065909108,2.87902319380404,7.61963385289513
Drexel,-0.0352104359447298,0.96029501867755,0.925084582732828
Duke,13.2239749238399,5.92731825025317,19.1512931740931
Duquesne,-3.32338366286194,-3.39071376648674,-6.71409742934866
East Carolina,0.639013841186641,-0.624030460804607,0.0149833803820671
Eastern Ill.,-17.0317403810568,-2.00378607297066,-19.0355264540274
Eastern Ky.,3.07109802615118,-9.23081583494338,-6.15971780879208
Eastern Mich.,-3.77281466637492,-6.7794124217746,-10.5522270881496
Eastern Wash.,2.16765248003465,-6.44008647078,-4.2724339907453
Elon,-4.79486468793763,-0.178832573657955,-4.97369726159551
ETSU,0.729249197939722,-2.43637226240804,-1.70712306446829
Evansville,-9.77113328173932,-0.54098138260000606,-10.3121146643394
Fairfield,-4.93492050982876,2.46142301210606,-2.47349749772269
Fairleigh Dickinson,-4.14066799782634,-11.7198243858271,-15.8604923836534
FGCU,4.78459839633723,-7.03033944401155,-2.24574104767435
FIU,-3.42845172066155,-2.87151150018555,-6.29996322084706
Fla. Atlantic,2.0584353581818,1.23995178398131,3.29838714216315
Florida,4.33368053210985,6.80662115956099,11.1403016916708
Florida A&M,-7.82769562856359,-2.25950202325253,-10.0871976518161
Florida St.,2.95629134793044,2.33011573323677,5.28640708116718
Fordham,-4.89102616312169,4.44076172465214,-0.450264438469574
Fresno St.,-3.7265496934269,11.8012185893124,8.0746688958855
Furman,5.60360677328169,2.25150169016628,7.85510846344793
Ga. Southern,-5.85169946821066,0.0131898231772016,-5.83850964503339
Gardner-Webb,-5.03296715704347,4.03884220700594,-0.994124950037594
George Mason,1.15235708062672,2.67499114421202,3.82734822483875
George Washington,0.114036065154737,-3.2189004248278,-3.10486435967306
Georgetown,4.48354928602368,-3.54583922841545,0.937710057608281
Georgia,4.28788480885226,-6.07685972022274,-1.78897491137044
Georgia St.,-0.841943856255218,1.52042123266827,0.678477376413048
Georgia Tech,0.157130833928956,1.56171075065291,1.71884158458186
Gonzaga,19.4509774002257,5.1811161979253,24.632093598151
Grambling,-5.23094780829118,-4.80972692902722,-10.0406747373185
Grand Canyon,-0.132089050671327,6.39009486775909,6.25800581708776
Green Bay,-10.8645048219925,-2.30930927041866,-13.1738140924112
Hampton,-6.93434967554981,-4.58611069860455,-11.5204603741544
Hartford,-1.85562131513198,-5.92218133514892,-7.77780265028091
Harvard,-3.71180604873807,-0.460314621963652,-4.17212067070173
Hawaii,-3.63890325939825,3.57593579491277,-0.0629674644854727
High Point,-3.01048545055589,-2.33638928177164,-5.34687473232753
Hofstra,6.02480240017564,-3.18393226747084,2.84087013270475
Holy Cross,-9.18391087817543,-5.67851671055887,-14.8624275887343
Houston,7.69048135584418,14.161112468565,21.8515938244091
Houston Baptist,-2.12830875315711,-10.5792105017881,-12.7075192549451
Howard,0.680925006570797,-5.76678255354878,-5.08585754697798
Idaho,-0.558655214797369,-11.9661099425022,-12.5247651572997
Idaho St.,-10.5932488018035,-3.06372755832442,-13.6569763601279
Illinois,8.16976362774055,7.39270186020129,15.5624654879418
Illinois St.,4.01321959589167,-4.06393912693358,-0.0507195310419188
Indiana,4.02995471485927,7.52185675286619,11.5518114677255
Indiana St.,-0.332794661094746,-2.63111242254526,-2.96390708364007
Iona,5.60095807162064,0.814955534825757,6.41591360644644
Iowa,16.0896253264214,2.11027556818394,18.1999008946053
Iowa St.,0.0796869413626067,11.1517587183439,11.2314456597064
IUPUI,-21.2793507998368,-1.43219797454654,-22.7115487743832
Jackson St.,-11.3425616862372,3.29185133346647,-8.05071035277077
Jacksonville,-8.39809437044248,7.85464332405881,-0.543451046383598
Jacksonville St.,-1.05795998845572,1.73321352265293,0.675253534197203
James Madison,2.30468990648229,-6.09033886169623,-3.78564895521393
Kansas,14.8178726083159,6.40458187278193,21.2224544810978
Kansas City,-2.96839345147969,-0.936490913103359,-3.90488436458306
Kansas St.,4.56836672781524,5.58289020849551,10.1512569363107
Kennesaw St.,0.234483267693663,-3.66460140440147,-3.43011813670782
Kent St.,-2.65124527347318,3.80459517746991,1.15334990399674
Kentucky,13.268822850854,6.97240823105012,20.241231081904
La Salle,-2.29078428812982,-0.716916988212475,-3.00770127634229
Lafayette,-6.36518690316048,-4.86751672965142,-11.2327036328119
Lamar University,-9.93627517481057,-4.3918808244779,-14.3281559992884
Lehigh,-3.25693497950096,-5.84880718955528,-9.10574216905624
Liberty,0.418343054587896,2.11469281821382,2.5330358728017
Lipscomb,0.213407414153652,-7.38737081685815,-7.17396340270452
Little Rock,-4.41373723595065,-6.68932818544325,-11.1030654213939
LIU,2.11381444269876,-7.43728451271021,-5.32347007001147
LMU (CA),0.579322045993611,-2.6451172633284,-2.06579521733482
Long Beach St.,4.08444865042424,-3.382341526863,0.702107123561247
Longwood,0.79099935018519,-0.0353635456386492,0.755635804546562
Louisiana,0.965700865755701,-2.01294775507433,-1.04724688931863
Louisiana Tech,3.61714086169101,2.28873035743384,5.90587121912487
Louisville,0.516793647078644,2.89499621787561,3.41178986495428
Loyola Chicago,3.24187850089291,10.1032627584939,13.3451412593867
Loyola Maryland,-7.678050644627,0.658047251975581,-7.02000339265138
LSU,5.4619830742002,10.2044276325531,15.6664107067533
Maine,-9.49774451814999,-6.61929459118933,-16.1170391093394
Manhattan,-0.0770875320069635,-6.12470661171338,-6.20179414372036
Marist,-2.45338848945663,0.0298866692380213,-2.42350182021864
Marquette,8.84463000735932,1.90830613576001,10.7529361431193
Marshall,2.91941493116533,-7.19531993983478,-4.27590500866948
Maryland,4.95101487293024,3.59657729998861,8.54759217291884
Massachusetts,8.21168854889639,-9.03634531012206,-0.824656761225637
McNeese,0.493653869624852,-10.6639068086744,-10.1702529390496
Memphis,9.00400411611687,5.28930910491624,14.2933132210331
Mercer,-1.63330479836237,-0.333052550749511,-1.96635734911187
Merrimack,-11.5260900249366,2.43689685765408,-9.08919316728245
Miami (FL),8.24706433333623,3.15131848003038,11.3983828133666
Miami (OH),1.12225835975195,-7.13070540177517,-6.00844704202323
Michigan,7.5276915182396,6.0347686091874,13.562460127427
Michigan St.,6.66232057542706,5.19800329801007,11.8603238734371
Middle Tenn.,3.73456472807278,1.86961640901269,5.6041811370855
Milwaukee,-8.70701724543251,-3.99927650730923,-12.7062937527418
Minnesota,0.949901060990364,3.75722922893984,4.70713028993021
Mississippi St.,4.33346405998674,6.81989132503797,11.1533553850247
Mississippi Val.,-4.25165191672644,-15.2503597444317,-19.5020116611582
Missouri,-0.755290667613755,3.54394744135595,2.78865677374217
Missouri St.,6.83788733764328,2.37345631221551,9.2113436498588
Monmouth,-1.48112486344883,1.90273718725115,0.4216123238023
Montana,-4.85115852695561,-1.05271617876609,-5.90387470572169
Montana St.,0.856250033117929,-0.321520953972551,0.534729079145419
Morehead St.,-2.25770542145202,4.91529577378193,2.65759035232982
Morgan St.,-1.82310959428195,-7.90950151579637,-9.73261111007836
Mount St. Mary's,-8.97287716255357,3.41824513954255,-5.55463202301105
Murray St.,5.18646627090468,5.91628653315581,11.1027528040605
N.C. A&T,-4.25715252969818,-4.15949387751123,-8.41664640720938
N.C. Central,-4.46267462331998,-4.38356226804842,-8.84623689136843
Navy,-8.13851536952181,5.89700850383871,-2.2415068656832
NC State,5.27427244535123,-2.11425828989055,3.16001415546069
Nebraska,6.93013768751459,-4.56236668682388,2.36777100069065
Nevada,5.05251028475694,-1.43235995401568,3.62015033074125
New Hampshire,-6.19319430514112,1.00641012312594,-5.18678418201515
New Mexico,6.4360718826942,-5.67788317962968,0.758188703064504
New Mexico St.,1.59357528403529,6.13214212265761,7.72571740669288
New Orleans,0.0114515440091831,-6.15742281739655,-6.14597127338743
Niagara,-4.27140868639865,2.86130100991927,-1.4101076764794
Nicholls St.,1.81926515724054,-4.35357566272825,-2.53431050548765
NJIT,-9.99197814241089,-3.81618182096478,-13.8081599633757
Norfolk St.,-2.08089449953863,0.638122540672484,-1.44277195886617
North Ala.,-8.38553861530584,-1.87267607822527,-10.2582146935312
North Carolina,12.3217595132203,2.77744462906836,15.0992041422887
North Dakota,-5.24366546089493,-10.0307721060843,-15.2744375669792
North Dakota St.,-0.59988067390226,0.664243722165012,0.0643630482627708
North Florida,-4.14963424332785,-2.59894196829998,-6.74857621162784
North Texas,-6.71421345183159,16.2427066883416,9.52849323650999
Northeastern,-6.66633199943825,1.2553267281875,-5.41100527125074
Northern Ariz.,-8.56354117400841,-4.65016140530923,-13.2137025793177
Northern Colo.,5.48734602784813,-9.25839523635116,-3.77104920850298
Northern Ill.,-7.6265509821609,-1.48161026149769,-9.10816124365858
Northern Ky.,-4.2437856345555,2.61334473056181,-1.63044090399365
Northwestern,4.41283215818613,3.26762253274944,7.68045469093557
Northwestern St.,-0.486318838320913,-11.8710263256541,-12.357345163975
Notre Dame,6.18530679473339,5.70492208585413,11.8902288805875
Oakland,0.0623077571288779,-1.55512636257797,-1.49281860544908
Ohio,0.647388092391761,1.27446381105419,1.92185190344593
Ohio St.,7.35397098836938,5.94923531377116,13.3032063021405
Oklahoma,3.91286399497462,9.33673764672413,13.2496016416988
Oklahoma St.,3.59527893994195,9.10811692967955,12.7033958696215
Old Dominion,-3.841164701926,3.59904021608112,-0.242124485844868
Ole Miss,1.11365688647644,4.68529207910768,5.79894896558413
Omaha,-2.67148476357943,-13.0167754542548,-15.6882602178343
Oral Roberts,7.99486059045233,-7.63790677360891,0.356953816843431
Oregon,6.10868336376653,2.49160935484284,8.6002927186094
Oregon St.,2.34770080440999,-5.28680497382456,-2.9391041694145
Pacific,-5.16144900367658,-3.0628928482023,-8.22434185187886
Penn,2.40631031067161,-5.00800946240717,-2.60169915173557
Penn St.,-2.30342025298069,10.5125403447208,8.20912009174007
Pepperdine,-0.818473993671602,-6.34361745256869,-7.16209144624024
Pittsburgh,-5.24914702604575,5.25256655300114,0.00341952695542691
Portland,1.35266242914112,-2.42441208675836,-1.07174965761721
Portland St.,-1.50003739815317,-5.11666474623485,-6.616702144388
Prairie View,-1.13803553167425,-7.54170794342806,-8.67974347510235
Presbyterian,-6.07392284795683,-0.887034228142019,-6.96095707609885
Princeton,5.67716014408745,-1.78541001635484,3.89175012773256
Providence,5.47466342953258,7.00873448013903,12.4833979096716
Purdue,12.4563004768232,5.11537408635947,17.5716745631827
Purdue Fort Wayne,-1.51232282651741,-2.82143453006711,-4.33375735658452
Quinnipiac,1.10534963773303,-5.04752836732332,-3.94217872959028
Radford,-8.72020786123658,1.02042838544023,-7.69977947579633
Rhode Island,-2.82439592000335,5.26354998560464,2.43915406560132
Rice,2.94472952724505,-5.39461731486625,-2.44988778762118
Richmond,3.36541932478096,3.75171088226355,7.11713020704452
Rider,-3.05270324199754,-0.484142456709108,-3.53684569870665
Robert Morris,-4.21978105576902,-7.07746462979741,-11.2972456855664
Rutgers,1.73433671917343,7.21848118483124,8.95281790400468
Sacramento St.,-9.52148500315415,-1.70233108149478,-11.2238160846489
Sacred Heart,-1.83115884866785,-9.69221411097147,-11.5233729596393
Saint Francis (PA),-6.408312867583,-6.36735653175763,-12.7756693993407
Saint Joseph's,-0.708197009782351,1.60300494662424,0.8948079368419
Saint Louis,6.13447294111015,3.65959526202788,9.79406820313803
Saint Mary's (CA),1.6519353595143,13.0332063619787,14.6851417214929
Saint Peter's,-3.04766270631349,7.93550805679928,4.88784535048576
Sam Houston St.,-3.69087325358797,5.3823620376542,1.6914887840662
Samford,2.55396213500924,-4.01357510507505,-1.45961297006579
San Diego,-5.62467802155239,1.8683635514665,-3.75631447008595
San Diego St.,-0.236674829138632,13.0842017159321,12.8475268867934
San Francisco,8.47435457111822,5.27797732131463,13.7523318924328
San Jose St.,-5.14849355057786,-2.31647091834032,-7.46496446891819
Santa Clara,10.8058371795228,-2.34436302223486,8.4614741572879
Seattle U,1.26630077419131,1.23699080417032,2.50329157836161
Seton Hall,3.76412429220753,7.56806718778104,11.3321914799886
SFA,1.79693402341341,1.54576825551785,3.34270227893126
Siena,-4.12651081744391,0.0540905976148185,-4.07242021982911
SIUE,-4.84282062693244,-3.93731715516588,-8.78013778209833
SMU,6.65152253245679,4.97364273381712,11.6251652662739
South Alabama,-0.871835515910933,2.49856748699485,1.62673197108393
South Carolina,3.07888460665467,3.43088579214899,6.50977039880366
South Carolina St.,-4.5929179738397,-6.13451065407214,-10.7274286279118
South Dakota,-0.398499325010118,-2.30396014590437,-2.70245947091448
South Dakota St.,10.7087446024867,-3.33299253060895,7.37575207187775
South Fla.,-9.58902705292619,6.2450680242385,-3.34395902868758
Southeast Mo. St.,5.31524135863233,-10.2572106788652,-4.94196932023289
Southeastern La.,2.53932428216462,-10.0091934825568,-7.46986920039213
Southern California,4.67873832688556,6.21434770956986,10.8930860364554
Southern Ill.,-5.72108026482653,9.3665291570219,3.64544889219542
Southern Miss.,-5.98894728930413,-6.69185901577797,-12.6808063050821
Southern U.,-1.96244124112467,-0.877857343924378,-2.84029858504905
Southern Utah,3.15991597815877,-4.65683792423966,-1.49692194608087
St. Bonaventure,2.65058193299272,4.41079763976401,7.06137957275676
St. Francis Brooklyn,-7.22906816722832,-4.18558663468119,-11.4146548019095
St. John's (NY),12.6941419933493,-1.45809330388862,11.2360486894607
St. Thomas (MN),-1.87836492400474,-8.36723092998028,-10.245595853985
Stanford,0.214995997978567,5.09508778538614,5.31008378336472
Stetson,-4.74765736767459,-3.94674789962269,-8.69440526729728
Stony Brook,1.25601292474981,-6.69876739658371,-5.44275447183391
Syracuse,10.8327473077692,-0.988855026520365,9.84389228124884
Tarleton St.,-6.27978702387299,3.80263947580981,-2.47714754806318
TCU,3.72528828170597,9.59511869006734,13.3204069717733
Temple,-0.358495640502295,5.12906594169853,4.77057030119626
Tennessee,7.71327918908999,12.0060847777818,19.7193639668718
Tennessee St.,-3.87560435611431,-3.02776366205689,-6.90336801817124
Tennessee Tech,0.54056475456338,-6.31242722042407,-5.7718624658607
Texas,3.4422340693483,12.5290741424859,15.9713082118343
Texas A&M,5.11008023286546,6.74503446848715,11.8551147013526
Texas Southern,-2.81413743799876,1.43002533262923,-1.38411210536955
Texas St.,-2.62229809375852,3.95620447002872,1.3339063762702
Texas Tech,6.51269722953838,13.1723069170679,19.6850041466063
The Citadel,3.09270630375446,-8.61350200428957,-5.52079570053511
Toledo,7.89848982852522,0.0483148234779347,7.94680465200316
Towson,2.27603710419648,5.5757220855962,7.85175918979268
Troy,-3.3093821021684,1.42477307560989,-1.88460902655848
Tulane,6.86991059016229,0.606286370804357,7.47619696096668
Tulsa,0.0976668538498711,1.13678481710641,1.23445167095631
UAB,9.4418421135801,1.39610177929901,10.8379438928791
UC Davis,-4.13967627227045,0.594239829181631,-3.54543644308883
UC Irvine,-4.84355783434531,6.77898672930691,1.93542889496158
UC Riverside,-2.89716765097481,2.13487073104372,-0.762296919931055
UC San Diego,-1.22078481127012,-5.5191847493853,-6.7399695606554
UC Santa Barbara,1.12348605684604,1.0452729316469,2.16875898849296
UCF,3.0713440143343,2.50891234656311,5.58025636089741
UCLA,8.46215096260931,9.67994746700511,18.1420984296144
UConn,7.44581095441796,7.78190801472297,15.2277189691409
UIC,0.0585245448003646,-7.95319313236006,-7.89466858755965
UIW,-9.86672104200523,-6.33888014754703,-16.2056011895523
ULM,-1.01681496403671,-6.00400116959957,-7.02081613363624
UMass Lowell,-4.58379123643393,-1.17686922271713,-5.76066045915106
UMBC,1.32168896401313,-5.96112916180014,-4.63944019778702
UMES,-9.29821855397137,-1.33824630117062,-10.636464855142
UNC Asheville,0.121690462589774,-3.11163791000837,-2.98994744741859
UNC Greensboro,-6.73426812417843,5.67885890241688,-1.05540922176158
UNCW,1.11077106491135,0.18831199902637,1.29908306393773
UNI,6.5391912759425,0.0509754913921601,6.59016676733464
UNLV,2.53120894327797,4.63707256841571,7.16828151169368
USC Upstate,-1.02701815884315,-6.88130147444472,-7.90831963328786
UT Arlington,-3.74334266306702,0.220710963740517,-3.52263169932648
UT Martin,-4.39090753984261,-5.13951269556649,-9.53042023540914
Utah,2.64450963136202,1.02369260883845,3.66820224020048
Utah St.,5.49027934754042,4.92823238627308,10.4185117338135
Utah Valley,-1.08123198679367,4.03268498522459,2.95145299843091
UTEP,-1.94669490418677,2.66054030555742,0.713845401370674
UTRGV,1.4817866646785,-10.7785582406564,-9.29677157597784
UTSA,-4.63239611589944,-4.74244541999493,-9.37484153589433
Valparaiso,-0.103019258808728,-1.05911722269512,-1.16213648150387
Vanderbilt,3.89798077731349,6.27107068634494,10.1690514636584
VCU,0.0225440766529137,9.69853370452611,9.72107778117904
Vermont,3.91612854550022,5.37590179088759,9.29203033638779
Villanova,5.6268671221913404,13.5332548998975,19.1601220220889
Virginia,-4.9910495582461,13.5009571497233,8.50990759147714
Virginia Tech,4.51794889946975,9.71211233957321,14.230061239043
VMI,7.03487217428732,-7.68716731465361,-0.652295140366292
Wagner,-0.654260304385147,0.63738010144847,-0.0168802029366759
Wake Forest,10.5675043707621,2.53251028702734,13.1000146577895
Washington,3.66738373890725,0.693481583827907,4.36086532273517
Washington St.,3.04742847697951,7.02285072013492,10.0702791971144
Weber St.,1.95658394841473,-3.52560408487171,-1.56902013645697
West Virginia,4.71991281684403,4.6609306774826,9.38084349432663
Western Caro.,-2.26303674130712,-6.94237656564042,-9.20541330694754
Western Ill.,2.50694116807102,-7.62313038475909,-5.11618921668808
Western Ky.,3.79884019090138,-0.0995987326790422,3.69924145822236
Western Mich.,-8.04278248582772,-3.86581186613051,-11.9085943519582
Wichita St.,2.14907952652507,4.99458264206989,7.14366216859497
William & Mary,-7.04384958230946,-5.26406229307175,-12.3079118753812
Winthrop,2.89125892865946,-3.16072715683152,-0.269468228172071
Wisconsin,4.02479729544725,7.91996022387502,11.9447575193223
Wofford,-1.1337808522819,4.21592913383184,3.08214828154993
Wright St.,3.0947623097406,-3.60186462561335,-0.507102315872753
Wyoming,4.01030693949814,4.84361545505091,8.85392239454904
Xavier,8.79526752743126,2.85786043120653,11.6531279586378
Yale,-0.106972940363752,0.778899830222072,0.671926889858314
Youngstown St.,-1.69871635571107,-4.46581039425009,-6.16452674996117
