team,departing_ppg,returning_ppg,mins,off_coeff,def_coeff,yusag_coeff,stars_5,stars_4,stars_3,num_star_players,avg_recruit_score,composite_score
Ohio,10.94943517,10.94943517,0.336,0.647388092391761,1.27446381105419,1.92185190344593,0,0,3,4,86.61,37.95
Ohio St.,16.39571345,16.39571345,0.23,7.35397098836938,5.94923531377116,13.3032063021405,0,4,1,5,95.14,66.22
Oklahoma,8.194379687,8.194379687,0.463,3.91286399497462,9.33673764672413,13.2496016416988,0,2,0,3,97.23,49.05
Oklahoma St.,2.729642391,2.729642391,0.486,3.59527893994195,9.10811692967955,12.7033958696215,0,1,0,1,95.06,25.06
Old Dominion,7.116061807,7.116061807,0.32,-3.841164701926,3.59904021608112,-0.242124485844868,NA,NA,NA,NA,NA,NA
Ole Miss,7.658907831,7.658907831,0.537,1.11365688647644,4.68529207910768,5.79894896558413,0,2,2,4,92.6,57.27
Omaha,3.100758076,3.100758076,0.411,-2.67148476357943,-13.0167754542548,-15.6882602178343,NA,NA,NA,NA,NA,NA
Oral Roberts,1.338822722,1.338822722,0.857,7.99486059045233,-7.63790677360891,0.356953816843431,0,0,0,1,0,0
Oregon,5.824051023,5.824051023,0.505,6.10868336376653,2.49160935484284,8.6002927186094,1,0,1,3,93.47,43.51
Oregon St.,10.72384971,10.72384971,0.263,2.34770080440999,-5.28680497382456,-2.9391041694145,0,0,2,4,89.52,35.38
Pacific,3.911586761,3.911586761,0.31,-5.16144900367658,-3.0628928482023,-8.22434185187886,NA,NA,NA,NA,NA,NA
Penn,0.185071483,0.185071483,0.861,2.40631031067161,-5.00800946240717,-2.60169915173557,0,0,0,1,0,0
Penn St.,6.567982197,6.567982197,0.552,-2.30342025298069,10.5125403447208,8.20912009174007,0,1,4,5,90.64,54.18
Pepperdine,0.15856114,0.15856114,0.642,-0.818473993671602,-6.34361745256869,-7.16209144624024,0,0,1,1,90.57,20.57
Pittsburgh,3.285204798,3.285204798,0.462,-5.24914702604575,5.25256655300114,0.00341952695542691,0,1,0,4,98.51,28.51
Portland,0,0,0.917,1.35266242914112,-2.42441208675836,-1.07174965761721,NA,NA,NA,NA,NA,NA
Portland St.,6.331020415,6.331020415,0.197,-1.50003739815317,-5.11666474623485,-6.616702144388,NA,NA,NA,NA,NA,NA
Prairie View,4.49603796,4.49603796,0.173,-1.13803553167425,-7.54170794342806,-8.67974347510235,NA,NA,NA,NA,NA,NA
Presbyterian,2.985775054,2.985775054,0.638,-6.07392284795683,-0.887034228142019,-6.96095707609885,NA,NA,NA,NA,NA,NA
Princeton,8.73269558,8.73269558,0.468,5.67716014408745,-1.78541001635484,3.89175012773256,NA,NA,NA,NA,NA,NA
Providence,13.07618594,13.07618594,0.267,5.47466342953258,7.00873448013903,12.4833979096716,0,0,2,2,90.08,36.78
Purdue,15.3476907,15.3476907,0.395,12.4563004768232,5.11537408635947,17.5716745631827,0,2,1,3,92.82,52.43
Purdue Fort Wayne,1.12838912,1.12838912,0.802,-1.51232282651741,-2.82143453006711,-4.33375735658452,NA,NA,NA,NA,NA,NA
Quinnipiac,4.046700478,4.046700478,0.61,1.10534963773303,-5.04752836732332,-3.94217872959028,NA,NA,NA,NA,NA,NA
Radford,3.51295951,3.51295951,0.21899999999999997,-8.72020786123658,1.02042838544023,-7.69977947579633,NA,NA,NA,NA,NA,NA
Rhode Island,6.093174338,6.093174338,0.396,-2.82439592000335,5.26354998560464,2.43915406560132,NA,NA,NA,NA,NA,NA
Rice,4.286604151,4.286604151,0.5329999999999999,2.94472952724505,-5.39461731486625,-2.44988778762118,0,0,0,1,0,0
Richmond,9.518968344,9.518968344,0.407,3.36541932478096,3.75171088226355,7.11713020704452,NA,NA,NA,NA,NA,NA
Rider,1.528948069,1.528948069,0.7170000000000001,-3.05270324199754,-0.484142456709108,-3.53684569870665,NA,NA,NA,NA,NA,NA
Robert Morris,0.607870162,0.607870162,0.5760000000000001,-4.21978105576902,-7.07746462979741,-11.2972456855664,NA,NA,NA,NA,NA,NA
Rutgers,6.616419077,6.616419077,0.635,1.73433671917343,7.21848118483124,8.95281790400468,0,0,2,3,86.12,29.2
Sacramento St.,5.15982455,5.15982455,0.43,-9.52148500315415,-1.70233108149478,-11.2238160846489,NA,NA,NA,NA,NA,NA
Sacred Heart,6.245313197,6.245313197,0.474,-1.83115884866785,-9.69221411097147,-11.5233729596393,NA,NA,NA,NA,NA,NA
Saint Francis (PA),1.07420738,1.07420738,0.785,-6.408312867583,-6.36735653175763,-12.7756693993407,NA,NA,NA,NA,NA,NA
Saint Joseph's,5.922049284,5.922049284,0.532,-0.708197009782351,1.60300494662424,0.8948079368419,NA,NA,NA,NA,NA,NA
Saint Louis,1.27148056,1.27148056,0.6829999999999999,6.13447294111015,3.65959526202788,9.79406820313803,0,0,2,3,85.28,27.61
Saint Mary's (CA),7.800288677,7.800288677,0.5760000000000001,1.6519353595143,13.0332063619787,14.6851417214929,NA,NA,NA,NA,NA,NA
Saint Peter's,8.799861848,8.799861848,0.21600000000000005,-3.04766270631349,7.93550805679928,4.88784535048576,NA,NA,NA,NA,NA,NA
Sam Houston,4.423082709,4.423082709,0.5529999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samford,0.70613943,0.70613943,0.812,2.55396213500924,-4.01357510507505,-1.45961297006579,NA,NA,NA,NA,NA,NA
San Diego,2.831511617,2.831511617,0.477,-5.62467802155239,1.8683635514665,-3.75631447008595,0,0,1,1,83.78,13.78
San Diego St.,0.998199224,0.998199224,0.684,-0.236674829138632,13.0842017159321,12.8475268867934,0,0,2,2,90.64,37.38
San Francisco,11.45422888,11.45422888,0.4479999999999999,8.47435457111822,5.27797732131463,13.7523318924328,NA,NA,NA,NA,NA,NA
San Jose St.,1.447508872,1.447508872,0.71,-5.14849355057786,-2.31647091834032,-7.46496446891819,0,0,1,3,84.28,14.28
Santa Clara,11.34124184,11.34124184,0.565,10.8058371795228,-2.34436302223486,8.4614741572879,NA,NA,NA,NA,NA,NA
Seattle U,3.367668211,3.367668211,0.72,1.26630077419131,1.23699080417032,2.50329157836161,NA,NA,NA,NA,NA,NA
Seton Hall,5.613130957,5.613130957,0.536,3.76412429220753,7.56806718778104,11.3321914799886,0,0,3,3,90.27,45.75
SFA,5.760754585,5.760754585,0.544,1.79693402341341,1.54576825551785,3.34270227893126,NA,NA,NA,NA,NA,NA
Siena,4.547208488,4.547208488,0.505,-4.12651081744391,0.0540905976148185,-4.07242021982911,NA,NA,NA,NA,NA,NA
SIUE,2.008494616,2.008494616,0.691,-4.84282062693244,-3.93731715516588,-8.78013778209833,NA,NA,NA,NA,NA,NA
SMU,12.97973394,12.97973394,0.294,6.65152253245679,4.97364273381712,11.6251652662739,NA,NA,NA,NA,NA,NA
South Alabama,10.41627485,10.41627485,0.315,-0.871835515910933,2.49856748699485,1.62673197108393,0,0,0,2,0,0
South Carolina,10.66930783,10.66930783,0.177,3.07888460665467,3.43088579214899,6.50977039880366,1,0,2,3,91.82,52.21
South Carolina St.,2.917703882,2.917703882,0.41,-4.5929179738397,-6.13451065407214,-10.7274286279118,NA,NA,NA,NA,NA,NA
South Dakota,2.258755147,2.258755147,0.5770000000000001,-0.398499325010118,-2.30396014590437,-2.70245947091448,NA,NA,NA,NA,NA,NA
South Dakota St.,8.265412807,8.265412807,0.635,10.7087446024867,-3.33299253060895,7.37575207187775,NA,NA,NA,NA,NA,NA
South Fla.,1.392175585,1.392175585,0.624,-9.58902705292619,6.2450680242385,-3.34395902868758,0,0,0,2,0,0
Southeast Mo. St.,7.030199707,7.030199707,0.377,5.31524135863233,-10.2572106788652,-4.94196932023289,NA,NA,NA,NA,NA,NA
Southeastern La.,11.0855881,11.0855881,0.309,2.53932428216462,-10.0091934825568,-7.46986920039213,NA,NA,NA,NA,NA,NA
Southern California,8.291643441,8.291643441,0.47,4.67873832688556,6.21434770956986,10.8930860364554,1,2,1,5,97.03,66.27
Southern Ill.,3.810899138,3.810899138,0.634,-5.72108026482653,9.3665291570219,3.64544889219542,0,0,1,1,88.56,18.56
Southern Miss.,4.494957,4.494957,0.355,-5.98894728930413,-6.69185901577797,-12.6808063050821,NA,NA,NA,NA,NA,NA
Southern U.,0.97135222,0.97135222,0.622,-1.96244124112467,-0.877857343924378,-2.84029858504905,NA,NA,NA,NA,NA,NA
Southern Utah,5.621349573,5.621349573,0.528,3.15991597815877,-4.65683792423966,-1.49692194608087,NA,NA,NA,NA,NA,NA
St. Bonaventure,16.12206411,16.12206411,0.005,2.65058193299272,4.41079763976401,7.06137957275676,NA,NA,NA,NA,NA,NA
St. Francis Brooklyn,2.945460157,2.945460157,0.511,-7.22906816722832,-4.18558663468119,-11.4146548019095,NA,NA,NA,NA,NA,NA
St. John's (NY),7.113374114,7.113374114,0.596,12.6941419933493,-1.45809330388862,11.2360486894607,NA,NA,NA,NA,NA,NA
St. Thomas (MN),5.373428226,5.373428226,0.52,-1.87836492400474,-8.36723092998028,-10.245595853985,NA,NA,NA,NA,NA,NA
Stanford,1.688239694,1.688239694,0.7829999999999999,0.214995997978567,5.09508778538614,5.31008378336472,0,1,1,2,93.78,42.92
Stetson,4.065673709,4.065673709,0.63,-4.74765736767459,-3.94674789962269,-8.69440526729728,NA,NA,NA,NA,NA,NA
Stony Brook,9.097803801,9.097803801,0.25,1.25601292474981,-6.69876739658371,-5.44275447183391,NA,NA,NA,NA,NA,NA
Syracuse,11.93814635,11.93814635,0.407,10.8327473077692,-0.988855026520365,9.84389228124884,0,3,3,6,92.52,61.64
Tarleton St.,3.373902082,3.373902082,0.517,-6.27978702387299,3.80263947580981,-2.47714754806318,NA,NA,NA,NA,NA,NA
TCU,1.484447241,1.484447241,0.887,3.72528828170597,9.59511869006734,13.3204069717733,0,0,1,1,90.43,20.43
Temple,3.01954031,3.01954031,0.66,-0.358495640502295,5.12906594169853,4.77057030119626,0,0,0,1,77.67,7.67
Tennessee,6.032771587,6.032771587,0.59,7.71327918908999,12.0060847777818,19.7193639668718,1,2,1,4,93.45,61.39
Tennessee St.,5.516801536,5.516801536,0.414,-3.87560435611431,-3.02776366205689,-6.90336801817124,NA,NA,NA,NA,NA,NA
Tennessee Tech,8.65408206,8.65408206,0.197,0.54056475456338,-6.31242722042407,-5.7718624658607,NA,NA,NA,NA,NA,NA
Texas,4.88334012,4.88334012,0.496,3.4422340693483,12.5290741424859,15.9713082118343,2,1,1,4,96.12,66.71
Texas A&M,4.13557139,4.13557139,0.6579999999999999,5.11008023286546,6.74503446848715,11.8551147013526,NA,NA,NA,NA,NA,NA
Texas Southern,2.997159377,2.997159377,0.456,-2.81413743799876,1.43002533262923,-1.38411210536955,NA,NA,NA,NA,NA,NA
Texas St.,7.664445281,7.664445281,0.593,-2.62229809375852,3.95620447002872,1.3339063762702,0,0,0,2,0,0
Texas Tech,13.54316652,13.54316652,0.192,6.51269722953838,13.1723069170679,19.6850041466063,0,3,1,4,94.9,62.84
The Citadel,9.086655319,9.086655319,0.326,3.09270630375446,-8.61350200428957,-5.52079570053511,NA,NA,NA,NA,NA,NA
Toledo,3.967037678,3.967037678,0.752,7.89848982852522,0.0483148234779347,7.94680465200316,0,0,0,1,0,0
Towson,5.143212199,5.143212199,0.696,2.27603710419648,5.5757220855962,7.85175918979268,0,0,0,1,0,0
Troy,3.620929986,3.620929986,0.465,-3.3093821021684,1.42477307560989,-1.88460902655848,0,0,1,1,85.5,15.5
Tulane,0.528943956,0.528943956,0.873,6.86991059016229,0.606286370804357,7.47619696096668,0,0,1,1,86.74,16.74
Tulsa,7.489735186,7.489735186,0.439,0.0976668538498711,1.13678481710641,1.23445167095631,0,0,1,2,86.41,16.41
UAB,4.771071911,4.771071911,0.589,9.4418421135801,1.39610177929901,10.8379438928791,NA,NA,NA,NA,NA,NA
UC Davis,3.590167046,3.590167046,0.5710000000000001,-4.13967627227045,0.594239829181631,-3.54543644308883,0,0,0,1,0,0
UC Irvine,3.328674614,3.328674614,0.618,-4.84355783434531,6.77898672930691,1.93542889496158,NA,NA,NA,NA,NA,NA
UC Riverside,4.281914949,4.281914949,0.504,-2.89716765097481,2.13487073104372,-0.762296919931055,NA,NA,NA,NA,NA,NA
UC San Diego,3.083559752,3.083559752,0.62,-1.22078481127012,-5.5191847493853,-6.7399695606554,NA,NA,NA,NA,NA,NA
UC Santa Barbara,3.209960699,3.209960699,0.728,1.12348605684604,1.0452729316469,2.16875898849296,0,0,1,1,89.23,19.23
UCF,10.09657216,10.09657216,0.305,3.0713440143343,2.50891234656311,5.58025636089741,0,1,1,2,90.4,38.14
UCLA,8.653936505,8.653936505,0.473,8.46215096260931,9.67994746700511,18.1420984296144,2,1,0,4,99.13,64.87
UConn,13.52540278,13.52540278,0.364,7.44581095441796,7.78190801472297,15.2277189691409,0,1,0,1,98.02,28.02
UIC,8.006035037,8.006035037,0.222,0.0585245448003646,-7.95319313236006,-7.89466858755965,NA,NA,NA,NA,NA,NA
UIW,3.509947896,3.509947896,0.583,-9.86672104200523,-6.33888014754703,-16.2056011895523,NA,NA,NA,NA,NA,NA
ULM,6.267283559,6.267283559,0.504,-1.01681496403671,-6.00400116959957,-7.02081613363624,NA,NA,NA,NA,NA,NA
UMass Lowell,0.668493986,0.668493986,0.7490000000000001,-4.58379123643393,-1.17686922271713,-5.76066045915106,NA,NA,NA,NA,NA,NA
UMBC,7.593081594,7.593081594,0.237,1.32168896401313,-5.96112916180014,-4.63944019778702,0,0,0,1,0,0
UMES,1.880859286,1.880859286,0.743,-9.29821855397137,-1.33824630117062,-10.636464855142,NA,NA,NA,NA,NA,NA
UNC Asheville,2.881549478,2.881549478,0.667,0.121690462589774,-3.11163791000837,-2.98994744741859,NA,NA,NA,NA,NA,NA
UNC Greensboro,3.93180567,3.93180567,0.6779999999999999,-6.73426812417843,5.67885890241688,-1.05540922176158,NA,NA,NA,NA,NA,NA
UNCW,8.654574096,8.654574096,0.417,1.11077106491135,0.18831199902637,1.29908306393773,NA,NA,NA,NA,NA,NA
UNI,11.47448015,11.47448015,0.39,6.5391912759425,0.0509754913921601,6.59016676733464,NA,NA,NA,NA,NA,NA
UNLV,9.917783439,9.917783439,0.424,2.53120894327797,4.63707256841571,7.16828151169368,NA,NA,NA,NA,NA,NA
USC Upstate,6.37726295,6.37726295,0.5760000000000001,-1.02701815884315,-6.88130147444472,-7.90831963328786,NA,NA,NA,NA,NA,NA
UT Arlington,5.787691027,5.787691027,0.28300000000000003,-3.74334266306702,0.220710963740517,-3.52263169932648,0,0,0,4,0,0
UT Martin,1.630331635,1.630331635,0.672,-4.39090753984261,-5.13951269556649,-9.53042023540914,NA,NA,NA,NA,NA,NA
Utah,4.019621015,4.019621015,0.64,2.64450963136202,1.02369260883845,3.66820224020048,0,0,1,2,91.94,21.94
Utah St.,7.981738091,7.981738091,0.63,5.49027934754042,4.92823238627308,10.4185117338135,NA,NA,NA,NA,NA,NA
Utah Valley,4.784388304,4.784388304,0.6579999999999999,-1.08123198679367,4.03268498522459,2.95145299843091,NA,NA,NA,NA,NA,NA
UTEP,10.72004604,10.72004604,0.165,-1.94669490418677,2.66054030555742,0.713845401370674,NA,NA,NA,NA,NA,NA
UTRGV,5.0275479259999996,5.0275479259999996,0.174,1.4817866646785,-10.7785582406564,-9.29677157597784,NA,NA,NA,NA,NA,NA
UTSA,1.123077229,1.123077229,0.6409999999999999,-4.63239611589944,-4.74244541999493,-9.37484153589433,NA,NA,NA,NA,NA,NA
Valparaiso,6.388631105,6.388631105,0.474,-0.103019258808728,-1.05911722269512,-1.16213648150387,NA,NA,NA,NA,NA,NA
Vanderbilt,4.977611542,4.977611542,0.608,3.89798077731349,6.27107068634494,10.1690514636584,0,3,2,5,91.8,57.51
VCU,6.013448358,6.013448358,0.43700000000000006,0.0225440766529137,9.69853370452611,9.72107778117904,0,2,0,2,95.02,45.12
Vermont,11.76155269,11.76155269,0.423,3.91612854550022,5.37590179088759,9.29203033638779,NA,NA,NA,NA,NA,NA
Villanova,13.36601496,13.36601496,0.487,5.6268671221913404,13.5332548998975,19.1601220220889,1,2,0,3,97.31,61.91
Virginia,0,0,0.878,-4.9910495582461,13.5009571497233,8.50990759147714,0,4,0,4,96.62,64.24
Virginia Tech,8.712595701,8.712595701,0.47,4.51794889946975,9.71211233957321,14.230061239043,0,1,2,4,93.12,53.28
VMI,14.26331532,14.26331532,0.353,7.03487217428732,-7.68716731465361,-0.652295140366292,NA,NA,NA,NA,NA,NA
Wagner,9.589869261,9.589869261,0.469,-0.654260304385147,0.63738010144847,-0.0168802029366759,0,0,0,2,0,0
Wake Forest,14.02721822,14.02721822,0.29600000000000004,10.5675043707621,2.53251028702734,13.1000146577895,0,1,1,2,91.93,39.84
Washington,8.800466865,8.800466865,0.423,3.66738373890725,0.693481583827907,4.36086532273517,0,1,2,3,90.73,47.28
Washington St.,10.11082721,10.11082721,0.388,3.04742847697951,7.02285072013492,10.0702791971144,0,1,0,5,96.41,26.41
Weber St.,7.086735249,7.086735249,0.39,1.95658394841473,-3.52560408487171,-1.56902013645697,0,0,0,1,0,0
West Virginia,13.61978543,13.61978543,0.171,4.71991281684403,4.6609306774826,9.38084349432663,0,0,3,5,88.37,42.98
Western Caro.,4.261203587,4.261203587,0.479,-2.26303674130712,-6.94237656564042,-9.20541330694754,0,0,0,1,0,0
Western Ill.,7.257573128,7.257573128,0.239,2.50694116807102,-7.62313038475909,-5.11618921668808,NA,NA,NA,NA,NA,NA
Western Ky.,5.592410803,5.592410803,0.64,3.79884019090138,-0.0995987326790422,3.69924145822236,NA,NA,NA,NA,NA,NA
Western Mich.,0.648863945,0.648863945,0.613,-8.04278248582772,-3.86581186613051,-11.9085943519582,0,0,1,3,86.52,16.52
Wichita St.,9.701624215,9.701624215,0.18899999999999997,2.14907952652507,4.99458264206989,7.14366216859497,0,0,1,1,85.28,15.28
William & Mary,-0.323504269,-0.323504269,0.32299999999999995,-7.04384958230946,-5.26406229307175,-12.3079118753812,NA,NA,NA,NA,NA,NA
Winthrop,9.352302432,9.352302432,0.413,2.89125892865946,-3.16072715683152,-0.269468228172071,NA,NA,NA,NA,NA,NA
Wisconsin,8.654022217,8.654022217,0.523,4.02479729544725,7.91996022387502,11.9447575193223,0,0,1,1,88.17,18.17
Wofford,8.454556584,8.454556584,0.254,-1.1337808522819,4.21592913383184,3.08214828154993,NA,NA,NA,NA,NA,NA
Wright St.,7.851686716,7.851686716,0.65,3.0947623097406,-3.60186462561335,-0.507102315872753,NA,NA,NA,NA,NA,NA
Wyoming,3.303616285,3.303616285,0.8109999999999999,4.01030693949814,4.84361545505091,8.85392239454904,0,0,1,1,85.28,15.28
Xavier,5.902052283,5.902052283,0.631,8.79526752743126,2.85786043120653,11.6531279586378,0,2,0,2,97.17,49.05
Yale,5.084009051,5.084009051,0.657,-0.106972940363752,0.778899830222072,0.671926889858314,0,0,0,1,0,0
Youngstown St.,4.50960964,4.50960964,0.555,-1.69871635571107,-4.46581039425009,-6.16452674996117,NA,NA,NA,NA,NA,NA
Queens (NC),NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lindenwood,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tex. A&M-Commerce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southern Ind.,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stonehill,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
