team,departing_ppg,returning_ppg,mins,off_coeff,def_coeff,yusag_coeff,stars_5,stars_4,stars_3,num_star_players,avg_recruit_score,composite_score
Coastal Carolina,5.7654953,4.623582914,0.715423258085831,0.870780973233492,-2.31323884063709,-1.44245786738464,NA,NA,NA,NA,NA,NA
Col. of Charleston,6.860563068,2.430559993,0.297568886598563,-3.04061739042733,-1.26527639399748,-4.30589378440581,NA,NA,NA,NA,NA,NA
Colgate,3.35203886,12.3397702,0.810637872425515,9.40801047085116,-1.0786298176846,8.32938065331889,NA,NA,NA,NA,NA,NA
Colorado,12.59185934,4.5183599,0.433838820832764,8.56547171931469,12.0820624170507,20.6475341362513,0,3,2,5,93.33,62.81
Colorado St.,0,13.81736517,0.934,5.11135380009174,4.33616723364745,9.44752103362493,0,0,1,2,85.78,15.78
Columbia,NA,NA,0.266510707216124,-4.19584719573207,-6.92224006967777,-11.1180872645242,0,0,1,1,83.44,13.44
Coppin St.,1.2985770700000001,1.828451991,0.276455291058212,-1.07257768665947,-8.57199575513793,-9.6445734419117,NA,NA,NA,NA,NA,NA
Cornell,NA,NA,0.384856519850084,-3.98469975073207,-5.30472464567777,-9.28942439452419,NA,NA,NA,NA,NA,NA
Creighton,16.31336498,NA,0.182363527294541,9.67506985484288,7.36506623495262,17.0401360896812,0,4,1,5,96.33,65.61
CSU Bakersfield,4.830688804,5.711159825,0.599513499402006,-3.4098806879042,5.03298619402577,1.62310550614059,NA,NA,NA,NA,NA,NA
CSUN,4.915592074,2.67512089,0.615962729680085,1.40083111888901,-7.45230488195761,-6.05147376318292,NA,NA,NA,NA,NA,NA
Dartmouth,NA,NA,0.297880847660936,-8.98453258473207,-2.79916307867777,-11.7836956625242,NA,NA,NA,NA,NA,NA
Davidson,7.875644684,10.62993091,0.6354,3.53384896472059,6.19859990722767,9.7324488717006,0,0,0,1,0,0
Dayton,10.0346247,3.675539851,0.464225888704605,2.82728409800414,4.51033235391508,7.33761645193818,0,1,3,4,92.38,57.58
Delaware,0,7.767289042,0.963685272360457,-5.83746541750925,1.71140965851069,-4.12605575897953,NA,NA,NA,NA,NA,NA
Delaware St.,-0.828859329,3.559838027,0.755058372321964,-4.2528440366962,-16.3188929968527,-20.5717370344632,NA,NA,NA,NA,NA,NA
Denver,3.9103567,-1.010834023,0.3414,-3.4830335950126,-10.2607357910549,-13.7437693859818,NA,NA,NA,NA,NA,NA
DePaul,4.13280803,4.024579883,0.336975645893138,-0.339496746740879,3.58872013531842,3.24922338846317,0,1,0,2,96.42,26.42
Detroit Mercy,8.047265291,9.366729975,0.49479040465229,1.20688968994618,-2.96895270515406,-1.76206301525547,NA,NA,NA,NA,NA,NA
Dixie St.,-1.135619521,4.352825999,0.817388088568477,-4.75014520536744,-8.04511522911678,-12.7952604345986,NA,NA,NA,NA,NA,NA
Drake,3.146031857,16.29947996,0.884916632028927,5.95601402476721,4.92841246806982,10.8844264927227,0,0,1,1,93.21,23.21
Drexel,7.726523876,4.903016061,0.551489702059588,-1.90515214137492,3.10335961269609,1.19820747120686,NA,NA,NA,NA,NA,NA
Duke,10.48434079,3.881719947,0.400760304121649,9.73960747643198,3.5909452300046,13.3305527064557,3,1,0,4,98.37,68.82
Duquesne,9.354291677,0.074376002,0.329792481289004,0.113407560955224,3.2635857108029,3.37699327177712,0,0,1,1,85.78,15.78
East Carolina,4.621915579,3.271273971,0.4684,-1.68702288811709,1.74382563682457,0.0568027487264438,0,0,1,7,87.9,17.9
Eastern Ill.,7.072277546,-0.048866302,0.393276613570483,-4.70937977214662,-6.07490450966301,-10.7842842817906,NA,NA,NA,NA,NA,NA
Eastern Ky.,4.1579808,4.671260037,0.779465532297867,6.21956331210254,-7.62791937725687,-1.40835606506866,NA,NA,NA,NA,NA,NA
Eastern Mich.,5.725919306,1.708224043,0.388900747065101,-5.70220229312214,-6.12867152082916,-11.8308738139657,NA,NA,NA,NA,NA,NA
Eastern Wash.,15.76181674,NA,0.198791073944462,9.38247796602484,-1.7124586265194,7.67001933939124,NA,NA,NA,NA,NA,NA
Elon,2.094669044,5.00548324,0.720083825164657,-6.58865139914738,3.6918199822472,-2.89683141698109,0,0,1,2,84.78,14.78
ETSU,2.825493455,8.955848038,0.672065586882623,-1.71426018926264,4.93567711260182,3.22141692342485,0,0,1,1,85.93,15.93
Evansville,2.130136967,11.18164015,0.742832736373582,-3.57663285218118,0.312142871734163,-3.26448998036137,0,0,0,1,0,0
Fairfield,0,5.796558991,0.993831956871761,-8.96481300365081,0.0843001051586727,-8.88051289860653,NA,NA,NA,NA,NA,NA
Fairleigh Dickinson,4.514147,3.67969805,0.454287306708108,1.55259961552684,-9.56511813368065,-8.01251851806808,NA,NA,NA,NA,NA,NA
FGCU,0.824656934,3.975783885,0.68561176076512,-5.39392295790228,-3.52188075145378,-8.91580370923707,NA,NA,NA,NA,NA,NA
FIU,5.784911036,3.017277986,0.643420419700719,-1.84953005742975,-7.48162930307453,-9.3311593602853,NA,NA,NA,NA,NA,NA
Fla. Atlantic,5.17975831,3.441670004,0.674777374826742,0.88863424780279,0.0608889187355688,0.949523166524035,0,0,1,1,87.91,17.91
Florida,8.170578837,7.146865904,0.402280456091218,6.86119338567422,7.34023697255115,14.2014303581111,0,1,1,3,94.31,44.6
Florida A&M,0.941497624,1.982698947,0.813381534961301,-9.65974818695438,-1.06603134169144,-10.7257795285935,NA,NA,NA,NA,NA,NA
Florida St.,11.73401594,5.956962943,0.419377414478473,11.7087004488212,5.60834706102352,17.3170475097305,1,2,1,4,95.55,65.46
Fordham,1.518198609,-3.751780152,0.507909919970222,-16.1820206198804,5.44766142059348,-10.7343591992346,NA,NA,NA,NA,NA,NA
Fresno St.,0,8.019741058,0.898737604494534,-4.58886695491163,2.73713961950878,-1.85172733541719,NA,NA,NA,NA,NA,NA
Furman,6.270599604,8.904519796,0.72255658759898,4.8645447830212,2.38025343026417,7.24479821330437,0,0,1,4,85.44,15.44
Ga. Southern,3.109028339,3.856363952,0.781991335291193,-5.43967393545476,-1.95312154236186,-7.392795477731,0,0,1,3,89.14,19.14
Gardner-Webb,5.931612253,4.892441291,0.605186305171807,-1.38642320976265,-0.170901088765708,-1.55732429857602,NA,NA,NA,NA,NA,NA
George Mason,7.648362696,2.306590021,0.376324735052989,0.963808356767302,2.12254607613852,3.08635443279147,0,0,1,4,86.28,16.28
George Washington,4.752603531,3.875020027,0.417317878653698,-1.53354576702569,-3.76376140132764,-5.29730716826768,0,0,2,2,87.32,31.49
Georgetown,11.11128139,2.763999939,0.3496,6.33224493520457,4.82154969003425,11.1537946251245,1,1,3,5,93.15,60.98
Georgia,10.01769137,2.953569889,0.0722,8.97139163969354,-2.77006026692291,6.20133137285631,0,0,3,5,87.49,39.35
Georgia St.,0,12.67042202,0.89873417721519,4.81500448287511,-4.43467476958968,0.380329713237748,0,0,2,4,84.03,25.51
Georgia Tech,10.08499861,8.197301894,0.650730146029206,8.46529317508545,5.03464876868702,13.4999419436581,0,1,2,3,93.09,53.8
Gonzaga,14.10038161,11.44585991,0.460184073629452,24.0381907444375,4.87644486191426,28.9146356062374,2,2,0,4,99,69.06
Grambling,0.136421308,3.402045527,0.575726467927673,-7.23587092667553,-4.90798978147068,-12.1438607081272,NA,NA,NA,NA,NA,NA
Grand Canyon,7.944364429,4.49751997,0.475014470383947,-0.879252215129204,7.30684008704181,6.42758787186491,NA,NA,NA,NA,NA,NA
Green Bay,7.559565481,3.135891065,0.422177954847278,-1.95360660178042,-6.12467590652798,-8.07828250828933,0,0,0,2,0,0
Hampton,5.435563326,1.033561975,0.666308801858842,-4.12671967060953,-7.16272216851604,-11.2894418392399,NA,NA,NA,NA,NA,NA
Hartford,5.438570619,2.054109991,0.522797832836184,-5.09979093403355,3.66971508590524,-1.43007584824264,NA,NA,NA,NA,NA,NA
Harvard,NA,NA,0.3074,-0.730917624732072,-2.60891767267777,-3.33983529652419,0,0,4,4,87.02,42.46
Hawaii,8.71412909,2.668432996,0.45020342772841,-1.92720997691428,-0.603121287183443,-2.53033126421204,NA,NA,NA,NA,NA,NA
High Point,1.743658647,4.425503954,0.752393658766285,-7.36138317948608,-2.59700365030315,-9.95838682970355,NA,NA,NA,NA,NA,NA
Hofstra,6.45369935,6.718237102,0.561810795124782,2.37425003880405,-3.83670836328766,-1.46245832446458,0,0,1,2,85.52,15.52
Holy Cross,4.669299245,3.85367009,0.589817483189241,-2.96061807401362,-6.86864870853188,-9.82926678199314,NA,NA,NA,NA,NA,NA
Houston,13.14835238,5.882779837,0.462652159229403,8.32678870177402,13.9382493686866,22.2650380703464,0,0,3,3,90.59,46.94
Houston Baptist,1.683282524,1.321397386,0.669004903760195,-1.76797716963819,-12.664137579763,-14.4321147483155,NA,NA,NA,NA,NA,NA
Howard,1.88579154,3.641631991,0.807477009196322,-2.33264312193083,-13.0777533981761,-15.4103965194547,NA,NA,NA,NA,NA,NA
Idaho,1.000204701,0.516543001,0.388743036434655,-9.11773704955342,-5.61085618648807,-14.7285932358225,NA,NA,NA,NA,NA,NA
Idaho St.,0,3.949977435,0.998625053771654,-8.3685696492939,3.59620316677775,-4.77236648249715,NA,NA,NA,NA,NA,NA
Illinois,6.879120469,13.06729984,0.634073185362927,15.0726712250121,8.57120962985666,23.6438808547543,0,3,0,3,95.57,57.01
Illinois St.,6.078715801,1.392893016,0.556152539206704,-1.84638909317811,-2.59183828395563,-4.43822737704808,NA,NA,NA,NA,NA,NA
Indiana,5.860284328,8.720598996,0.646558178021199,5.16983045013231,7.31523507030816,12.4850655200594,0,2,0,2,98.06,50.7
Indiana St.,4.202536974,5.708415836,0.2448,-1.92928552695967,4.42287320082492,2.49358767415093,0,0,0,2,0,0
Iona,5.255707264,5.097221136,0.543760915971279,-1.89191009424994,1.71723386827611,-0.174676225954846,0,0,1,2,85.6,15.6
Iowa,14.29159975,7.227519989,0.532586965213914,17.914288252505,3.64763875950173,21.5619270118924,0,0,2,2,88.86,34.05
Iowa St.,10.75499123,-0.593200982,0.272309899569584,0.288847566373258,-0.0698035266966377,0.21904403966227,0,1,0,1,98.64,28.64
IUPUI,6.427146077,1.082741007,0.515378742433332,-2.7413657409942,-7.33335257730938,-10.0747183182512,NA,NA,NA,NA,NA,NA
Jackson St.,1.829726953,1.262176037,0.48361310951239,-9.46218246548077,1.54365008239808,-7.91853238313026,NA,NA,NA,NA,NA,NA
Jacksonville,2.59101443,1.855720043,0.283381191672649,-7.40983637081271,-2.73320579569098,-10.1430421663513,NA,NA,NA,NA,NA,NA
Jacksonville St.,0,9.460296795,0.996841228830654,-1.16229475235719,-0.615426501675874,-1.7777212540474,NA,NA,NA,NA,NA,NA
James Madison,4.395055771,5.911561936,0.734194038352003,5.22523111810336,-3.03388251718456,2.19134860080449,0,0,1,1,86.23,16.23
Kansas,3.025965929,12.49478006,0.710057988402319,6.11337576770387,9.76662544764345,15.880001215233,0,4,0,4,96.21,63.68
Kansas City,3.026838161,1.502202034,0.596790527874858,-9.80339163991713,5.3762629256722,-4.4271287143593,NA,NA,NA,NA,NA,NA
Kansas St.,1.956022233,6.688794136,0.718314070111882,-4.80386459498811,6.22770932163939,1.4238447265702,0,0,1,2,85.73,15.73
Kennesaw St.,0,1.850914985,0.941478824574682,-9.12272165578878,-4.52417931481252,-13.6469009691156,NA,NA,NA,NA,NA,NA
Kent St.,7.775758982,7.622099996,0.654921832440822,2.55219072859783,-0.716761389105911,1.83542933951096,NA,NA,NA,NA,NA,NA
Kentucky,7.603182316,4.052860022,0.448562149213916,5.10447450982208,7.30116251736771,12.4056370271088,3,1,0,4,99.33,69.45
La Salle,2.573814869,7.165501721,0.694833259893309,-0.0286932076543067,-2.32342615211279,-2.35211935918142,0,0,1,3,86.35,16.35
Lafayette,6.6042974,5.909350097,0.597119423884777,1.10974487224056,-8.05051245599702,-6.94076758387076,NA,NA,NA,NA,NA,NA
Lamar University,0.965996459,3.763483845,0.525242718446602,-6.94201812803718,-2.69232726431839,-9.63434539233657,NA,NA,NA,NA,NA,NA
Lehigh,0,4.516643107,0.943822471011595,-7.24340009408626,-5.77161170509458,-13.0150117989285,NA,NA,NA,NA,NA,NA
Liberty,4.469698906,10.28499007,0.721660835488334,-0.49110687527628,5.90354796930992,5.41244109391928,0,0,1,2,85.28,15.28
Lipscomb,2.003290609,7.70293498,0.706119720230411,-3.42383787762809,-2.51380459063173,-5.93764246837417,NA,NA,NA,NA,NA,NA
Little Rock,7.42723918,4.018559933,0.582819101008435,-3.45569380047592,-1.07401436161025,-4.52970816206717,NA,NA,NA,NA,NA,NA
LIU,1.204085022,5.069720924,0.640471905618876,-1.75360537543867,-6.37561981312134,-8.12922518867432,NA,NA,NA,NA,NA,NA
LMU (CA),2.683629751,12.67109096,0.845690210076658,1.77915767673741,5.92375474425463,7.70291242087777,0,0,3,NA,87.96,NA
Long Beach St.,4.229253531,2.897206068,0.535198395918868,3.7467449180544,-8.34886036318597,-4.60211544524583,0,0,1,1,92.12,22.12
Longwood,1.974568009,3.449782133,0.625800733585351,-6.97282934330052,1.51158282016243,-5.4612465232191,NA,NA,NA,NA,NA,NA
Louisiana,4.464083433,2.919345893,0.61101642814341,1.43603518119773,-4.6985057430973,-3.26247056188057,0,0,1,2,86.98,16.98
Louisiana Tech,3.371114492,7.571560837,0.648919135308247,3.19901520105218,6.31320260658877,9.51221780752663,0,0,1,1,86.28,16.28
Louisville,8.21455586,6.494560122,0.539480137322217,1.41568762264906,7.95439550931192,9.37008313191334,0,3,1,4,93.44,60.47
Loyola Chicago,4.467196941,11.54118013,0.791665142949088,1.94570269557737,15.2448901043158,17.1905927997787,NA,NA,NA,NA,NA,NA
Loyola Maryland,4.311186157,1.861273944,0.595212319683889,-2.67673151844604,0.670669214082102,-2.00606230441163,NA,NA,NA,NA,NA,NA
LSU,14.63803196,4.266819954,0.334173733669494,15.6850923881704,0.819455118203261,16.5045475062594,1,2,2,5,94.58,65.97
Maine,0.200065389,-1.304742068,0.706311637080868,-12.9370773875291,-1.52664295932971,-14.4637203469731,NA,NA,NA,NA,NA,NA
Manhattan,0,3.907975979,0.890656720645862,-8.42503499443267,-1.72318331075842,-10.1482183050721,NA,NA,NA,NA,NA,NA
Marist,1.008722305,2.919802941,0.864494613852835,-9.38798857056012,1.30204824991412,-8.08594032042704,NA,NA,NA,NA,NA,NA
Marquette,12.24854672,3.004489899,0.197570511030438,3.32125116821532,5.37821034991058,8.69946151787823,0,2,3,5,92.57,58.64
Marshall,4.836860895,9.8475281,0.720082470608879,9.90214736417312,-2.85633412897604,7.04581323508272,NA,NA,NA,NA,NA,NA
Maryland,7.528196692,10.53245997,0.4548,3.42296422225522,10.4267560547545,13.8497202768954,0,2,0,2,95.86,46.94
Massachusetts,7.847647429,5.666569948,0.537584267700583,6.48706891109572,-1.99603176768451,4.49103714356353,NA,NA,NA,NA,NA,NA
McNeese,5.792330682,-0.907199025,0.401008545864293,-4.64543804638772,-8.27443700586966,-12.9198750520717,NA,NA,NA,NA,NA,NA
Memphis,3.650811657,7.512219906,0.577190281642884,5.70640975404822,9.86585039264247,15.5722601465763,2,2,2,6,96.53,69.66
Mercer,5.772140861,7.086100101,0.540592086552961,2.59345032533231,0.197024742856248,2.79047506814094,NA,NA,NA,NA,NA,NA
Merrimack,0,3.273796022,0.990083994400373,-10.0024911590771,1.78314274430983,-8.21934841461489,NA,NA,NA,NA,NA,NA
Miami (FL),3.022948623,6.85999012,0.628271241193232,0.074758421223958,2.88822255348512,2.96298097466145,0,2,1,3,95.2,56.73
Miami (OH),0,12.65188295,0.971748654836198,-0.771325173997656,-0.0140553181320477,-0.78538049217736,NA,NA,NA,NA,NA,NA
Michigan,14.46201587,7.165980101,0.398960623625825,9.63781435199161,12.8306900235332,22.4685043754104,2,3,1,6,96.86,69.36
Michigan St.,5.873654902,5.711680174,0.4768,3.56335265772836,6.63868749347737,10.2020401510914,1,2,0,3,98.3,63.03
Middle Tenn.,0.985415854,1.358859979,0.551209068903692,-6.74472572789779,-2.29139384465256,-9.03611957256467,NA,NA,NA,NA,NA,NA
Milwaukee,3.988772281,5.380194902,0.509389671361502,1.01311752800099,-6.90175426491616,-5.88863673696279,1,0,1,2,91.42,40.24
Minnesota,13.85469452,NA,0.078968412634946,6.87145263860462,3.65220190205684,10.5236545406471,0,0,1,2,89.14,19.14
Mississippi St.,5.018099934,7.40790987,0.495277676657364,2.44852483951945,7.88630037491191,10.334825214317,0,1,2,3,91.92,49.78
Mississippi Val.,-2.962231815,-0.263409004,0.594859989647468,-15.1025423189253,-18.8239297459617,-33.926472064968,NA,NA,NA,NA,NA,NA
Missouri,12.63287866,3.040789962,0.197478991596639,6.8846918299999,5.07875038484441,11.9634422147633,0,0,5,5,87.6,45.49
Missouri St.,0.598314941,13.95402014,0.871321385530459,3.02954001284531,2.16553725140852,5.19507726430616,NA,NA,NA,NA,NA,NA
Monmouth,4.224451303,3.948426947,0.615830501698981,3.49254575548465,-8.05569595520256,-4.56315019966557,NA,NA,NA,NA,NA,NA
Montana,0,7.802713051,0.896463372395387,-3.22746567865916,2.32678571840062,-0.900679960272862,NA,NA,NA,NA,NA,NA
Montana St.,0,7.289228857,0.919991235668092,-1.27438104593749,-1.34813186162223,-2.62251290757404,0,0,0,1,0,0
Morehead St.,3.244840205,5.920059919,0.5625125025005,-4.39697935105713,6.26247753813438,1.8654981869629,NA,NA,NA,NA,NA,NA
Morgan St.,2.416414261,8.467201889,0.777904886419349,1.12912037955003,-6.40618658043118,-5.27706620086218,NA,NA,NA,NA,NA,NA
Mount St. Mary's,2.82118392,3.525163919,0.792545796033856,-11.5515292405772,6.12345214071097,-5.42807709984713,NA,NA,NA,NA,NA,NA
Murray St.,4.215723395,6.631003976,0.648396301792033,-1.80808508514873,1.19379603357606,-0.614289051687052,NA,NA,NA,NA,NA,NA
N.C. A&T,1.128439426,1.765087038,0.450646605287335,-3.63481258620892,-7.83039795674087,-11.4652105427975,NA,NA,NA,NA,NA,NA
N.C. Central,5.21210438,0.698319018,0.327563489808045,-9.19066854340965,-5.00427883286132,-14.1949473760853,NA,NA,NA,NA,NA,NA
Navy,3.730100393,7.013720989,0.85236209646373,-1.64329410025531,1.09193138247602,-0.551362717726972,NA,NA,NA,NA,NA,NA
NC State,6.692772925,8.882420123,0.611279316733698,5.08166268138877,4.56608260463091,9.64774528590539,NA,NA,NA,NA,NA,NA
Nebraska,4.54067939,3.352778018,0.526340371004635,3.2596937371367,2.26184561730814,5.5215393543305,0,2,3,5,90.78,59.79
Nevada,0.19476597,11.12845713,0.764319089287231,6.18144347280329,0.669248279345746,6.85069175206805,0,0,2,2,86.61,30.06
New Hampshire,-1.059766054,7.236886993,0.875727298631346,-5.69919618805893,-2.00686082282506,-7.70605701069834,NA,NA,NA,NA,NA,NA
New Mexico,2.337750249,0.709347211,0.489615987460815,-5.81582848626987,-2.42409232081678,-8.23992080680094,NA,NA,NA,NA,NA,NA
New Mexico St.,2.483214617,9.463058949,0.634227423835329,-2.10893872830946,4.16290909003172,2.05397036180795,0,0,0,2,0,0
New Orleans,2.305356633,4.276041061,0.573229291716687,1.62160318776153,-8.40385499528442,-6.78225180750386,NA,NA,NA,NA,NA,NA
Niagara,3.805910587,2.524929076,0.68693477005965,-6.22467483129203,-0.107419057146077,-6.33209388841909,NA,NA,NA,NA,NA,NA
Nicholls St.,6.124247015,2.499959946,0.235332316901011,1.3486822837867,-4.11402087952487,-2.76533859558582,NA,NA,NA,NA,NA,NA
NJIT,3.267861456,2.341306925,0.576461561414352,-5.06027337352099,-3.59325831448933,-8.65353168792468,NA,NA,NA,NA,NA,NA
Norfolk St.,5.167347431,1.360630035,0.494656718710444,-3.38505496061876,-0.335536589208386,-3.72059154994146,NA,NA,NA,NA,NA,NA
North Ala.,1.873711467,2.540921956,0.574469896597377,-3.39313846308909,-5.08109315765373,-8.47423162069049,NA,NA,NA,NA,NA,NA
North Carolina,4.187449217,9.352211773,0.6522,9.89505265993614,5.43159649217003,15.3266491519919,0,2,0,2,97.54,49.6
North Dakota,3.455673486,4.161994994,0.519671042768723,-3.38445852962498,-4.40169451102392,-7.78615304062991,0,0,0,3,0,0
North Dakota St.,0,11.41992503,0.935627003467582,-2.19010730977068,4.47529718142222,2.28518987153718,NA,NA,NA,NA,NA,NA
North Florida,1.977701306,8.229029,0.81386650051499,-2.58903475924462,-6.24119313162181,-8.83022789078079,NA,NA,NA,NA,NA,NA
North Texas,8.886731625,4.966875017,0.490859587709063,-1.06480887477148,11.0140891111369,9.9492802362511,0,0,2,3,84.72,26.62
