"team","departing_ppg","returning_ppg","transfer_ppg","net_ppg","mins","off_coeff","def_coeff","yusag_coeff","stars_5","stars_4","stars_3","num_star_players","avg_recruit_score","composite_score"
"New Mexico",10.67438,6.694101,4.34488,0.364601,0.390916303054344,8.85859319347748,-3.26321332294379,5.59537987053373,0,0,1,2,79.43,18.86
"New Mexico St.",8.72896,2.60914,2.37409,-3.74573,0.4472871910671,2.3485615711477,7.02512276674555,9.3736843378932,0,0,0,0,0,0
"New Orleans",3.023964,3.303466,0,0.279502,0.595062503268999,-7.16007796030396,0.269982452462113,-6.89009550784182,0,0,0,0,0,0
"Niagara",7.65892,6.257166,0,-1.401754,0.637219073462153,8.39475891975363,-11.5020128337196,-3.10725391396598,0,0,0,0,0,0
"Nicholls St.",8.86137,0.171125,2.377676,-6.312569,0.323559155383875,3.03579862857667,-4.32439517760868,-1.28859654903189,0,0,0,0,0,0
"NJIT",1.47049,3.9915019,0,2.5210119,0.819613191652283,-6.10837685409874,-0.461754449865026,-6.57013130396374,0,0,0,0,0,0
"Norfolk St.",0.560475,3.862262,0,3.301787,0.603565836481042,-6.75825421375189,-3.50757668433126,-10.2658308980831,0,0,0,0,0,0
"North Ala.",0,0,0,0,0.7,NA,NA,NA,0,0,0,0,0,0
"North Carolina",7.95512,13.38199,0,5.42687,0.671014695797725,14.8543034976147,3.95610727837744,18.8104107759921,2,1,0,3,98.81,64.51
"North Carolina St.",10.75099,9.01185,7.91268,6.17354,0.42643492018478,12.1902159510636,-0.395832742937271,11.7943832081264,0,3,0,3,94.16,54.16
"North Dakota",4.69144,4.634753,0,-0.0566870000000002,0.674166478936698,2.51056383916817,-8.48317846952557,-5.97261463035744,0,0,0,0,0,0
"North Dakota St.",5.94781,3.875983,0,-2.071827,0.663867226554689,-2.58606409466704,1.78671243957554,-0.799351655091508,0,0,0,1,0,0
"North Florida",-0.425376,11.75515,0,12.180526,0.897952440699307,5.74266645112755,-15.6183854808251,-9.87571902969746,0,0,0,1,70,0
"North Texas",0.454297,8.94363,0,8.489333,0.719665387700588,0.248066165596784,1.6673301588262,1.91539632442304,0,0,0,0,0,0
"Northeastern",0.18251,11.30798,1.9903,13.11577,0.882823435312937,0.508628096141781,4.61456956188118,5.12319765802296,0,0,0,0,0,0
"Northern Ariz.",1.68523,-0.336222,0,-2.021452,0.617872950353258,-8.05542371768714,-4.73236870801028,-12.7877924256974,0,0,0,0,0,0
"Northern Colo.",5.677074,7.24505,0,1.567976,0.5174,6.44072806154678,-1.06752446956424,5.37320359198261,0,0,0,0,0,0
"Northern Ill.",0.561519,8.0030301,0,7.4415111,0.831734199146805,-3.23538520373934,-2.77466239226584,-6.01004759600515,0,0,1,1,86,16
"Northern Ky.",7.285972,4.183423,1.84312,-1.259429,0.436625349860056,0.880735146575235,4.83963625491023,5.72037140148548,0,0,1,1,86,16
"Northwestern",6.350909,7.592947,5.42961,6.671648,0.564640465959543,-0.506159181661522,9.39006068802853,8.88390150636705,0,2,2,4,91.29,55.59
"Northwestern St.",0.765445,-1.867844,0,-2.633289,0.84191846588126,-12.9754870659546,-5.83737789495374,-18.8128649609081,0,0,0,0,0,0
"Notre Dame",12.05045,6.60818,0,-5.44227,0.602794472070533,4.98901616296414,7.2636345265373,12.2526506895014,0,4,1,5,94.88,64.22
"Oakland",14.85174,0,0.916555,-13.935185,0.226139473997382,3.44047867449155,-4.39786348671694,-0.957384812225367,0,0,0,0,0,0
"Ohio",2.910637,6.681853,0,3.771216,0.68995359337765,1.05345978797041,-3.21229329651769,-2.15883350854728,0,0,0,0,0,0
"Ohio St.",11.689541,6.5979624,2.61631,-2.4752686,0.4894,7.13193379290255,9.48784404809342,16.619777840996,0,2,2,4,93.23,59.22
"Oklahoma",10.62412,8.68587,2.22305,0.284800000000001,0.590760186283711,15.8488507381202,-4.13837318933876,11.7104775487813,0,1,0,1,92.97,22.97
"Oklahoma St.",11.94357,5.02355,4.22456,-2.69546,0.337667533506701,5.83032775462717,4.63924799397484,10.4695757486019,0,1,3,4,88.53,46.15
"Old Dominion",6.6878,5.876526,0,-0.811273999999999,0.551868878672796,-0.29250727056663,10.2222493331956,9.929742062629,0,0,3,3,86.37,36.85
"Ole Miss",10.46111,5.733131,0,-4.727979,0.400039984006397,7.03257896853343,-1.66157771910527,5.37100124942818,0,1,4,5,88.21,49.06
"Omaha",2.10712,5.710304,0,3.603184,0.694383315431532,0.967852965404203,-9.54842699557398,-8.58057403016982,0,0,0,0,0,0
"Oral Roberts",6.668616,3.9844802,0,-2.6841358,0.571192118404578,-1.70032097217176,-3.46995039568065,-5.17027136785241,0,0,1,1,86.6,16.6
"Oregon",7.4889,8.56775,2.73884,3.81769,0.504626773596545,4.87464971328562,4.26916686744884,9.14381658073448,2,3,0,5,98.58,69.57
"Oregon St.",3.31031,9.39189,0,6.08158,0.684852118305356,0.556945126639391,5.82511752774928,6.38206265438872,0,0,3,3,85.37,35.73
"Pacific",4.960328,6.22617,0.50802,1.773862,0.605529396400601,-1.64586735874829,0.987675493744411,-0.658191865003898,0,0,0,0,0,0
"Penn",3.57883,5.311171,0,1.732341,0.726683683487139,0.644231973533792,3.18648518723855,3.83071716077235,0,0,2,2,87.34,31.38
"Penn St.",8.5696,9.85854,0,1.28894,0.559345603460991,5.87084624238919,9.26855037689352,15.1393966192827,0,1,2,4,87.85,48.11
"Pepperdine",1.423084,8.675658,0,7.252574,0.608798224570437,-1.11753199612896,-5.38298454368845,-6.50051653981745,0,0,1,1,87.53,17.53
"Pittsburgh",4.371946,1.679546,2.38028,-0.312119999999999,0.571,-7.27145454127747,3.98172760718858,-3.28972693408896,0,2,1,3,93.07,53.48
"Portland",1.949663,5.630365,0,3.680702,0.760692150610827,-5.20058190807515,-1.75214412629565,-6.95272603437077,0,0,0,1,70,0
"Portland St.",5.35578,4.36811,0,-0.98767,0.475283353816742,9.24177781295166,-8.52144880723232,0.720329005719355,0,0,0,0,0,0
"Prairie View",4.96821,3.795767,0.189008,-0.983435000000001,0.412435025989604,-0.61009357132286,-7.06727379184806,-7.67736736317095,0,0,0,0,0,0
"Presbyterian",4.12526,-0.1217442,0,-4.2470042,0.52323194625863,-11.2475710714875,-1.47688266013302,-12.7244537316206,0,0,0,0,0,0
"Princeton",3.314313,7.08251,0,3.768197,0.668134507606085,-1.15569299732842,-0.053678073384531,-1.20937107071292,0,1,0,1,96.14,26.14
"Providence",8.64496,5.157954,0,-3.487006,0.537784886045582,2.80723389664491,7.1911463813562,9.99838027800105,0,2,2,4,93.39,61.49
"Purdue",16.86445,7.83595,2.32545,-6.70305,0.426829268292683,12.085231829927,9.61426400068389,21.6994958306109,0,2,1,3,92.4,49.97
"Quinnipiac",0.627164,7.314774,0,6.68761,0.699350208515178,-3.17120168911211,-4.44868490058761,-7.61988658969975,0,0,0,0,0,0
"Radford",1.0297013,6.694669,0,5.6649677,0.721488595438175,-6.71815276595476,5.62511975253104,-1.09303301342374,0,0,0,0,0,0
"Rhode Island",9.7777,5.85514,0,-3.92256,0.359543817527011,4.41785595694978,6.34458578400313,10.7624417409529,0,1,2,3,91.59,49.89
"Rice",4.364612,1.35500493,0.684328,-2.32527907,0.3022,-5.01403873841943,-2.66323709915269,-7.67727583757213,0,0,3,3,86.8,37.36
"Richmond",4.46545,8.79499,0.869047,5.198587,0.643857543017207,1.80279630577082,-1.7107173324524,0.0920789733183973,0,0,1,1,86.48,16.48
"Rider",1.85674,10.28534,0,8.4286,0.776644671065787,8.35699189929475,-6.31770531743059,2.03928658186422,0,0,1,1,85.56,15.56
"Robert Morris",2.27897,1.322281,0.752754,-0.203935,0.799891162835552,-7.14551157225878,0.855903578750489,-6.28960799350831,0,0,0,0,0,0
"Rutgers",5.18057,4.39262,1.22851,0.44056,0.542925755453272,-5.41153608663775,9.19531010249659,3.78377401585885,0,1,3,4,89.52,49.85
"Sacramento St.",2.26364,4.218791,0,1.955151,0.806321508325719,-7.10711768373428,-0.542594407200937,-7.64971209093525,0,0,0,0,0,0
"Sacred Heart",1.38482,2.83867,0,1.45385,0.531822281553306,-6.77222474678457,-2.65351970803101,-9.42574445481555,0,0,0,0,0,0
"Saint Francis (PA)",-0.726261,12.156621,0,12.882882,0.894251486110772,1.18495103889929,-5.41832310283127,-4.23337206393193,0,0,0,0,0,0
"Saint Joseph's",7.41446,3.3679389,-0.0536787,-4.1001998,0.593350831146107,2.11180430885909,1.91187109887919,4.02367540773836,0,0,1,1,86.14,16.14
"Saint Louis",3.137906,6.151113,6.103293,9.1165,0.567946257197697,-6.7713238914692,8.6388788885,1.86755499703091,0,1,2,3,90.17,47.55
"Saint Mary's (CA)",12.79345,5.71912,3.262548,-3.811782,0.396208708708709,4.5669097955979,7.26158632630552,11.8284961219034,0,1,0,1,96.35,26.35
"Saint Peter's",0.620116,3.8656344,0,3.2455184,0.545363709032774,-11.9029324812439,8.25585774418183,-3.64707473706209,0,0,1,1,87.87,17.87
"Sam Houston St.",4.56665,3.82197,0,-0.74468,0.545319388612828,-3.614171913848,0.379560688751789,-3.23461122509613,0,0,0,0,0,0
"Samford",10.231093,0.772672,0.0747399,-9.3836811,0.26391792813136,3.76058585556951,-13.0292878608632,-9.26870200529358,0,0,1,1,85,15
"San Diego",1.492104,9.18697,0,7.694866,0.763516141579152,-2.49964327247348,4.78592745775442,2.28628418528095,0,0,0,0,0,0
"San Diego St.",4.53411,8.451378,0,3.917268,0.629222466520088,4.51073958775521,7.08922583946305,11.5999654272183,0,0,2,2,88.4,33.34
"San Francisco",2.96615,6.559001,0,3.592851,0.786685325869652,-3.64624083226199,4.2530314033948,0.606790571132786,0,0,0,0,0,0
"San Jose St.",4.439351,-0.8889926,0,-5.3283436,0.431476965285981,-8.07691440156168,-0.482057238881556,-8.55897164044324,0,0,2,2,87.78,32.57
"Santa Clara",3.03867,4.701225,0.948353,2.610908,0.5024378373994,-8.67522551162613,1.21636661672026,-7.45885889490587,0,0,3,3,86.62,37.44
"Savannah St.",4.809545,1.24005,0,-3.569495,0.287766573763818,11.2458930129657,-24.1590436994669,-12.9131506865013,0,0,0,0,0,0
"Seattle U",7.31605,3.168818,0.43253,-3.714702,0.3438,-1.00141953303014,-1.19538487128274,-2.19680440431288,0,0,2,2,86.28,29.31
"Seton Hall",13.69502,5.860949,3.8512,-3.982871,0.376075215043009,10.1761724130408,4.10488397608409,14.2810563891249,0,0,3,3,89.48,43.16
"SFA",3.602602,6.4876503,0,2.8850483,0.685725558878227,2.58887305416616,1.88815096608345,4.47702402024971,0,0,0,0,0,0
"Siena",2.818869,2.742696,0,-0.0761729999999998,0.575671745781709,-7.4599190089091,-1.75485633984234,-9.21477534875146,0,0,1,1,85,15
"SIUE",3.58724,3.205762,0,-0.381478,0.742423551930001,-4.30842952617981,-6.54768389980303,-10.8561134259829,0,0,0,0,0,0
"SMU",7.90319,11.213367,3.32697,6.637147,0.691613745065736,-0.976291250979564,8.07547975239866,7.09918850141915,0,0,2,2,88.11,32.98
"South Ala.",-0.700135,5.205602,3.54346,9.449197,0.74089469517023,-4.13229262204612,-0.213070078677661,-4.34536270072376,0,0,0,0,0,0
"South Carolina",4.77614,7.596108,0,2.819968,0.671753808570556,1.44426241963041,6.8287044161088,8.27296683573924,0,1,4,5,88.69,48.89
"South Carolina St.",1.345292,2.1768997,0,0.8316077,0.599410307273134,-4.53462357631638,-12.9394419626733,-17.4740655389897,0,0,0,0,0,0
"South Dakota",5.41909,5.698298,0.193965,0.473172999999999,0.675517828854948,4.34096874710072,2.77351086786457,7.11447961496533,0,0,0,0,0,0
"South Dakota St.",5.60834,10.92063,0,5.31229,0.566106282517819,9.4903647380627,-1.77799309282278,7.7123716452399,0,0,0,1,0,0
"South Fla.",5.157523,1.977517,2.11314,-1.066866,0.299824889011604,-8.79711984419933,1.26853896420094,-7.52858087999839,0,0,4,4,87.18,41.55
"Southeast Mo. St.",8.028174,3.29608,0,-4.732094,0.455004888202088,2.73546938885221,-9.65304110167987,-6.91757171282762,0,0,0,0,0,0
"Southeastern La.",2.9154651,3.6306,0,0.7151349,0.362067152209923,-5.43414008241459,1.99076658240756,-3.44337350000694,0,0,0,0,0,0
"Southern California",11.2886,7.96643,0,-3.32217,0.552019817073171,6.89301908513604,4.41111941268586,11.3041384978219,1,2,0,3,98.12,62.84
"Southern Ill.",1.44152,9.706748,0,8.265228,0.827124992109527,-0.781659286265397,2.15404687618069,1.37238758991531,0,0,0,0,0,0
"Southern Miss.",0.0732614,9.86015,0,9.7868886,0.855729250438895,-3.14425652933733,-0.248927507981643,-3.39318403731897,0,0,0,0,0,0
"Southern U.",2.283179,1.22738,0,-1.055799,0.347849787870266,-8.60542041863526,-3.35073958514441,-11.9561600037798,0,0,0,0,0,0
"Southern Utah",5.19443,2.543082,0,-2.651348,0.518202502844141,0.631274478561952,-6.96464297575933,-6.33336849719741,0,0,0,0,0,0
"St. Bonaventure",9.75575,4.43244,1.19102,-4.13229,0.414282856571314,6.38828512348319,2.39650183511398,8.78478695859715,0,0,0,0,0,0
"St. Francis Brooklyn",2.7718489,3.986647,0,1.2147981,0.560624427373317,-3.76930882939595,-6.55728998858462,-10.3265988179805,0,0,0,0,0,0
"St. John's (NY)",3.31061,10.870575,3.0104,10.570365,0.59160987184932,3.45254056479367,5.50630151189926,8.95884207669296,0,1,2,3,89.57,44.53
"Stanford",9.37019,3.773505,0,-5.596685,0.538206999502405,5.08784033680834,1.97074986445323,7.05859020126156,0,2,2,4,92.13,56.43
"Stetson",5.232398,1.236,0,-3.996398,0.363425329594007,-4.48821672503038,-6.71382539667428,-11.2020421217046,0,0,1,1,84,14
"Stony Brook",2.442548,3.169354,0,0.726806,0.482878553222051,-5.63307862425865,1.94900381708662,-3.68407480717209,0,0,0,0,0,0
"Syracuse",0,14.10523,0,14.10523,0.907581516303261,-2.95236275455347,14.4372370428219,11.4848742882685,0,2,1,3,92.47,53.07
"TCU",9.30105,10.65753,0,1.35648,0.649873554713814,12.5423216132682,2.24600950784812,14.7883311211162,0,2,2,4,91.73,55.22
"Temple",4.33917,6.75589,0,2.41672,0.693349672845044,1.6326519749097,4.38663716042685,6.0192891353365,0,0,1,1,87.1,17.1
"Tennessee",1.39987,17.28565,0,15.88578,0.872251099560176,5.02408931901599,12.0713773552014,17.0954666742175,0,1,0,1,95.63,25.63
"Tennessee St.",4.811673,1.869244,0,-2.942429,0.396758703481392,-7.75193018850449,3.92590135316995,-3.82602883533453,0,0,0,0,0,0
"Tennessee Tech",7.98214,-0.442543,0.945798,-7.478885,0.288857771554311,-3.01851704239907,-1.65866097868386,-4.67717802108293,0,0,0,0,0,0
"Texas",5.58084,8.53124,2.0096,4.96,0.6566,2.92368022994252,9.20648892270446,12.1301691526468,0,4,1,5,95.93,66.59
"Texas A&M",10.81634,4.45116,3.39521,-2.96997,0.399651972157773,5.7452012014752,7.59792459926486,13.3431258007401,0,0,1,1,88.89,18.89
"Texas Southern",7.74924,4.36102,0.728902,-2.659318,0.430032415650824,3.31619441308524,-8.61177350929895,-5.29557909621387,0,0,0,0,0,0
"Texas St.",2.44412,4.08607,0,1.64195,0.675016431753451,-9.70194710533029,5.1503077125035,-4.55163939282676,0,0,0,0,0,0
"Texas Tech",12.21689,2.70711,5.0121,-4.49768,0.357814688813288,4.55355058515471,13.0091920944224,17.562742679577,0,2,2,4,90.43,55.51
"The Citadel",0.499651,5.535019,-0.258224,4.777144,0.743658748223695,6.45949369979157,-18.0206535580684,-11.561159858277,0,0,0,0,0,0
"Toledo",3.99643,11.52773,0,7.5313,0.72768707090521,5.28561202631013,-1.63959316483084,3.64601886147925,0,0,0,0,0,0
"Towson",9.856524,0,0.713734,-9.14279,0.230953809238152,0.9415862290011,-0.377400002409893,0.564186226591193,0,0,1,1,87.23,17.23
"Troy",4.4326429,7.587507,0,3.1548641,0.581196712615224,0.730666720299023,-1.17524961326869,-0.444582892969635,0,0,0,0,0,0
"Tulane",5.79415,6.926378,0,1.132228,0.605078984203159,1.85119895466375,-1.96511117014838,-0.113912215484667,0,0,3,3,87.44,38.82
"Tulsa",5.6943401,6.7384903,0,1.0441502,0.575842630559715,1.69737924334225,2.84232954661754,4.53970878995977,0,0,0,0,0,0
"UAB",10.77229,3.34586,0,-7.42643,0.31993601279744,2.74588613633391,2.01776832046958,4.7636544568035,0,0,3,3,87.28,38.72
"UC Davis",3.4836446,6.675026,0,3.1913814,0.737012823830098,-0.586730092285428,2.26547827854459,1.67874818625915,0,0,0,0,0,0
"UC Irvine",0,6.186652,0,6.186652,0.9133962492284,-4.77643618021403,6.08360298889459,1.30716680868054,0,0,0,0,0,0
"UC Riverside",1.796594,1.8021653,0,0.00557129999999995,0.522046915305035,-8.64506523013015,1.10524596633449,-7.53981926379563,0,0,0,0,0,0
"UC Santa Barbara",10.836418,4.300194,0,-6.536224,0.383806994745466,1.88886658022874,0.959983724363064,2.84885030459183,0,0,3,3,88.42,42.35
"UCF",2.43411,2.0658071,0.368775,0.000472099999999642,0.811865180507475,-8.08523977493451,11.8409074088095,3.75566763387502,0,0,1,1,85.78,15.78
"UCLA",11.54796,8.63942,0,-2.90854,0.5264,11.2228447743701,-0.305815682314932,10.9170290920552,1,4,1,6,96.21,67.94
"UConn",2.452291,7.17864,1.95487,6.681219,0.680211271832423,-1.02911404024802,0.853360890257245,-0.175753149990767,0,0,1,1,91.08,21.08
"UMass Lowell",5.737885,3.156618,0,-2.581267,0.518903780756151,1.88130755984763,-10.0237977760362,-8.14249021618862,0,0,0,0,0,0
"UMBC",7.277326,2.7855561,0,-4.4917699,0.564335582511018,-2.0920991695791,1.87839175746913,-0.213707412109976,0,0,0,0,0,0
"UMES",0.278306,-0.046197,0,-0.324503,0.579157081209497,-15.5446803837529,-6.45240641977656,-21.9970868035294,0,0,0,0,0,0
"UMKC",2.9894,1.986272,0.380954,-0.622174,0.698403898898009,-5.00469857289024,-4.24074315883708,-9.24544173172728,0,0,0,0,0,0
"UNC Asheville",10.7816016,0,0,-10.7816016,0.0764,1.6752169480174,-4.483325059819,-2.80810811180161,0,0,0,0,0,0
"UNCG",2.590571,5.505612,0,2.915041,0.690449840505176,-3.1849725549124,8.98583777435593,5.80086521944355,0,0,1,1,87.43,17.43
"UNCW",3.512746,6.7463119,0.34363,3.5771959,0.673469387755102,4.16430114708596,-10.0806712878304,-5.91637014074443,0,0,0,1,70,0
"UNI",4.0054747,4.761521,0,0.7560463,0.537451737451738,-7.13489665033246,10.2190819197897,3.08418526945722,0,1,0,1,96.95,26.95
"UNLV",9.08695,4.506431,2.12777,-2.452749,0.530293941211757,10.1307338490032,-4.39930717638352,5.7314266726197,0,1,1,2,92.41,40.46
"USC Upstate",3.76414,4.519195,0,0.755055,0.580435483449364,-0.129257376857014,-15.977516323378,-16.1067737002349,0,0,0,0,0,0
"UT Arlington",9.363003,0,0.223356,-9.139647,0.153645354107456,4.6520348122865,-1.90863541962981,2.74339939265671,0,0,0,0,0,0
"UT Martin",1.971726,2.3654036,0,0.3936776,0.573647680951856,-9.06055864186409,-0.0580135781113746,-9.11857221997543,0,0,0,0,0,0
"Utah",12.20418,4.272312,0.602654,-7.329214,0.431450440848755,2.13655242212246,8.06137519090681,10.1979276130293,0,2,4,6,88.98,53.76
"Utah St.",2.27323,8.744973,0,6.471743,0.706549612179825,-0.277011264237678,2.42606770934007,2.14905644510239,0,0,0,1,0,0
"Utah Valley",7.30473,5.833817,0.419384,-1.051529,0.405625540161852,3.42660173434197,2.65061508224219,6.07721681658412,0,0,0,0,0,0
"UTEP",3.12678,1.93804874,0,-1.18873126,0.448579431772709,-6.8143620418593,1.3362937849504,-5.4780682569089,0,0,2,2,88.72,34.05
"UTRGV",3.208617,0.2315856,0,-2.9770314,0.634053477874461,1.06011069284883,-8.1411498043662,-7.08103911151734,0,0,0,0,0,0
"UTSA",3.5473,8.271118,0,4.723818,0.697833514923769,2.92529514281155,-3.44754361348726,-0.522248470675699,0,0,0,1,0,0
"Valparaiso",3.612,5.552936,0,1.940936,0.718482325253563,-1.25439576653629,1.95802082234526,0.703625055809029,0,0,1,1,88.13,18.13
"Vanderbilt",11.412019,3.502284,0,-7.909735,0.4064,4.55907164205593,2.78892109775489,7.34799273981082,2,1,0,3,98.99,64.71
"VCU",6.22153,5.041149,3.43455,2.254169,0.607810281769676,3.94248415389097,-1.86320600867446,2.07927814521649,0,0,2,2,88.26,33.04
"Vermont",9.06367,6.03692,0,-3.02675,0.483953104761483,0.57282711772295,5.76658321996862,6.33941033769151,0,0,1,1,82,12
"Villanova",20.0634,7.35933,4.19509,-8.50898,0.406084789211014,17.9800733788132,7.94613332412635,25.9262067029395,1,3,0,4,97.29,66.54
"Virginia",7.11612,10.60092,0,3.4848,0.628,-2.3838846631666,23.2594239385455,20.8755392753789,0,1,2,3,88.89,44.08
"Virginia Tech",4.06986,14.24063,0,10.17077,0.7346,9.0076746887223,3.95712375874313,12.9647984474654,0,1,1,2,93,42.33
"VMI",-0.885399,2.429297,0,3.314696,0.79539541118032,-11.7037443163088,-2.41647317989923,-14.120217496208,0,0,0,0,0,0
"Wagner",5.47856,3.187432,0,-2.291128,0.610119922513926,-2.92234019430115,1.39036359019091,-1.5319766041103,0,0,0,0,0,0
"Wake Forest",12.6925653,3.31105,1.06939,-8.3121253,0.337,5.20543468926801,1.74762081957484,6.95305550884282,1,1,4,6,90.41,60.63
"Washington",0,12.53962,0,12.53962,0.95218087234894,2.9273852306872,3.29996761821979,6.22735284890697,0,1,4,5,89.73,53.48
"Washington St.",4.60625,9.22707,0,4.62082,0.539223781998348,2.29927406776531,-3.25755438809034,-0.958280320325041,0,0,1,1,86,16
"Weber St.",5.07903,7.8816783,0,2.8026483,0.697564593522974,1.55977184061385,-0.282968067637808,1.27680377297602,0,0,1,1,85.56,15.56
"West Virginia",9.35333,8.616213,-1.0112,-1.748317,0.594337076225437,11.6776674425994,6.66943534853212,18.3471027911314,0,2,4,6,91.82,59.24
"Western Caro.",2.818831,1.841511,0,-0.97732,0.488804478208717,-6.52373077424308,-3.51282018429215,-10.0365509585353,0,0,0,0,0,0
"Western Ill.",1.51875,2.60939,0,1.09064,0.775268336314848,-7.69314607126398,-2.75375260817456,-10.4468986794386,0,0,0,0,0,0
"Western Ky.",10.66146,5.80685,4.30109,-0.553520000000001,0.518323594938837,7.25453637488007,3.84700840958529,11.1015447844654,1,1,1,3,93.77,57.21
"Western Mich.",6.20217,5.35978,0,-0.842390000000001,0.592889082955308,-0.44279061600855,-1.49278224029365,-1.93557285630221,0,0,0,0,0,0
"Wichita St.",20.19039,0,0,-20.19039,0.139171758316361,12.4157336978474,2.56850327572984,14.9842369735772,0,0,7,7,87.31,44.19
"William & Mary",7.74079,10.401868,0,2.661078,0.5818,9.0996429648014,-8.87338431059713,0.226258654204207,0,0,1,1,86,16
"Winthrop",5.26358,6.14672,0,0.88314,0.708713663588346,3.12704914305987,-2.84150910039872,0.28554004266114,0,0,0,0,0,0
"Wisconsin",0,14.24878,1.03958,15.28836,0.938890505542181,-2.10400151402002,11.1448002615777,9.04079874755768,0,0,3,3,87.52,39.7
"Wofford",0,12.95937,0,12.95937,0.925520052099274,0.0109592856510741,0.406639974140478,0.417599259791553,0,0,0,0,0,0
"Wright St.",3.358369,5.245745,0,1.887376,0.662495968257252,-3.61996119273203,5.43176908563306,1.81180789290105,0,0,0,0,0,0
"Wyoming",7.34281476,3.41076,0,-3.93205476,0.331587924390569,8.20987707802257,-4.43895208398756,3.770924994035,0,0,0,0,0,0
"Xavier",14.45451,4.981841,0,-9.472669,0.419116176764647,14.2645436275865,2.9862459111852,17.2507895387717,0,0,3,3,89.1,42.74
"Yale",0.869047,9.452411,0,8.583364,0.904038384646141,-0.903370051002999,-1.2096879776197,-2.1130580286227,0,0,2,2,85.92,28.73
"Youngstown St.",4.506082,0.858553,1.52043,-2.127099,0.343325339728217,-0.300125817905215,-11.3793277904434,-11.6794536083486,0,0,0,1,79,9
