team,departing_ppg,returning_ppg,mins,off_coeff,def_coeff,yusag_coeff,stars_5,stars_4,stars_3,num_star_players,avg_recruit_score,composite_score
Michigan St.,9.839062691,5.817649961,0.61745039928756,10.8950382515105,9.39476805587906,20.2898063073896,0,2,0,2,97.82,50.23
Indiana,2.1537499430000002,11.87224996,0.678290851955307,4.54038337345005,8.43311891896932,12.9735022924194,1,1,2,4,95.07,62.4
Minnesota,7.15456152,8.904281378,0.528728728728729,6.51599743326738,8.32497939093687,14.8409768242042,0,0,3,3,92.07,49.7
Ohio St.,8.702508092,10.1133399,0.495558723544248,6.33328671419902,10.7749893944614,17.1082761086604,0,1,2,3,93.38,52.18
Iowa,2.312282979,17.1435498,0.796180871078802,12.4960801370781,2.06346151646138,14.5595416535395,0,0,5,5,87.98,45.17
Northwestern,2.51013276,8.682886899,0.712579860006262,0.543803038476913,3.44356750101929,3.98737053949623,0,0,2,2,90.33,37.11
Penn St.,6.49369508,9.1212319140000009,0.659490248330567,8.64872251661246,5.86022493240246,14.5089474490149,0,0,4,4,86.75,39.68
Arizona,13.47005141,1.434579968,0.198198198198198,8.38624276305633,8.28895320286806,16.6751959659244,0,5,1,7,93.07,65.64
Stanford,3.430689096,8.144606888,0.770691723310676,1.91561909325432,9.01786252874193,10.9334816219963,1,0,4,5,92.69,60.48
Arizona St.,1.570083976,9.610425889,0.588933427650711,7.25187452048974,2.24076447694114,9.49263899743087,1,2,1,4,94.14,65.06
Oregon,12.1084969,8.704959869,0.424345007941729,9.29010007601008,6.42350785119184,15.7136079272018,0,1,0,1,97.18,27.18
Oregon St.,8.085538149,6.051564038,0.59306752153877,2.90821757248439,4.76097441704178,7.6691919895262,0,0,2,3,86.78,30.21
UCLA,0,12.10083669,0.867505533825758,1.87440339618743,6.19094747927643,8.06535087546393,0,1,0,1,94.27,24.27
Washington,6.685928464,2.452714995,0.639577070591894,4.50810690614417,5.90788189851545,10.4159888046597,NA,NA,NA,NA,NA,NA
Washington St.,6.290697128,2.269892037,0.497603666437991,2.51843979450493,1.02925576706086,3.5476955615658,0,2,4,6,90.09,54.66
Marquette,11.64554727,4.418480039,0.465735915839151,12.3181575744266,1.68541265096707,14.0035702253937,0,3,0,3,96.17,59.3
Louisville,14.41711092,0.987601995,0.267654455130395,7.52189022111451,8.36322124292415,15.8851114640386,0,3,1,4,94.15,57.72
Cincinnati,7.747832179,6.702031076,0.481992797118847,6.3267404807078496,4.91959735159129,11.2463378322991,0,0,5,5,89.22,52.27
Saint Louis,1.026171207,8.650808096,0.918127335996907,2.09057813665837,6.13170207829533,8.22228021495372,NA,NA,NA,NA,NA,NA
DePaul,3.602862835,6.903995931,0.646470705858828,2.89157273340954,2.90109940856123,5.79267214197082,0,0,1,1,89,19
Charlotte,2.115504265,6.105980694,0.4718,-5.37383242520755,5.69189455631143,0.318062131103842,0,0,4,4,86.79,40.46
East Carolina,0,8.796995133,0.964288721434927,0.0537933770678229,-2.73042039453094,-2.67662701746313,0,0,1,2,81.39,21.77
Memphis,2.595461607,6.768648848,0.719291921032546,3.4885196886355,6.52380645176879,10.0123261404043,1,0,1,2,93.48,43.52
Tulane,9.41761142,0.846207015,0.343588798820929,0.0982278784981983,-0.35889352525598,-0.260665646757806,0,0,2,2,87.14,31.03
Houston,8.231632113,9.455649853,0.612367420452271,4.71278258019394,10.671544033741,15.3843266139349,0,1,2,3,91.45,49.8
Utah,1.138207078,12.45803207,0.858617201700548,3.22182559917193,2.86004355480171,6.08186915397365,0,1,3,4,90.25,51.16
BYU,16.08819616,6.711959958,0.368947579031613,11.6298624978141,4.39259075178081,16.0224532495948,NA,NA,NA,NA,NA,NA
Wyoming,0.609406635,3.859260023,0.488706855214163,-6.49763334992906,2.61423107662072,-3.88340227330833,0,0,0,2,0,0
San Diego St.,9.877671838,6.613292009,0.527374091706339,4.03147342942883,13.1106341573386,17.1421075867675,0,0,3,3,87.94,40.26
Colorado St.,3.144061536,10.16777992,0.656731346269254,6.89974863573159,-1.01851676607963,5.88123186965188,0,0,1,1,88.48,18.48
New Mexico,5.439946532,2.939819932,0.269092363054778,5.24267896312353,-3.32806330004915,1.91461566307433,0,0,3,6,88.19,40.94
Air Force,9.268419266,2.621737003,0.408897648880755,3.4483782710733,-4.68320537448673,-1.23482710341348,NA,NA,NA,NA,NA,NA
Saint Joseph's,0,8.427353144,0.713775729802264,1.42816600082457,-7.82573874582118,-6.39757274499659,NA,NA,NA,NA,NA,NA
Temple,5.972254038,0.955027997,0.373393373872756,1.31253207745407,3.6398755256115,4.95240760306555,0,0,3,4,84.97,38.92
Rhode Island,5.608179152,6.673989952,0.340334608831662,4.89337836032228,3.52675322377973,8.42013158410205,0,0,2,2,86.17,29.23
Massachusetts,2.460164964,7.479197428,0.588857324713998,0.542203805008393,-0.466456837069894,0.0757469679385316,0,0,4,4,87.25,41.5
Fordham,1.587548018,1.93220125,0.821517505681639,-12.1982560314927,7.6751687213405,-4.52308731015215,0,0,0,1,0,0
St. Bonaventure,0,14.41295817,0.681452691407556,0.452248842210567,2.53445234383404,2.98670118604464,NA,NA,NA,NA,NA,NA
Xavier,7.525211051,4.731016994,0.480049303256737,3.63682951958887,7.29853072568355,10.9353602452725,0,2,1,3,95.64,58.05
Dayton,11.15586877,9.090539932,0.515903180636127,10.5117492408634,7.16945570573701,17.6812049466004,0,0,1,2,83.39,24.78
Richmond,0,15.84417665,0.800851664546554,5.65764709773383,4.86430269140982,10.5219497891437,0,0,1,1,88.38,18.38
La Salle,3.785444796,4.446279019,0.668812702425152,-1.48866074480191,0.445593757414345,-1.04306698738756,0,0,1,2,83.86,25.53
George Washington,3.165203333,3.883727044,0.672318146008403,-3.64452612705187,-0.775843745379537,-4.42036987243138,NA,NA,NA,NA,NA,NA
Duquesne,1.970951915,11.86907181,0.8352,2.82448296402368,2.60094271150325,5.42542567552697,0,0,1,2,89,19
Southern Ill.,3.576615572,2.752316892,0.4242,-7.36599513508703,7.1584728743565,-0.207522260730491,NA,NA,NA,NA,NA,NA
Creighton,4.648675442,14.06677032,0.764262533187796,11.4574889492567,4.81385465041933,16.2713435996761,0,2,1,3,94.23,55.29
Wichita St.,4.657108784,9.148460031,0.438251804330393,4.01477032384726,7.91525841637615,11.9300287402234,0,0,5,6,86.77,41.02
Missouri St.,6.346338511,5.280187964,0.313748630194723,1.49244697073643,2.00462564200621,3.49707261274263,0,0,1,2,86,16
Evansville,2.376660347,2.033576667,0.426257112457788,-3.97368355911243,-3.78457104431043,-7.75825460342287,NA,NA,NA,NA,NA,NA
Bradley,7.881721258,7.042939007,0.554688766777768,2.11309999796126,2.72417369558461,4.83727369354584,0,0,1,1,84.05,14.05
UNI,3.501879215,12.90668494,0.642871425714857,5.11624957389091,4.24016883501325,9.35641840890421,0,0,0,1,79,9
Drake,1.346375823,9.877147116,0.675904445419775,-1.10392387776528,1.1280205253119,0.024096647546612,NA,NA,NA,NA,NA,NA
Illinois St.,4.095189154,2.983981907,0.359156373732116,-3.18157153827078,-0.211996145698449,-3.39356768396924,NA,NA,NA,NA,NA,NA
Indiana St.,4.278119326,7.81755805,0.630947620951619,-0.491126892405825,3.27670055726331,2.78557366485747,NA,NA,NA,NA,NA,NA
Gonzaga,14.17321014,10.44147015,0.511885529656127,18.2580718887335,3.47388199896255,21.731953887696,1,2,0,3,98.22,63.06
San Diego,1.85529536,2.354708672,0.565580597368689,-4.07708111457457,-0.454953199822532,-4.53203431439717,NA,NA,NA,NA,NA,NA
San Francisco,6.323000789,8.340708047,0.503961870717903,4.54174867679339,3.16565972819434,7.70740840498778,NA,NA,NA,NA,NA,NA
Pepperdine,2.464565516,11.34215714,0.82468495181616,6.96510042771602,-4.68033990650982,2.28476052120619,0,0,1,1,88.58,18.58
Portland,2.171389639,4.161964029,0.443573967210609,-4.77150579017099,-2.88246168428288,-7.65396747445392,NA,NA,NA,NA,NA,NA
LMU (CA),0.695539951,8.924204022,0.548,-7.27610935222783,5.29724176365563,-1.97886758857222,0,0,1,NA,87.28,NA
Santa Clara,2.17905736,8.565122902,0.714077834179357,2.67933062216963,-2.24263852553868,0.436692096630917,0,0,1,NA,91.57,NA
Fresno St.,8.779776275,3.89030993,0.324173995721417,-1.69952039906512,2.99848599573455,1.29896559666943,0,0,2,3,84.94,36.18
Tulsa,3.32502532,7.533340037,0.449049049049049,-1.25395607659293,8.74724709856371,7.49329102197078,0,0,1,1,87.28,17.28
Nevada,13.62881047,1.839591026,0.309771726071286,8.16150103611532,-0.294637846415685,7.86686318969959,0,0,1,5,87.02,17.02
Rice,9.171466708,2.217517085,0.327428211139746,2.67467654408868,-5.50049125060495,-2.82581470651626,0,0,1,3,83.42,24.85
Hawaii,4.087706089,3.531025052,0.424572147985821,-3.6199864178655,1.29330463155319,-2.32668178631229,NA,NA,NA,NA,NA,NA
Louisiana Tech,7.041666508,4.813709974,0.577310488058152,1.63809965167905,5.35497432104699,6.99307397272601,0,0,2,4,87.15,31.21
Boise St.,8.089265913,5.022307962,0.409295581164619,5.66585323312145,2.41011349861372,8.07596673173515,0,0,1,3,87,17
San Jose St.,1.434734195,4.639571469,0.5758,0.736490418046591,-9.24420295664662,-8.50771253860009,0,0,1,3,88,18
Western Ky.,4.369980156,10.30340588,0.705643941685318,5.55594430618576,-1.53856711170166,4.01737719448401,0,0,1,1,87.78,17.78
Arkansas St.,4.109708786,6.519377083,0.484690814488693,-0.178147228632989,-2.50519995994143,-2.68334718857453,0,0,0,3,0,0
Louisiana,1.446797609,6.435195953,0.634895859074271,2.22915538931123,-6.30089475308321,-4.07173936377209,0,0,0,3,0,0
New Mexico St.,6.045728981,6.027570009,0.405695418902187,-2.31953270781414,7.22205342164065,4.90252071382654,NA,NA,NA,NA,NA,NA
South Alabama,10.68958517,0,0.221568249630681,-1.76972321555342,2.27003137796573,0.500308162412283,0,0,3,5,84.4,41.29
New Orleans,3.469180703,3.697258949,0.670268665051825,-2.5698695350598,-10.432823095522,-13.0026926305817,NA,NA,NA,NA,NA,NA
Denver,3.392655708,0.546834052,0.630443717066154,-2.65990582722011,-6.64882185449254,-9.30872768171284,NA,NA,NA,NA,NA,NA
North Texas,6.473664522,10.6527068,0.58978978978979,0.956950581971491,6.52279191671264,7.47974249868409,0,0,1,4,86.53,16.53
Butler,10.82843733,7.041179895,0.470887559787788,2.20717451439243,11.4916152364402,13.6987897508326,0,0,5,5,91,52.46
Youngstown St.,1.925855935,7.586265981,0.696303696303696,-1.7372437415478,-2.87449588218545,-4.61173962373324,NA,NA,NA,NA,NA,NA
Wright St.,5.937096894,5.126252174,0.606233504114268,6.05422225565544,-2.99704167816999,3.05718057748541,0,0,0,1,79,9
Cleveland St.,-1.069440126,4.4982301,0.794093430389824,-8.59341562097598,-1.40415538817325,-9.99757100914935,0,0,1,1,87.02,17.02
Kent St.,8.105172873,4.812489986,0.263042174695183,4.32676677953508,-1.1612092793082,3.1655575002269,0,0,0,3,0,0
Miami (OH),1.354804158,7.995020032,0.772926580313115,-2.96728829586853,-1.13022722781482,-4.09751552368337,0,0,0,1,0,0
Akron,8.07685937,5.527003795,0.400839664134346,4.44235230937482,2.13090447509989,6.57325678447477,0,0,1,1,87.75,17.75
Marshall,0,7.6394621130000004,0.959652201548559,5.51819376326262,-3.55977521459618,1.95841854866642,0,0,2,2,86.29,29.47
Ohio,3.588621557,8.455699682,0.683562917265275,-0.324935081003273,0.594022317973851,0.269087236970615,0,0,1,4,88.93,18.93
Buffalo,3.095537066,8.412650108,0.643742502998801,7.15129105220896,-5.86981306913497,1.28147798307396,0,0,1,2,87.43,17.43
Central Mich.,8.612933874,1.570937976,0.351295461016289,4.57924967802894,-8.1506982090823,-3.57144853105333,0,0,1,3,85.9,15.9
Northern Ill.,4.343176857,2.746785045,0.503401360544218,-6.01309763407905,5.01906131038262,-0.994036323696399,NA,NA,NA,NA,NA,NA
Western Mich.,3.253760815,4.767882988,0.631353906623466,-2.95269712039222,-2.03978830875999,-4.9924854291522,0,0,1,1,86.78,16.78
Ball St.,6.691034943,1.386775047,0.422294054426568,-2.8021680714824,6.46019588650315,3.6580278150208,NA,NA,NA,NA,NA,NA
Eastern Mich.,1.803154826,2.48866196,0.749182554014799,-8.32036913879528,5.40027327019649,-2.92009586859877,NA,NA,NA,NA,NA,NA
Toledo,5.796190292,7.298059836,0.4862,2.04286004583581,-1.35654047171673,0.686319574119098,0,0,1,1,85.56,15.56
Drexel,1.1859833,7.069747157,0.761,-3.13073889098499,-1.94551615191983,-5.07625504290484,NA,NA,NA,NA,NA,NA
George Mason,0,9.666420996,0.877477477477477,-2.4986029159786,2.34333801028798,-0.15526490569059,NA,NA,NA,NA,NA,NA
Delaware,5.27592206,4.939769983,0.532701238390093,2.01845966499991,-3.10372226656412,-1.0852626015642,NA,NA,NA,NA,NA,NA
Old Dominion,1.225375652,9.526068091,0.796698015043257,-4.41077031076769,4.5276084429543,0.116838132186569,0,0,0,1,80,10
James Madison,3.918849349,4.341477728,0.506898620275945,0.73422409308656,-9.81540997198446,-9.08118587889793,0,0,1,1,86.28,16.28
William & Mary,6.721853614,3.232680023,0.48540879252039,-1.01437302241477,-0.902701944377703,-1.9170749667925,NA,NA,NA,NA,NA,NA
Hofstra,10.67754102,4.549979925,0.412129703763011,3.54734487035988,0.603874503464019,4.15121937382394,NA,NA,NA,NA,NA,NA
Towson,9.149374366,3.460134983,0.487053075850863,-1.11099627909642,1.47807469261308,0.367078413516653,NA,NA,NA,NA,NA,NA
Utah St.,7.121259689,8.550975949,0.548167285085134,4.82299315079106,7.34436573484778,12.1673588856388,0,0,1,4,93.21,23.21
Cal Poly,2.293756112,1.193031508,0.561863384021241,-3.16760289290324,-6.16025267485381,-9.32785556775718,0,0,0,3,70,0
Idaho,1.879600406,0.251920044,0.571038886891798,-7.15191304195496,-4.0818967629697,-11.2338098049246,NA,NA,NA,NA,NA,NA
CSUN,6.100578468,7.877462119,0.47371380061199603,4.42948096319819,-9.48512039194076,-5.05563942874251,NA,NA,NA,NA,NA,NA
Cal St. Fullerton,6.331356168,0.443785712,0.360413355546362,-2.22914561264345,-4.28730181824688,-6.51644743089036,NA,NA,NA,NA,NA,NA
Pacific,6.300501704,1.571467027,0.583461409787289,-1.51986065468252,4.97116001099113,3.45129935630862,0,0,0,1,0,0
Manhattan,-0.265800551,2.504137627,0.48389033420052,-9.52706188065364,2.75602707529078,-6.77103480536287,NA,NA,NA,NA,NA,NA
Fairfield,1.361057401,1.951784015,0.510710276404017,-13.5704954698772,4.96360305643691,-8.60689241344021,NA,NA,NA,NA,NA,NA
Siena,2.714860082,8.913970977,0.568313662732546,0.857725056576317,-0.375558779825157,0.48216627675116,NA,NA,NA,NA,NA,NA
Niagara,1.536951065,4.657629192,0.841483807367921,-4.57279301795874,-4.28389742089113,-8.85669043884987,NA,NA,NA,NA,NA,NA
Iona,7.370675802,2.758744895,0.2634,0.0073256525951102,-4.45043526431255,-4.44310961171743,0,0,1,7,84,26
Marist,0.720887482,1.983637005,0.719512195121951,-11.0391230392074,0.842196396711439,-10.1969266424959,NA,NA,NA,NA,NA,NA
Rider,4.201367199,4.47637101,0.192838567713543,0.331909677594259,-1.79404179964052,-1.4621321220463,NA,NA,NA,NA,NA,NA
Saint Peter's,2.772881925,3.336787689,0.623237628845622,-5.78083168663742,4.18242869436747,-1.59840299226996,NA,NA,NA,NA,NA,NA
Canisius,1.579010248,5.412742972,0.716719914802982,-2.53843889907055,-3.67291074840308,-6.21134964747361,NA,NA,NA,NA,NA,NA
Loyola Maryland,4.888389349,4.341354106,0.772014911532327,0.883473555724903,-8.57176347333104,-7.68828991760611,NA,NA,NA,NA,NA,NA
Weber St.,8.481224775,-0.205319047,0.462204366861361,-3.59846893619804,-3.259663799031,-6.85813273522908,NA,NA,NA,NA,NA,NA
Eastern Wash.,3.750968695,7.603135943,0.818908036720889,7.17829959524009,-3.9269984415462,3.25130115369392,NA,NA,NA,NA,NA,NA
Idaho St.,2.350065559,6.582009912,0.410717856428714,-1.52272823793364,-6.0411315106987296,-7.56385974863235,NA,NA,NA,NA,NA,NA
Montana,5.866509255,1.123253971,0.406769477268175,0.527842469599292,1.3103490039725,1.83819147357184,NA,NA,NA,NA,NA,NA
Northern Ariz.,2.763398647,6.784099936,0.472787370200435,-2.39164578472065,-1.14916939572848,-3.54081518044909,0,0,1,1,89,19
Sacramento St.,4.879410744,2.008004934,0.438361638361638,-9.12090670652965,7.85845888886055,-1.26244781766913,NA,NA,NA,NA,NA,NA
Montana St.,2.435881243,3.800007969,0.40946463132467,-5.86705506078186,1.87153379888297,-3.99552126189886,NA,NA,NA,NA,NA,NA
Portland St.,8.170921564,3.772230953,0.157031406281256,7.24647463997047,-7.43231147356681,-0.185836833596358,0,0,0,1,0,0
Penn,6.146435261,6.072370052,NA,2.11394527612398,-0.288280252419616,1.82566502370437,0,0,0,1,0,0
Brown,5.025946081,3.105051994,NA,-4.06685810361631,1.02643046815089,-3.04042763546544,NA,NA,NA,NA,NA,NA
Princeton,2.887952805,8.159870148,NA,0.420858109383984,0.593015362400523,1.01387347178449,0,0,1,1,87.23,17.23
Yale,1.759733796,11.30241096,NA,4.92578941505286,3.17744471015831,8.10323412521118,0,0,2,3,85.06,27.13
Harvard,7.382510155,1.688740015,NA,2.65577806317882,1.37855383932785,4.0343319025067,0,0,3,3,88.07,40.54
Cornell,1.415687323,7.485342979,NA,-3.67231510956501,-2.93062188442027,-6.60293699398533,NA,NA,NA,NA,NA,NA
Dartmouth,6.658765145,-0.43472302,NA,-6.64269115099661,4.08940075786265,-2.55329039313397,NA,NA,NA,NA,NA,NA
Columbia,-0.057790354,6.194421373,NA,-4.17576476346746,-4.84059925543281,-9.01636401890022,NA,NA,NA,NA,NA,NA
Appalachian St.,5.381376266,3.445694894,0.49870025994801,-3.24647771994859,2.71725773986659,-0.529219980082004,0,0,2,5,86.29,29.47
ETSU,13.28455675,0,0.104433263341389,1.36735432474834,7.21639266342933,8.58374698817766,NA,NA,NA,NA,NA,NA
Davidson,4.066585064,12.97931015,0.789239230897438,5.0127824466345,3.37989291568327,8.39267536231782,0,0,2,3,87.15,41.98
Western Caro.,6.069546938,6.452275816,0.714962144873941,6.97494931580572,-5.97420433760749,1.00074497819822,NA,NA,NA,NA,NA,NA
VMI,3.951074004,3.496482,0.602948402948403,-1.21315247303117,-4.12370667167617,-5.33685914470736,NA,NA,NA,NA,NA,NA
Chattanooga,3.03409776,7.269752979,0.394140413405453,1.50948461624821,0.456528294496074,1.9660129107442,NA,NA,NA,NA,NA,NA
Ga. Southern,7.894024253,2.119910002,0.182363527294541,2.46835647927875,0.129401337466647,2.59775781674538,0,0,0,3,0,0
Wofford,4.11225009,8.147939146,0.54903505317054,-0.541698527100518,1.86706384105623,1.32536531395571,NA,NA,NA,NA,NA,NA
Furman,2.925812721,11.5571759,0.743097238895558,3.64991646868336,3.6140405052107,7.26395697389401,0,0,0,1,0,0
The Citadel,2.303980246,2.376991589,0.668179146386329,-0.0482016267646266,-12.6911482325309,-12.7393498592955,NA,NA,NA,NA,NA,NA
Austin Peay,1.011861444,10.38558006,0.571817404684562,2.27799649278427,-2.19003400892446,0.0879624838598581,NA,NA,NA,NA,NA,NA
Morehead St.,1.736475402,3.401115954,0.489909651270793,-6.61475525400202,-3.61137784033896,-10.226133094341,NA,NA,NA,NA,NA,NA
Tennessee Tech,1.44162178,2.890225023,0.559176329468213,-8.49768516083999,-3.83337037238412,-12.3310555332241,NA,NA,NA,NA,NA,NA
Murray St.,2.93571651,5.983157656,0.652234322193015,0.842768827551346,1.94597216634222,2.78874099389358,0,0,2,3,85.56,28.01
Eastern Ill.,0.466610461,7.537123993,0.771031628405941,-1.94796373695403,-2.30652915496777,-4.25449289192179,NA,NA,NA,NA,NA,NA
UT Martin,8.217886686,3.941286892,0.37760928265104,1.63410940583677,-14.7099142544481,-13.0758048486113,NA,NA,NA,NA,NA,NA
Southeast Mo. St.,3.979129851,0.830063015,0.460359553390308,-7.13899815668034,-6.52310975665768,-13.662107913338,NA,NA,NA,NA,NA,NA
Eastern Ky.,1.71115464,4.348176118,0.675137474818969,0.316129565081235,-7.92548381417956,-7.60935424909836,0,0,1,2,87.23,17.23
Tennessee St.,4.950951576,2.151997983,0.572842925558625,-3.23377264201668,-3.05935623883154,-6.29312888084823,0,0,0,1,80,10
Valparaiso,5.188098311,4.351347923,0.660921708556429,2.78353683050589,-1.25775343153255,1.52578339897334,NA,NA,NA,NA,NA,NA
IUPUI,0,6.849171907,0.786748119546283,-0.486741714854038,-13.3464249378845,-13.8331666527385,NA,NA,NA,NA,NA,NA
Oakland,5.258189261,2.732622892,0.527410891984802,-4.80820131122081,-0.566838315048093,-5.37503962626891,0,0,0,1,0,0
Oral Roberts,8.371330529,5.478410006,0.431759272352092,6.96479065114186,-4.06858846651989,2.89620218462193,0,0,2,2,89.04,34.49
Kansas City,4.163564712,1.961684063,0.492278243416529,-6.05859709761406,0.97118225898279,-5.08741483863124,NA,NA,NA,NA,NA,NA
Southern Utah,4.528077185,4.906580983,0.514611689351481,-0.726459531611765,1.70310024234037,0.976640710728566,NA,NA,NA,NA,NA,NA
Western Ill.,5.127977371,2.50158,0.0846340368208352,-0.968168996947989,-12.8609591200578,-13.8291281170057,0,0,1,1,88.4,18.4
Chicago St.,-0.438811749,0.460660055,0.782937627654734,-13.113014563466,-14.0354450201245,-27.1484595835905,NA,NA,NA,NA,NA,NA
Boston U.,3.940686226,6.373914063,0.86595002630341,-1.57553537213197,1.54421209874247,-0.0313232733895319,NA,NA,NA,NA,NA,NA
