"team","mins"
"UC Santa Barbara",0.556620592336291
"Arkansas Pine Bluff",0.26046046046046
"Portland St.",0.556080510437995
"Indiana",0.646558178021199
"North Carolina St.",0.611279316733698
"Central Michigan",0.219803201329866
"Brown",0.380539661169079
"Wright St.",0.732107157137145
"UC Irvine",0.79059789974308
"Montana",0.896463372395387
"UAB",0.613121641029064
"Tulane",0.707341468293659
"FIU",0.643420419700719
"BYU",0.619083680424082
"Illinois Chicago",0.640405643130627
"Xavier",0.810853510350541
"Charlotte",0.528104084362863
"Canisius",0.817941783957584
"Wake Forest",0.444830421377184
"Florida Atlantic",0.674777374826742
"Northeastern",0.813922493336067
"Robert Morris",0.282201978646293
"Seattle",0.957426714847357
"Villanova",0.75119348497613
"Howard",0.807477009196322
"Utah St.",0.445710857828434
"Marist",0.864494613852835
"Toledo",0.592412155167164
"Denver",0.3414
"Cal St. Northridge",0.615962729680085
"Maryland",0.4548
"Rice",0.878594313620867
"Abilene Christian",0.741610994741445
"Rider",0.758048390321935
"Boston College",0.412976470488337
"Arizona",0.520622856613217
"Penn St.",0.454109178164367
"Hawaii",0.45020342772841
"San Diego",0.42609031262061
"UC Davis",0.759536277321949
"LSU",0.334173733669494
"Houston Baptist",0.669004903760195
"St. Francis NY",0.527105421084217
"Fresno St.",0.898737604494534
"UMKC",0.596790527874858
"Baylor",0.411517696460708
"Oral Roberts",0.69506098780244
"Ohio",0.808561712342469
"Winthrop",0.5556
"Northern Illinois",0.667972010014765
"Georgia Tech",0.650730146029206
"Kent St.",0.654921832440822
"Marquette",0.197570511030438
"Weber St.",0.826373712858639
"Maine",0.706311637080868
"Radford",0.660332066413283
"Kansas",0.710057988402319
"St. Francis PA",0.99895352460863
"SMU",0.425829668132747
"Richmond",0.86113525790152
"Providence",0.661576376853998
"Louisville",0.539480137322217
"Davidson",0.6354
"North Florida",0.81386650051499
"Missouri St.",0.871321385530459
"Vanderbilt",0.515085422634432
"Washington St.",0.720324710320668
"Akron",0.613564887614467
"Bowling Green",0.777555511102221
"Memphis",0.577190281642884
"Central Arkansas",0.65203932993445
"Murray St.",0.648396301792033
"American",0.815273890443823
"Notre Dame",0.796545996158094
"Creighton",0.182363527294541
"Duke",0.400760304121649
"Indiana St.",0.2448
"UCLA",0.928541470822185
"Pacific",0.502259021909677
"Texas A&M",0.440798522419146
"North Texas",0.490859587709063
"Nevada",0.764319089287231
"UTSA",0.584727850548498
"Hartford",0.522797832836184
"Mississippi Valley St.",0.594859989647468
"Gardner Webb",0.605186305171807
"Prairie View A&M",0.720181945289306
"Chattanooga",0.871590319437652
"Georgia Southern",0.781991335291193
"Dixie St.",0.817388088568477
"Northern Arizona",0.667266546690662
"Nebraska",0.526340371004635
"Yale",0.5266
"Tennessee Martin",0
"Morehead St.",0.5625125025005
"Tennessee",0.5628
"Texas St.",0.761453462596927
"Jackson St.",0.48361310951239
"Mississippi",0.5426
