"team","mins"
"Central Arkansas",0.763826704041542
"Murray St.",0.652234322193015
"American",0.574229691876751
"Notre Dame",0.538004557291667
"Creighton",0.764262533187796
"Duke",0.448949560098938
"Bowling Green",0.638998002663116
"UCLA",0.867505533825758
"Pacific",0.583461409787289
"Texas A&M",0.652191314788873
"North Texas",0.58978978978979
"Nevada",0.309771726071286
"UTSA",0.66940094456873
"Hartford",0.633368905863851
"Mississippi Valley St.",0.246535214041307
"Gardner Webb",0.361
"Norfolk St.",0.69718759365276
"Chattanooga",0.394140413405453
"Georgia Southern",0.182363527294541
"Dixie St.",0.7
"Northern Arizona",0.472787370200435
"Nebraska",0.248347686761466
"Tennessee Martin",0.37760928265104
"Morehead St.",0.489909651270793
"Tennessee",0.706803525540611
"Texas St.",0.702209434650978
"Jackson St.",0.456691338267654
"Mississippi",0.642609425765707
"Wyoming",0.488706855214163
"Minnesota",0.528728728728729
"Illinois",0.695
"UTEP",0.546895765831335
"Loyola Chicago",0.916996507566938
"Texas",0.999125099346484
"Western Illinois",0.0846340368208352
"Fairleigh Dickinson",0.820473476545375
"Fort Wayne",0.594562175129948
"West Virginia",0.739287144573488
"Cleveland St.",0.794093430389824
"Southern Illinois",0.4242
"San Diego St.",0.527374091706339
"Nebraska Omaha",0.686635944700461
"DePaul",0.646470705858828
"UT Rio Grande Valley",0.736568083144275
"Chicago St.",0.782937627654734
"South Dakota",0.311334724972792
"Montana St.",0.40946463132467
"Oklahoma St.",0.402760635438855
"Wagner",0.655353846601067
"Wofford",0.54903505317054
"Cal Poly",0.561863384021241
"Towson",0.487053075850863
"Delaware St.",0.760494594404446
"Prairie View A&M",0.247680304149835
"Alcorn St.",0.402007538834322
"Liberty",0.494595676541233
"UNC Wilmington",0.869971994811643
"Presbyterian",0.378033568943257
"Michigan",0.589039429812245
"Bellarmine",0.7
"East Carolina",0.964288721434927
"Northwestern",0.712579860006262
"College of Charleston",0.481889133480088
"Eastern Illinois",0.771031628405941
"Buffalo",0.643742502998801
"Northern Kentucky",0.490857694922532
"Valparaiso",0.660921708556429
"Elon",0.778697270790008
"Appalachian St.",0.49870025994801
"North Alabama",0.759988765871901
"Oklahoma",0.687
"St. John's",0.621773063838303
"Long Beach St.",0.812661297845216
"Samford",0.0758433771425111
"Eastern Washington",0.818908036720889
"Kansas St.",0.416337567934526
"Pepperdine",0.82468495181616
"UC San Diego",0.7
"Grambling St.",0.560422832502419
"Texas Southern",0.63591437776443
"Colorado",0.592629681554176
"VMI",0.602948402948403
"Auburn",0.215015015015015
"New Orleans",0.670268665051825
"Idaho St.",0.410717856428714
"Western Carolina",0.714962144873941
"Eastern Kentucky",0.675137474818969
"South Carolina St.",0.223180482900545
"Idaho",0.571038886891798
"Stony Brook",0.302133303233817
"Evansville",0.426257112457788
"Saint Peter's",0.623237628845622
"Virginia",0.694598168372594
"UCF",0.432861848478977
"Drexel",0.761
"Charleston Southern",0.759131805713125
"Northern Iowa",0.642871425714857
"South Carolina",0.759911797702098
"Lamar",0.699752049436345
"Kentucky",0.0756302521008403
"Lafayette",0.666544460738568
"North Carolina Central",0.724653978835369
"Wisconsin",0.784510756419153
"Alabama",0.535130879748081
"Tennessee Tech",0.559176329468213
"NJIT",0.64072420946753
"IUPUI",0.786748119546283
"Alabama A&M",0.645529105821164
"Cal Baptist",0.252250656944675
"La Salle",0.668812702425152
"Tulsa",0.449049049049049
"Kansas",0.546709341868374
"Grand Canyon",0.547714969155231
"Michigan St.",0.61745039928756
"Cal St. Fullerton",0.360413355546362
"Southeastern Louisiana",0.54494980229674
"UC Riverside",0.727467264904192
"Clemson",0.724158617142128
"Central Connecticut",0.811926587095708
"Coastal Carolina",0.643450675532068
"North Carolina A&T",0.62608992656753
"Washington",0.639577070591894
"Colorado St.",0.656731346269254
"Indiana St.",0.630947620951619
"UMBC",0.792738093473704
"Louisiana Monroe",0.369044038350932
"The Citadel",0.668179146386329
"Hofstra",0.412129703763011
"UMass Lowell",0.574285142971406
"South Alabama",0.221568249630681
"Butler",0.470887559787788
"SIU Edwardsville",0.398344147265201
"Northern Colorado",0.580303311772753
"Iowa",0.796180871078802
"Florida A&M",0.66615969581749
"TCU",0.605153339868366
"Middle Tennessee",0.559772133464685
"Oregon",0.424345007941729
"Florida",0.679735947189438
"Saint Joseph's",0.713775729802264
"Saint Mary's",0.452228842150599
"Texas A&M Corpus Chris",0.634786664259493
"Ohio St.",0.495558723544248
"Florida St.",0.563783400473755
"Seton Hall",0.536797779691837
"North Carolina",0.547947947947948
"Lehigh",0.728763231647723
"Navy",0.855857656937225
"Santa Clara",0.714077834179357
"Loyola Marymount",0.548
"Delaware",0.532701238390093
"Miami OH",0.772926580313115
"New Mexico",0.269092363054778
"Coppin St.",0.36716618559962
"Temple",0.373393373872756
"Monmouth",0.676635074326734
"Southern",0.625634915658117
"Southern Miss",0.552419029335989
"California",0.66546618647459
"Georgia St.",0.720811754109435
"Miami FL",0.649198313965801
"Georgia",0.359559559559559
"North Dakota",0.487876005832478
"Louisiana Lafayette",0.634895859074271
"Saint Louis",0.918127335996907
"Arizona St.",0.588933427650711
"Iona",0.2634
"Stetson",0.832332933173269
"Marshall",0.959652201548559
"Eastern Michigan",0.749182554014799
"Niagara",0.841483807367921
"Campbell",0.610007132612914
"Mercer",0.553282199745821
"St. Bonaventure",0.681452691407556
"Oregon St.",0.59306752153877
"Lipscomb",0.730600870128915
"Kennesaw St.",0.378050193086527
"James Madison",0.506898620275945
"Georgetown",0.382152861144458
"USC Upstate",0.946241295186455
"Kent St.",0.263042174695183
"New Hampshire",0.79447004608295
"Iowa St.",0.443977591036414
"Vermont",0.645800848381201
"Purdue",0.570943245403677
"Drake",0.675904445419775
"Mississippi St.",0.370325934813037
"Holy Cross",0.4308
"Houston",0.612367420452271
"Hampton",0.360196675776175
"Western Michigan",0.631353906623466
"New Mexico St.",0.405695418902187
"Ball St.",0.422294054426568
"Milwaukee",0.559894092161215
"Portland",0.443573967210609
"Albany",0.555306645395639
"Tarleton St.",0.7
"San Francisco",0.503961870717903
"Bucknell",0.5534
"Connecticut",0.699886929876945
"Florida Gulf Coast",0.665061863049184
"San Jose St.",0.5758
"Utah Valley",0.215113954418233
"Missouri",0.889735669827868
"Cincinnati",0.481992797118847
"South Dakota St.",0.884822646197881
"Boston University",0.86595002630341
"Air Force",0.408897648880755
"Texas Tech",0.428084935897436
"Bradley",0.554688766777768
"Troy",0.468771913500623
"Gonzaga",0.511885529656127
"South Florida",0.753499816378994
"Army",0.657462985194078
"Loyola MD",0.772014911532327
"Belmont",0.455964771817454
"Siena",0.568313662732546
"Southern Utah",0.514611689351481
"Pittsburgh",0.636909527622098
"Montana",0.406769477268175
"LIU Brooklyn",0.518303660732147
"Massachusetts",0.588857324713998
"Mount St. Mary's",0.724543223343332
"Bryant",0.352187113460025
"Syracuse",0.756702681072429
"Jacksonville St.",0.312256049960968
"McNeese St.",0.572500632395514
"Quinnipiac",0.615690776402021
"Rhode Island",0.340334608831662
"High Point",0.780443911217757
"Radford",0.150860604688031
"East Tennessee St.",0.104433263341389
"Duquesne",0.8352
"Virginia Tech",0.636036036036036
"VCU",0.373209960185245
"North Dakota St.",0.455201367904807
"Northwestern St.",0.728130004656816
"Fairfield",0.510710276404017
"Arkansas",0.1824
"Cal St. Bakersfield",0.782600118366542
"George Washington",0.672318146008403
"UNC Asheville",0.909236305477809
"Dayton",0.515903180636127
"Stephen F. Austin",0.587534260711521
"Arkansas St.",0.484690814488693
"Southeast Missouri St.",0.460359553390308
"Binghamton",0.555617497786777
"George Mason",0.877477477477477
"Old Dominion",0.796698015043257
"Green Bay",0.278
"UNC Greensboro",0.641831840324123
"Little Rock",0.776456525369264
"Detroit",0.482296459291858
"Austin Peay",0.571817404684562
"Rutgers",0.818628768128046
"Nicholls St.",0.192171776159228
"Sacramento St.",0.438361638361638
"William & Mary",0.48540879252039
"Colgate",0.689307303797137
"USC",0.253450690138028
"Merrimack",0.5474
"UNLV",0.396263049779104
"Illinois St.",0.359156373732116
"Manhattan",0.48389033420052
"Utah",0.858617201700548
"Louisiana Tech",0.577310488058152
"Youngstown St.",0.696303696303696
"Jacksonville",0.3692
"Tennessee St.",0.572842925558625
"Stanford",0.770691723310676
"Longwood",0.526762781186094
"Sacred Heart",0.289
"Western Kentucky",0.705643941685318
"UT Arlington",0.497457989938992
"Fordham",0.821517505681639
"Alabama St.",0.358432577794852
"Wichita St.",0.438251804330393
"Oakland",0.527410891984802
"Boise St.",0.409295581164619
